old_unified_id,old_source_name,old_dataset_name,old_normalized_label,old_message_raw,raw_placeholder_types,replacement_candidate_id,replacement_source_name,replacement_dataset_name,replacement_message_raw,replacement_method,duplicate_check_status,repair_status,notes
replacement_imc25_english_smish_21148,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Verizon Msg: Hi, we need an email address for your account to help ensure important account notifications reach you. Please log in and provide an email address at <LOCATION>",,imc25_english_smish_21181,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Fraud Alert: Airtel never asks you to share your eKYC details/Aadhaar number, download any app, call from any mobile number for verification of your Airtel number or any SMS that your SIM has expired. Please stay alert of such calls/SMS as these can result in financial frauds - Team Airtel.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21183,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Your mobile plan contains incorrect or out of date <NRP>. Be sure to update this to avoid any issues.,,ncsu_sms_phishing_026925,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ @=/*】",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21194,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Y'ello! You will receive phone settings, use 1234 as a pin. Join MyMTN Rewards for free & earn YelloBucks for your spend. Join on the MTN App or *234#. T&Cs.

Y'ello. We've had to suspend your ability to make outgoing calls as you've exceeded your <LOCATION> credit limit of R 1301.00.",,imc25_english_smish_21293,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Congrats! ₹51 has been credited to your wallet. Install the Airtel Thanks app now to claim your prize,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21195,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear Customer
Your Airtel SIM Has Been Block'ed due to KYC Update
Within 24Hrs Please Contact Airtel Customer Care
<UK_NHS> to Continue Your Service. Thank You",,ncsu_sms_phishing_026930,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ,:^:=",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21281,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"*(R0GERSSWLS)*- Dear customer, our billing team has recently detected an error in your last invoice. We've sent you back ($108.92CAD) In result of that error.
Claim here: Http://<IP_ADDRESS>",,imc25_english_smish_21332,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,EE: Payment for your latest bill could not be processed by your bank. Please update your payment information via:,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21329,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Dear! Sim user you kyc verification is Panding Please C0NTACT Quickly/ n <US_BANK_NUMBER> Quickly Your service will be on hold 24 hr hurry .Thanks-Abdul kashem,,ncsu_sms_phishing_026932,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ {&]#[",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21385,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear,Sir/Madam ,Your sim stopped.due to non submission of document Immediate contact helpline <LOCATION> and unblock verify online now.",,imc25_english_smish_21427,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Don't share this PIN code with anyone! Welcome to Huawei Mobile Services on your mobile number
Your PIN for the registration is",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21432,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,CDP wants to AirtelGPRS Please click http://<IP_ADDRESS>:8443/ios-profile/installprofile?requestID=WhPr1VOjgl00Cnw1rw-dajl30xvWs2mn13kCz9Ydijk to proceed,,ncsu_sms_phishing_026935,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ {#=]#",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21442,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Dear User Your AIRTEL KYC Had Been Suspended Immediately Your SIM Service Blocked Call <UK_NHS> Thank You Airtel Team,,imc25_english_smish_21446,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"OPTUS SECURITY: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21486,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Twitter: We have noticed an unusual Login attempt from <LOCATION>, <LOCATION> to your Twitter Account (@nelson). We have sent you an 8 Character Confirmation Code to the E-mail Address connected to your Twitter Account (ne****@m******. ***). Reply with the 8 Character Confirmation Code to block this login and set-up a new passcode. Reply with ""YES"" to authorize this login attempt.",,ncsu_sms_phishing_026937,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ (/,【)",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21518,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear Customer Your Vi:SIM has <LOCATION>,ked due to KYC Update Within 24Hrs Please Call Vi Care <UK_NHS> to Continue Your Serv!ce. ThankYou",,imc25_english_smish_21520,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your WhatsApp account is being registered on a new device. Do not share this code with anyone.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21664,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Hi! This is Anne from Globe PH. We received a registration of Netflix Premium add-on under your number. Your account will automatically renew and charge the fee (currently <US_DRIVER_LICENSE>/mo) to your payment method until you cancel. Reply < MISTAKE > if you did not ask for the request; if yes, disregard. Thank you.",,ncsu_sms_phishing_026941,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ,&【【}",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21691,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Apple has detected an unauthorized sign-in to your iCloud account. If this message goes without reply, Apple will be forced to suspend your account. Please verify this <LOCATION> device by sending your correct Apple ID and password via text message.",,imc25_english_smish_21748,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,(Alert2335) Please confirm your account below to avoid possible restriction. Fill out the form-,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21707,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Yello! <LOCATION> has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.10. Yello! <US_DRIVER_LICENSE>.10 has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.40. Yello! <US_DRIVER_LICENSE>.20 has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.10. Yello! <LOCATION> has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.10. Yello! <US_DRIVER_LICENSE>.10 has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.60. Yello! <US_DRIVER_LICENSE>.10 has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.30. Yello! <US_DRIVER_LICENSE>.10 has been deducted from your account to repay the amount due for XtraTime. Your balance owed to MTN is now <US_DRIVER_LICENSE>.50. Yello! You have been credited with <NRP> service fee,,ncsu_sms_phishing_026943,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ##【),",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21785,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<LOCATION> Mint Alert: Your order USM13994 is on its way! Reply HELP for help. Reply STOP to cancel. Msg&Data Rates May Apply.,,imc25_english_smish_21788,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Alert: Your Spark Driver account is at risk of deactivation. Inaccurately indicating your arrival, delivery, or return is a violation of our Terms of Use. Please refer to the Terms of Use in the app to learn more.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21838,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"[Alert-WFargo]: An attempt of $1083.93 at WALMART#570 reference-(<US_DRIVER_LICENSE>) Not you? reply ""HELP"" and follow the link to cancel",,ncsu_sms_phishing_026946,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ^.*%*",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21861,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Vanguard won't contact you for this code: <US_DRIVER_LICENSE>. Don't share it with anyone. Reply HELP for help, STOP to cancel, Msg&Data Rates May Apply",,imc25_english_smish_21849,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"You have a package thats need to be delivered, but it has been suspended due to and incorrect delivery address.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21944,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"The transaction with Ref #<US_DRIVER_LICENSE> from UNIONBANK to OnePuhunan for 15,000 PHP is currently pending due to a system error. To cancel the transaction, please click on the following link:
https[:]//unionbank[.]kpa[.]ph
Thank you for your understanding. Note: Kindly remove the bracket ""[]"" to access the link.",,ncsu_sms_phishing_026951,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ -】^:@",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_21983,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"The transaction with Ref #<US_DRIVER_LICENSE> from UNIONBANK to OnePuhunan for 15,000 PHP is currently pending due to a system error. To cancel the transaction, please click on the following link:",,imc25_english_smish_21956,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Citizen Bank : we have observed a potential risk related to your account for your protection we have locked your access as a precaution and require you to visit the secured link below to access into your account.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00017,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"<UBERsMESSAGE> Did you recently sign in from anew device near <LOCATION>,<LOCATION>? **If this wasn't you, see hitps://",,ncsu_sms_phishing_026956,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ {*{*/",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00054,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,DID YOU ATTEMPT A PURCHASE FOR THE AMOUNT OF $298.88 AT WALMART #<US_DRIVER_LICENSE> IN COLOMBUS OH JUST NOW ? RELPY (Y) FOR YES OR (N) FOR NO.,,imc25_english_smish_00055,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"You received an e-Transfer. Reply ""info"" for more details.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00072,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"FRM:<US_DRIVER_LICENSE>-Fed_EX.<US_DRIVER_LICENSE> MSG:flm-;it will be returned to sender,We have made several attempts to reach you,",,ncsu_sms_phishing_026959,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ #%]&=",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00197,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,_TM__DEALS_/ UPGRADE to an Apple iPH0NE 13 PR0 for FREE this WEEK ONLY: <LOCATION>,,imc25_english_smish_00203,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,make sure to pick up what they have at Cost co because they hardly ever give away 60$. So you have to get it when you can.,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00209,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"T-MOB: Here is a gift to show ""thank you"" for your outstanding payment history. Congrats! <US_DRIVER_LICENSE>.c0m/OwWSP7qcg6",,ncsu_sms_phishing_026963,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ .=)!】",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00288,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Hii...
I am <LOCATION> from Techlink system's

I am having A position as a CHEMIST on <US_DRIVER_LICENSE>

Location: <LOCATION>, CA

please let me know .. whether you are interested in this position or not

Thank you <LOCATION>",,imc25_english_smish_00294,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hi baby, here are the photos I wanted to share with you. Let me know what you think...",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00360,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<EMAIL_ADDRESS> created this group MMS with you and 19 others,,ncsu_sms_phishing_026981,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ [*!)-",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00391,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,<LOCATION> water supply contaminated with toxic chemicals linked to cancer. - You may be entitled to compensation.,,imc25_english_smish_00403,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,PHONE COMPROMISED: Your device scan revealed (3) extremely malicious files. Delete them IMMEDIATELY to secure your data,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00449,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,A research firm is conducting a voter survey in <LOCATION>. Your input will make a difference:,,ncsu_sms_phishing_026987,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ :*#:!",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00685,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Dear. You are invited to join the ""<NRP>"" analysis group and earn in the investment plan and earn 1K-10K usd a day.",,imc25_english_smish_00692,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Your direct deposit information was updated. If you did not initiate this change, please contact your HR or Payroll representative for more information.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00713,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"/ - / HOME DEPOT
We have a WINNER: <LOCATION>",,ncsu_sms_phishing_027017,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ,)%*,",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00731,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"(NFLXID#) <US_DRIVER_LICENSE> #YOUR'SUBSCRIPTION' is on ""H0ID"",""Renew_your_bill _now!!",,imc25_english_smish_00765,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"(NETFLX) We have failed 3 times to extend your sub,fix your bill now > :",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00771,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"You have an attached secure message.
NAVY FCU CUSTOMER SERVICE#<US_BANK_NUMBER>
NFCU-MESSAGE#<US_BANK_NUMBER>.pdf
Additional media content is included. Please check the message in detail",,ncsu_sms_phishing_027021,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ 】[]】*",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_00943,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Dear user. You are invited to join the <NRP> analysis group and earn in the investment plan and earn 1K-10K usd a day.,,imc25_english_smish_00789,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hi, are you ___ who played golf together last time? I’m Lisa",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01001,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Your ticket# <US_DRIVER_LICENSE> is being served at Window 06.
Please take our Customer Experience Survey!",,ncsu_sms_phishing_027023,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ,&,/!",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01030,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"<LOCATION> IN charge of American Rescue plan is offering up to $2,200 every week for all American Workers and Family. Apply here:",,imc25_english_smish_01031,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hey [redacted] – I’m a member of this group called Needed Conversations, you should join. Say hi in the chat and join our hangout.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01218,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"(CA) Grocery BFT#<US_DRIVER_LICENSE>: Receive your assigned $289.00 now. Type ""A"" to transmit your grocery bonus to your selected institution.",,ncsu_sms_phishing_027027,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ [email protected](#-",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01351,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,ESP~eng~WHOLESALE~<US_BANK_NUMBER>~A~Default~Genesis~NC_DO_B~<US_BANK_NUMBER>~<US_BANK_NUMBER>~notificonly~<US_DRIVER_LICENSE>~~0,,imc25_english_smish_01303,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hey, I really like your profile and your posts, and if you let me, I would make such an amazing mural out of it! If you don’t mind, one of your posts could be my inspiring muse for an art project I’m working on for a client. You will totally get paid for it as well as a bonus and also get credits. Kindly DM for more information.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01384,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"Avoid the woke bullshit. Get on The Right Stuff, the fastest growing dating app in <LOCATION>.",,ncsu_sms_phishing_027030,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ /^:]@",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01488,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Congrats <NRP>! Burlington has sent you an interview invite via email with scheduling instructions. Our Burlington team looks forward to meeting with you!,,imc25_english_smish_01353,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Look who died in an accident I think you know him so sorry...ðŸ˜,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_01554,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"I had returned to <LOCATION>, thanks for your hospitality and I will let you know in advance when I am Next in <LOCATION>. 😁",,ncsu_sms_phishing_027035,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ,!【,.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02079,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,"It's <LOCATION>, I like your property that is on facebook beautiful i like so much, still for sale?",,imc25_english_smish_01424,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Hey 👋 Am an artist If you don’t mind one of your picture could be my inspiring muse for an art project i’m working on for a client💖 You will totally get paid for it as well as a bonus; you’ll also get credits🤍,replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02206,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,HSE: We've been notified that you have been exposed to someone with the Covid 19 Omicron Variant. Head to <NRP> to order a test kit.,,ncsu_sms_phishing_027039,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ &),[!",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02235,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Presidential Transition Council (PTC) - Let's maintain Unity as one people and one nation. Let's support the new administration and build a <LOCATION> that we can all be proud of,,imc25_english_smish_01537,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"I love ❤️ your Instagram profile and if you let me, I would like to use one of your pictures on an art project I’m working on. You’ll get paid for it.",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02327,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,three meet our friend free. Text FREETHREESXQ%P to <US_DRIVER_LICENSE>.,,ncsu_sms_phishing_027041,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ =,],)",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02424,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,RM0.00. : Trx amount R.<US_DRIVER_LICENSE> was charged to your crd 2166 at <LOCATION> I on 9May23 15:06 C a l l I MaybankHotline <US_BANK_NUMBER> FOR ANY QUERIES,,imc25_english_smish_01672,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"Hello ,I’d love to use one of your picture to be the face of my artwork project and you will be getting credit for this and you will totally get paid for it",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
replacement_imc25_english_smish_02485,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,smishing,Hi <US_BANK_NUMBER> Transaction Successfully done of Rs 88750/- to Your Rummy A/C XXXXX92206. Withdraw it Now,,ncsu_sms_phishing_027043,SMS Phishing Dataset,wspr-ncsu/sms-phishing,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ [【*/】",replacement_pool,accepted,replaced_with_strict_raw_candidate,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.
