unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id,strong_campaign_family_key,strong_campaign_family_id,strong_campaign_family_size,strong_campaign_family_status,strong_campaign_family_reason,row_position_1based
replacement_ncsu_sms_phishing_051306,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051306,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ mjolbe","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ mjolbe",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051306,gathered_imc25_english_smish_17596,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051306; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > mjolbe,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10724
strict_replacement_imc25_english_smish_17764,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_17764,Payment request from GoDaddy to enable the charge of 86.00 EUR/month. To cancel this request please follow:,Payment request from GoDaddy to enable the charge of 86.00 EUR/month. To cancel this request please follow:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17764,replacement_imc25_english_smish_17748,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17748; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,107,19,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request,4,,keep,payment request from godaddy to enable the charge of < > eur month to cancel this request please follow,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,payment request from godaddy to enable the charge of <num> eur month to cancel this request please follow,,1,unique_family,single-row strong campaign family,10725
replacement_ncsu_sms_phishing_051307,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051307,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ OCJJxc","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ OCJJxc",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051307,gathered_imc25_english_smish_17602,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051307; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > ocjjxc,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10726
replacement_ncsu_sms_phishing_051309,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051309,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ckWhtP","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ckWhtP",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051309,gathered_imc25_english_smish_17614,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051309; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > ckwhtp,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10727
replacement_ncsu_sms_phishing_051311,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051311,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ SwyRgM","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ SwyRgM",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051311,gathered_imc25_english_smish_17616,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051311; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > swyrgm,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10728
replacement_ncsu_sms_phishing_051313,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051313,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ EmtGzw","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ EmtGzw",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051313,gathered_imc25_english_smish_17619,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051313; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > emtgzw,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10729
replacement_ncsu_sms_phishing_051316,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051316,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ thryrP","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ thryrP",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051316,gathered_imc25_english_smish_17625,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051316; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > thryrp,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10730
replacement_ncsu_sms_phishing_051317,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051317,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ iyitWV","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ iyitWV",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051317,gathered_imc25_english_smish_17630,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051317; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > iyitwv,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10731
replacement_imc25_english_smish_17803,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17803,"My name is Aisha, After my husband death and my condition i want to donate my fund 5.5 m USD to you on charity name to help poor ,Contact me:","My name is Aisha, After my husband death and my condition i want to donate my fund 5.5 m USD to you on charity name to help poor ,Contact me:",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17803,gathered_imc25_english_smish_17631,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17803; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,141,31,False,needs_review,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential,2,,keep,my name is aisha after my husband death and my condition i want to donate my fund 5 5 m usd to you on charity name to help poor contact me,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,my name is aisha after my husband death and my condition i want to donate my fund 5 5 m usd to you on charity name to help poor contact me,,1,unique_family,single-row strong campaign family,10732
replacement_ncsu_sms_phishing_051320,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051320,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ GZHhtf","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ GZHhtf",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051320,gathered_imc25_english_smish_17632,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051320; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > gzhhtf,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10733
replacement_ncsu_sms_phishing_051322,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051322,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ iNMhJB","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ iNMhJB",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051322,gathered_imc25_english_smish_17636,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051322; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > inmhjb,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10734
replacement_ncsu_sms_phishing_051324,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051324,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ofHxIe","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ ofHxIe",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051324,gathered_imc25_english_smish_17641,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051324; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > ofhxie,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10735
replacement_ncsu_sms_phishing_051332,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051332,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ nCdrEu","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ nCdrEu",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051332,gathered_imc25_english_smish_17645,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051332; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > ncdreu,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10736
replacement_ncsu_sms_phishing_051333,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051333,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ xCjaNQ","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ xCjaNQ",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051333,gathered_imc25_english_smish_17652,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051333; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > xcjanq,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10737
replacement_ncsu_sms_phishing_051336,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051336,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QwVEfy","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ QwVEfy",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051336,gathered_imc25_english_smish_17666,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051336; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > qwvefy,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10738
replacement_ncsu_sms_phishing_051338,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051338,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ cXYmFM","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ cXYmFM",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051338,gathered_imc25_english_smish_17673,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051338; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > cxymfm,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10739
replacement_ncsu_sms_phishing_051341,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051341,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ txEvMn","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ txEvMn",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051341,gathered_imc25_english_smish_17678,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051341; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > txevmn,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10740
replacement_ncsu_sms_phishing_051343,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051343,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vRTnVF","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ vRTnVF",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051343,gathered_imc25_english_smish_17682,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051343; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > vrtnvf,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10741
replacement_ncsu_sms_phishing_051345,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051345,"【 www.bitoim.com 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ aVBEEu","【 <URL> 】 Acc***t Login:Rom88 P****od:R66888 Asse1ts:3,953,720.95 ~~~ aVBEEu",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_051345,gathered_imc25_english_smish_17684,true,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051345; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,85,16,False,likely_sms,kept_strict_raw,True,,pass_likely_smishing,action_request;url_or_domain,4,,keep,< > acc t login rom88 p od r66888 asse1ts < > avbeeu,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,<url> acc t login rom88 p od r66888 asse1ts <amount> <rand>,strongfam_000004,109,family_repeat_exclude,excluded by max 3 per strong family cap,10742
replacement_imc25_english_smish_17885,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17885,"Congrats your Wallet Amount Rs. 45,999 is Transferred Download and Register now","Congrats your Wallet Amount Rs. 45,999 is Transferred Download and Register now",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17885,gathered_imc25_english_smish_17685,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17885; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,79,13,False,needs_review,kept_strict_raw,True,,pass_likely_smishing,account_payment_credential,2,,keep,congrats your wallet amount rs < > is transferred download and register now,,1,unique_campaign,True,accepted in content-quality filtered dataset,kept,passed content-quality and campaign cap,,,congrats your wallet amount rs <amount> is transferred download and register now,,1,unique_family,single-row strong campaign family,10743
