id,source_name,dataset_name,message_clean,label,review_status,scam_category,language,duplicate_status,reviewer_notes
imc25_english_smish_03358,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Shashank <NAMED_ENTITY> You have successfully been vaccinated with your Precaution Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - https:// <URL> - CoWIN,smishing,needs_review,others,English,unique,Imported from IMC25 English-only smishing corpus. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high
imc25_english_smish_03481,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer Your SBI YONO account has been blocked ! <DATE_TIME> Please update your Pan Card http:// <URL>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03502,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Anpost]: Your parcel delivery address is wrong please update the address within <DATE_TIME> otherwise we will return: <URL>,smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: anpost. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03504,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[<NRP>] Your coupon is about to expire please redeem it in time it will become invalid after expiration your exclusive link: <URL>,smishing,needs_review,telecom,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: vodacom. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03523,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[<NAMED_ENTITY>]: Action needed Your <NAMED_ENTITY> has been disabled. To be reconnected go to: <URL>,smishing,needs_review,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: mygov. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03645,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer your State Bank account will be hold please update your KYC immediately click to http://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: state bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03735,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear SBI USER A/C will be blocked <DATE_TIME> Update PANCARD for KYC Verify login <NAMED_ENTITY>. <URL><NAMED_ENTITY> https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03736,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Linkt: Your payment is overdue on <DATE_TIME> to stop any severe penalty please see https://,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: linkt. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03785,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,FNB🤖 Your FNB Bank Ac-count is not updated on the <OTP> server Tap -> <URL> & Update your Account to avoid Server Block in <DATE_TIME>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: fnb bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_03870,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Your refund is added directly to your account. View balance below' 'Attention! Your data has been compromised. Required restoration ASAP' 'You have $150 in cash value from Amazon expiring in <DATE_TIME>. now' 'USPS: the scheduled delivery for the package 1z16414 has been changed. Please confirm here:'],smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Amazon,USPS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03888,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[BINANCE] A withdrawal has been requested from an unknown IP address. If this was not you follow the steps here: <URL>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: distraction,time/urgency. Named entity tag: Binance. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_03983,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,FNB🤖 Your FNB Bank Account is not updated on the server Click -> <URL> & Update your Account to avoid Server Block in <DATE_TIME>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: fnb. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_03990,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"The transaction with Ref #<US_DRIVER_LICENSE> from UNIONBANK to OnePuhunan for <OTP> PHP is currently pending due to a system error. To cancel the transaction please click on the following link: https[:]//unionbank[.]kpa[.]ph Thank you for your understanding. Note: Kindly remove the bracket ""[]"" to access the link",smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: unionbank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_04000,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Overdue] LINKT: Our system record shows that you still have an unpaid toll bill. Please make payment via: <URL>,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: linkt. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_04238,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear user your SBI Netbanking A/C will be blocked <DATE_TIME>. Please update PAN CARD Immediately.' 'Dear user your SBI Netbanking A/C will be blocked <DATE_TIME>. Please update PAN CARD Immediately.'],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_04268,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[STGEORGE] Your One Time Passcode is <US_DRIVER_LICENSE> for a purchase of 505.83AUD to AIRBNB. If this was NOT you please visit: <URL>ine/au,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: stgeorge. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_04391,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,I’m sorry to bother you I was trying to login in my Instagram page on my new phone and they ask me to find someone to help me receive a code <OTP> gave me two friends suggestions and you are one of them the other person isn’t online. will you help me receive the code <OTP> 🥺?,smishing,needs_review,others,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: kindness. Named entity tag: instagram. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high
imc25_english_smish_04398,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,part time job takes <DATE_TIME>! Daily Salary: Rs.500-<OTP>. Commission Rs.<PHONE_NUMBER> This job requires you to be <DATE_TIME>. 👇👇👇👇👇👇👇👇,smishing,needs_review,spam,English,unique,Imported from IMC25 English-only smishing corpus. Lure principles: need and greed. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high
imc25_english_smish_04588,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Subscriber Dues of Rs.<US_BANK_NUMBER> remain unpaid. Pl clear the same to enjoy uninterrupted services. Click to pay https:// <URL> - ACT Fibernet,smishing,needs_review,telecom,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: act fibernet. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_04742,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Kindly assist me with ksh <OTP> to <PHONE_NUMBER> then I will refund you <DATE_TIME> please 🙏,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: kindness,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_04864,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,¶01s0nn <URL> Th3P01s0nn=<US_DRIVER_LICENSE>...,smishing,needs_review,others,English,unique,Imported from IMC25 English-only smishing corpus. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: falls below strict English ASCII threshold. confidence=high
imc25_english_smish_04986,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[""User Your H.D.F'C_Netbanking A/C has been BLOCKED. <DATE_TIME> Update Your PAN:Card <URL> here <NAMED_ENTITY>"" ""User Your H.D.F'C_Netbanking A/C has been BLOCKED. <DATE_TIME> Update Your PAN:Card <URL> here <NAMED_ENTITY>""]",smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05128,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[USPS] You have a package with wrong address in our transit warehouse please update your address. Click,smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: USPS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05193,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,(Call Support: <PHONE_NUMBER>) #Your Card is Blocked. #MSG ID#NY-<OTP>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05427,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[PayPal Inc] As a security check against your PayPal account has been restricted. Please click on the following link to provide your information: <URL> If we do not receive a response to our verification attempt within <DATE_TIME> we will permanently limit your account. Thank you PayPal,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: PayPal. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05561,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['<US_DRIVER_LICENSE> is out for <URL>z share SMILE CODE (<OTP>) with Dly Agent for Zero C...' '<US_DRIVER_LICENSE> is out for <URL>z share SMILE CODE (<DATE_TIME>) with Dly Agent for Zero C...' '<US_DRIVER_LICENSE> is out for <URL>z share SMILE CODE (<OTP>) with Dly Agent for Zero C...'],smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05607,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[BDO-ALERT]: Your account is on-hold due to security purposes Kindly verify here: <URL>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: bdo. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05679,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[TrustWallet] A withdrawal has been requested from an unknown device. If this was not you follow the steps here: <URL>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: trustwallet. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05789,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[ATO] You have an outstanding tax refund please visit: <URL> for more information. Ref. no <DATE_TIME>,smishing,needs_review,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: ato. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05798,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Dear Customer HDFC A/C will be block <DATE_TIME> please update your pan immediately Follow the link https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_05957,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Your credit union account has been put on hold for our new security update Verify your account: https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: credit union. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_06246,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear HDFC UserYour A-C will be suspended please update your pancard IMMEDIATELY click <URL>' 'Dear HDFC UserYour A-C will be suspended please update your pancard IMMEDIATELY click <NAMED_ENTITY>],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_06362,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Dear User Your SBI-YONO A/C has been Blocked <DATE_TIME> Update Your PAN Card <URL> here link' 'User Your H.D.F.C_Netbanking A/C has been BLOCKED. <DATE_TIME> Update Your PAN:Card <URL> here'],smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_06428,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,AT&T <DATE_TIME> Give-away Winner Line : <US_BANK_NUMBER>. Model: Iphone 14 Color: Purple /512<LOCATION> ///<URL>,smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: at&t. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_06503,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[Anpost]: Your parcel delivery address is wrong please update the address within <DATE_TIME> otherwise we will return:,smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: anpost. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_06779,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"[""Dear User you've got My11Circle for your participation on Specials. Use code Get Flat <OTP> bonus cash on <DATE_TIME>"" ""Dear User You've got Specials coupon of Get Flat <OTP> bonus cash on My Winnings. Click on <URL> to claim. T&C""]",smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: my11circle. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07063,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Santander Security Policy Online access to your account has been suspended due to unverified profile information. To immediately regain access to your banking services visit //w/8KjyE8gW to update your information.,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Santander Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07101,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,['Hi\nRs.<OTP> Welcome CASH can be yours\nToday On My11Circle\nCHN vs GUJ\nWinning Amount - <US_BANK_NUMBER> (10.3Crores)\nEntry Fees -Rs.49\nClick - <URL>' 'Hi\nRs.<OTP> Welcome CASH can be yours\nToday On My11Circle\nCHN vs GUJ\nWinning Amount- <US_BANK_NUMBER> (10.3Crores)\nEntry Fees -Rs.49\nClick - <URL>'],smishing,needs_review,spam,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: need and greed,time/urgency. Named entity tag: my11circle. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07170,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[REDACTED] is the verification code to log in to your Flipkart account. DO NOT share this code <OTP> anyone including Flipkart delivery agents. Df9YrqlZHWd,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: flipkart. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07280,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,[USPS] Your package is being returned to sender due to an add ress that could not be verified please complete the update here:,smishing,needs_review,delivery,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: USPS. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07290,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,CONGRATULATION 🎉 You've been rewarded accordingly with #<OTP> for being part of the <NAMED_ENTITY> family. Kindly click and verify below to claim your reward⬇️⬇️,smishing,needs_review,others,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed. Named entity tag: opay. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_07604,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,FNB🔔 Your FNB Bank Account is not updated on the <OTP> server Tap -> <URL> & Update your Account to avoid Server Block in <DATE_TIME>,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: fnb bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains emoji or decorative symbols. confidence=high"
imc25_english_smish_07605,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,Reminder: Your vehicle has an illegal bill in <DATE_TIME> and will be fined. Please check and complete the payment: https://,smishing,needs_review,government,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07660,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,HDFC Bank : Dear Customer Your Bank Account will be blocked <DATE_TIME>. Please Update your KYC click to link - https://,smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
imc25_english_smish_07744,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,"""Dear Consumer Your Your HDFC Reward Points Worth. Rs <OTP>- will expire soon Please . Click here https://",smishing,needs_review,banking,English,unique,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round1_source_triage 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high | round2_english_readability_cleanup 2026-05-07: needs_review; Removed from approved set by strict English/readability cleanup; IMC25 row failed strict approval cleanup: contains dense alert/token formatting. confidence=high"
