cluster_signature,cluster_size,id,source_name,review_status,message_clean
enjoy our november special number placeholder number try now placeholder optout placeholder,4,ncsu_sms_phishing_014514,SMS Phishing Dataset,candidate,"Enjoy our November special, 400% UP TO £<OTP>+ 100 FS , TRY NOW <URL> Optout: <URL>"
enjoy our november special number placeholder number try now placeholder optout placeholder,4,ncsu_sms_phishing_014521,SMS Phishing Dataset,candidate,"Enjoy our November special, 400% UP TO €<OTP>+ 100 FS , TRY NOW <URL> Optout: <URL>"
number placeholder name rom88 r66888,4,ncsu_sms_phishing_015277,SMS Phishing Dataset,candidate,W!7 [ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲：R66888
number placeholder name rom88 r66888,4,ncsu_sms_phishing_015301,SMS Phishing Dataset,candidate,t&7 [ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲：R66888
number placeholder name rom88 r66888,4,ncsu_sms_phishing_015307,SMS Phishing Dataset,candidate,L!8 [ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲：R66888
number placeholder name rom88 r66888,4,ncsu_sms_phishing_015448,SMS Phishing Dataset,candidate,5+u [ <URL> ] ̲U̲s̲e̲r̲name: Rom88 P̲a̲s̲s̲w̲o̲r̲d̲:R66888
please visit placeholder review,4,ncsu_sms_phishing_017094,SMS Phishing Dataset,candidate,Please visit:<URL> . To review dc
please visit placeholder review,4,ncsu_sms_phishing_017095,SMS Phishing Dataset,candidate,Please visit:<URL> . To review dy
please visit placeholder review,4,ncsu_sms_phishing_017096,SMS Phishing Dataset,candidate,Please visit:<URL> . To review ss
please visit placeholder review,4,ncsu_sms_phishing_017097,SMS Phishing Dataset,candidate,Please visit:<URL> . To review cc
payment number number has been attempted number number number 15am from new device this was not you please,4,ncsu_sms_phishing_024240,SMS Phishing Dataset,candidate,"A payment of ?387.62 has been attempted on 13/04 at 09:15AM from a new device. If this was NOT you, please cancel via: <URL>"
payment number number has been attempted number number number 15am from new device this was not you please,4,ncsu_sms_phishing_024241,SMS Phishing Dataset,candidate,"A payment of ?387.62 has been attempted on 13/04 at 09:15AM from a new device. If this was NOT you, please cancel via: <URL> route:3"
payment number number has been attempted number number number 15am from new device this was not you please,4,ncsu_sms_phishing_024242,SMS Phishing Dataset,candidate,"A payment of ?387.62 has been attempted on 13/04 at 09:15AM from a new device. If this was NOT you, please cancel via: <URL> route:2"
payment number number has been attempted number number number 15am from new device this was not you please,4,ncsu_sms_phishing_024243,SMS Phishing Dataset,candidate,"A payment of 387.62 has been attempted on 13/04 at 09:15AM from a new device. If this was NOT you, please cancel via: <URL>"
new l0gin placeholder username rom88 word r66888 ba1ance number number number,4,ncsu_sms_phishing_030122,SMS Phishing Dataset,candidate,"New L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,875,920.8ÙŠÐТ {{}{="
new l0gin placeholder username rom88 word r66888 ba1ance number number number,4,ncsu_sms_phishing_030154,SMS Phishing Dataset,candidate,"New L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,875,920.8ÙŠÐТ"
new l0gin placeholder username rom88 word r66888 ba1ance number number number,4,ncsu_sms_phishing_030171,SMS Phishing Dataset,candidate,"New L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,875,920.8ÙŠÐТ }*[]^"
new l0gin placeholder username rom88 word r66888 ba1ance number number number,4,ncsu_sms_phishing_030300,SMS Phishing Dataset,candidate,"New L0gin : 【 <URL> 】 Username:Rom88 P***word:R66888 Ba1ance: 3,875,920.8ÙŠÐТ /^((!"
new c0in l0gin placeholder username rom88 word r66888 ba1ance number number number number usdc email protected,4,ncsu_sms_phishing_031608,SMS Phishing Dataset,candidate,"New C0in L0gin|| <URL> || Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC %[email protected]["
new c0in l0gin placeholder username rom88 word r66888 ba1ance number number number number usdc email protected,4,ncsu_sms_phishing_033038,SMS Phishing Dataset,candidate,"New C0in L0gin|| <URL> || Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC *=%[email protected]"
new c0in l0gin placeholder username rom88 word r66888 ba1ance number number number number usdc email protected,4,ncsu_sms_phishing_033351,SMS Phishing Dataset,candidate,"New C0in L0gin|| <URL> || Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC *^:[email protected]"
new c0in l0gin placeholder username rom88 word r66888 ba1ance number number number number usdc email protected,4,ncsu_sms_phishing_033557,SMS Phishing Dataset,candidate,"New C0in L0gin|| <URL> || Username: Rom88 P***word: R66888 Ba1ance:3,816,765.24 USDC [email protected]!-"
placeholder ount login rom88 word r66888 avai1lable,4,ncsu_sms_phishing_036948,SMS Phishing Dataset,candidate,（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable
placeholder ount login rom88 word r66888 avai1lable,4,ncsu_sms_phishing_037204,SMS Phishing Dataset,candidate,( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable
placeholder ount login rom88 word r66888 avai1lable,4,ncsu_sms_phishing_038788,SMS Phishing Dataset,candidate,（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable:
placeholder ount login rom88 word r66888 avai1lable,4,ncsu_sms_phishing_041829,SMS Phishing Dataset,candidate,( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable:
placeholder ount login rom88 word r66888 avai1lable placeholder,4,ncsu_sms_phishing_038762,SMS Phishing Dataset,candidate,( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable:<PHONE> ÙŠÐТ -):#.
placeholder ount login rom88 word r66888 avai1lable placeholder,4,ncsu_sms_phishing_038782,SMS Phishing Dataset,candidate,（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable:<PHONE> ÙŠÐТ *#&]=
placeholder ount login rom88 word r66888 avai1lable placeholder,4,ncsu_sms_phishing_038783,SMS Phishing Dataset,candidate,（ <URL> ）A**ount Login:Rom88 P***word:R66888 Avai1lable:<PHONE> ÙŠÐТ -):#.
placeholder ount login rom88 word r66888 avai1lable placeholder,4,ncsu_sms_phishing_039042,SMS Phishing Dataset,candidate,( <URL> )A**ount Login:Rom88 P***word:R66888 Avai1lable:<PHONE> ÙŠÐТ *#&]=
0556999989il placeholder,4,ncsu_sms_phishing_046358,SMS Phishing Dataset,candidate,החבילה 0556999989IL שלך ממתינה למשלוח אנא אשר בקישור: <URL>
0556999989il placeholder,4,ncsu_sms_phishing_050419,SMS Phishing Dataset,candidate,A4החבילה 0556999989IL שלך ממתינה למשלוח אנא אשר בקישור: <URL>
0556999989il placeholder,4,ncsu_sms_phishing_050420,SMS Phishing Dataset,candidate,A3החבילה 0556999989IL שלך ממתינה למשלוח אנא אשר בקישור: <URL>
0556999989il placeholder,4,ncsu_sms_phishing_050421,SMS Phishing Dataset,candidate,A7החבילה 0556999989IL שלך ממתינה למשלוח אנא אשר בקישור: <URL>
confirmed your order for nangrow 33gms successfully placed will reach you number may placeholder track here placeholder,3,ncsu_sms_phishing_000165,SMS Phishing Dataset,candidate,"Confirmed: Your order for NANGROW (33gms) successfully placed & will reach you by 12 May, <OTP>. Track here: <URL>"
confirmed your order for nangrow 33gms successfully placed will reach you number may placeholder track here placeholder,3,ncsu_sms_phishing_000600,SMS Phishing Dataset,candidate,"Confirmed: Your order for NANGROW (33gms) successfully placed & will reach you by 16 May, <OTP>. Track here: <URL>"
confirmed your order for nangrow 33gms successfully placed will reach you number may placeholder track here placeholder,3,ncsu_sms_phishing_000616,SMS Phishing Dataset,candidate,"Confirmed: Your order for NANGROW (33gms) successfully placed & will reach you by 17 May, <OTP>. Track here: <URL>"
your commbank has been temporarily disabled due fraudulent activity your online banking please visit placeholder regain access,3,ncsu_sms_phishing_000194,SMS Phishing Dataset,candidate,Your CommBank AC has been temporarily disabled due to fraudulent activity on your online banking please visit: <URL> to regain access. (T1)
your commbank has been temporarily disabled due fraudulent activity your online banking please visit placeholder regain access,3,ncsu_sms_phishing_000195,SMS Phishing Dataset,candidate,Your CommBank AC has been temporarily disabled due to fraudulent activity on your online banking please visit: <URL> to regain access. (P3)
your commbank has been temporarily disabled due fraudulent activity your online banking please visit placeholder regain access,3,ncsu_sms_phishing_000196,SMS Phishing Dataset,candidate,Your CommBank AC has been temporarily disabled due to fraudulent activity on your online banking please visit: <URL> to regain access. (Y)
bumble did you forget about the number argos offer there still time continue click placeholder reply stop cancel,3,ncsu_sms_phishing_000307,SMS Phishing Dataset,candidate,"Hi bumble, did you forget about the 75 Argos Offer? There's still time to continue! Click <URL> Reply STOP to cancel"
bumble did you forget about the number argos offer there still time continue click placeholder reply stop cancel,3,ncsu_sms_phishing_001997,SMS Phishing Dataset,candidate,"~Hi bumble, did you forget about the 75 Argos Offer? There's still time to continue! Click <URL> Reply STOP to cancel"
bumble did you forget about the number argos offer there still time continue click placeholder reply stop cancel,3,ncsu_sms_phishing_001998,SMS Phishing Dataset,candidate,"Hi bumble, did you forget about the 75 Argos Offer? There's still time to continue! Click <URL> Reply STOP to cancel ."
placeholder android placeholder,3,ncsu_sms_phishing_000406,SMS Phishing Dataset,candidate,<URL> or Android: <URL>
placeholder android placeholder,3,ncsu_sms_phishing_007466,SMS Phishing Dataset,candidate,<URL> Android: <URL>
placeholder android placeholder,3,ncsu_sms_phishing_009539,SMS Phishing Dataset,candidate,| <URL> Android: <URL>
order placeholder delivery need update your shipping and pay fee for delivery please visit placeholder,3,ncsu_sms_phishing_000942,SMS Phishing Dataset,candidate,U S P S . / ORDER #<OTP> Delivery : We need to update your shipping and pay fee for delivery please visit: <URL>
order placeholder delivery need update your shipping and pay fee for delivery please visit placeholder,3,ncsu_sms_phishing_000945,SMS Phishing Dataset,candidate,U S P S / ORDER #<OTP> Delivery : We need to update your shipping and pay fee for delivery please visit: <URL>
order placeholder delivery need update your shipping and pay fee for delivery please visit placeholder,3,ncsu_sms_phishing_001478,SMS Phishing Dataset,candidate,ORDER <OTP> / U S Delivery : We need to update your shipping and pay fee for delivery please visit: .<URL>
dein account wurde gesperrt besuchen sie placeholder ihr konto sichern route number,3,ncsu_sms_phishing_002003,SMS Phishing Dataset,candidate,Dein Account wurde gesperrt. Besuchen Sie: <URL> um Ihr Konto zu sichern. route:3
dein account wurde gesperrt besuchen sie placeholder ihr konto sichern route number,3,ncsu_sms_phishing_002004,SMS Phishing Dataset,candidate,Dein Account wurde gesperrt. Besuchen Sie: <URL> um Ihr Konto zu sichern. route:2
dein account wurde gesperrt besuchen sie placeholder ihr konto sichern route number,3,ncsu_sms_phishing_002005,SMS Phishing Dataset,candidate,Dein Account wurde gesperrt. Besuchen Sie: <URL> um Ihr Konto zu sichern. route:5
unauthorised transaction was done with the use your commbank visa debit card please placeholder authorise cancel this request,3,ncsu_sms_phishing_002111,SMS Phishing Dataset,candidate,An Unauthorised Transaction was done with the use of your Commbank Visa/Debit card. Please go to <URL> to Authorise or Cancel this request. route:6
unauthorised transaction was done with the use your commbank visa debit card please placeholder authorise cancel this request,3,ncsu_sms_phishing_002112,SMS Phishing Dataset,candidate,An Unauthorised Transaction was done with the use of your Commbank Visa/Debit card. Please go to <URL> to Authorise or Cancel this request. route:3
unauthorised transaction was done with the use your commbank visa debit card please placeholder authorise cancel this request,3,ncsu_sms_phishing_002113,SMS Phishing Dataset,candidate,An Unauthorised Transaction was done with the use of your Commbank Visa/Debit card. Please go to <URL> to Authorise or Cancel this request. route:2
unauthorised transaction was performed using your commbank visa debit card please visit placeholder authorise cancel this request route,3,ncsu_sms_phishing_002114,SMS Phishing Dataset,candidate,An Unauthorised Transaction was performed using your Commbank Visa/Debit card. Please visit <URL> to Authorise or Cancel this request. route:6
unauthorised transaction was performed using your commbank visa debit card please visit placeholder authorise cancel this request route,3,ncsu_sms_phishing_002115,SMS Phishing Dataset,candidate,An Unauthorised Transaction was performed using your Commbank Visa/Debit card. Please visit <URL> to Authorise or Cancel this request. route:3
unauthorised transaction was performed using your commbank visa debit card please visit placeholder authorise cancel this request route,3,ncsu_sms_phishing_002116,SMS Phishing Dataset,candidate,An Unauthorised Transaction was performed using your Commbank Visa/Debit card. Please visit <URL> to Authorise or Cancel this request. route:2
new payee request was made from unrecognized device you can authorise cancel the request please visit placeholder route,3,ncsu_sms_phishing_002120,SMS Phishing Dataset,candidate,A New Payee request was made from an unrecognized device. You can Authorise or Cancel the request please visit <URL> route:6
new payee request was made from unrecognized device you can authorise cancel the request please visit placeholder route,3,ncsu_sms_phishing_002121,SMS Phishing Dataset,candidate,A New Payee request was made from an unrecognized device. You can Authorise or Cancel the request please visit <URL> route:3
new payee request was made from unrecognized device you can authorise cancel the request please visit placeholder route,3,ncsu_sms_phishing_002122,SMS Phishing Dataset,candidate,A New Payee request was made from an unrecognized device. You can Authorise or Cancel the request please visit <URL> route:2
there was attempted transaction number your account the company amazon this was not you visit placeholder,3,ncsu_sms_phishing_002379,SMS Phishing Dataset,candidate,There was an attempted transaction of $93 on your account to the company Amazon. If this was NOT you visit <URL>
there was attempted transaction number your account the company amazon this was not you visit placeholder,3,ncsu_sms_phishing_002380,SMS Phishing Dataset,candidate,There was an attempted transaction of 93 on your account to the company Amazon. If this was NOT you visit <URL>
there was attempted transaction number your account the company amazon this was not you visit placeholder,3,ncsu_sms_phishing_002383,SMS Phishing Dataset,candidate,There was an attempted transaction of ¤93 on your account to the company Amazon. If this was NOT you visit <URL>
san tander attempt add ali trusted beneficiary was successful number number this was not you please visit placeholder,3,ncsu_sms_phishing_007051,SMS Phishing Dataset,candidate,SAN-TANDER: An attempt to add Ali Mo as a Trusted Beneficiary was successful on 22/08. If this was NOT you please visit: <URL> 11
san tander attempt add ali trusted beneficiary was successful number number this was not you please visit placeholder,3,ncsu_sms_phishing_007063,SMS Phishing Dataset,candidate,SAN-TANDER: An attempt to add Ali Mo as a Trusted Beneficiary was successful on 22/08. If this was NOT you please visit: <URL> 22
san tander attempt add ali trusted beneficiary was successful number number this was not you please visit placeholder,3,ncsu_sms_phishing_007064,SMS Phishing Dataset,candidate,SAN-TANDER: An attempt to add Ali Mo as a Trusted Beneficiary was successful on 22/08. If this was NOT you please visit: <URL> 28
test placeholder route number,3,ncsu_sms_phishing_007992,SMS Phishing Dataset,candidate,test <URL> route:4
test placeholder route number,3,ncsu_sms_phishing_007993,SMS Phishing Dataset,candidate,test <URL> route:1
test placeholder route number,3,ncsu_sms_phishing_007994,SMS Phishing Dataset,candidate,test <URL> route:6
ppalyour account temporarilyrestricted please confirm restoreaccess mobitcojp,3,ncsu_sms_phishing_008004,SMS Phishing Dataset,candidate,s4 ppalYour account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc
ppalyour account temporarilyrestricted please confirm restoreaccess mobitcojp,3,ncsu_sms_phishing_008099,SMS Phishing Dataset,candidate,s1 ppalYour account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc
ppalyour account temporarilyrestricted please confirm restoreaccess mobitcojp,3,ncsu_sms_phishing_008100,SMS Phishing Dataset,candidate,s6 ppalYour account is temporarilyrestricted. Please confirm to restoreaccess: mobitcojp.cc
would like verify recent transaction your account please verify here placeholder route number,3,ncsu_sms_phishing_008081,SMS Phishing Dataset,candidate,We would like to verify a recent transaction on your account. Please verify here <URL> route:3
would like verify recent transaction your account please verify here placeholder route number,3,ncsu_sms_phishing_008082,SMS Phishing Dataset,candidate,We would like to verify a recent transaction on your account. Please verify here <URL> route:1
would like verify recent transaction your account please verify here placeholder route number,3,ncsu_sms_phishing_008083,SMS Phishing Dataset,candidate,We would like to verify a recent transaction on your account. Please verify here <URL> route:2
test placeholder ref placeholder route number,3,ncsu_sms_phishing_008109,SMS Phishing Dataset,candidate,test <URL> ref id: <OTP> route:4
test placeholder ref placeholder route number,3,ncsu_sms_phishing_008111,SMS Phishing Dataset,candidate,test <URL> ref id: <OTP> route:6
test placeholder ref placeholder route number,3,ncsu_sms_phishing_008119,SMS Phishing Dataset,candidate,test <URL> Ref ID: <OTP> route:3
number noticed suspicious activity your account and had suspend please veri identity resume normal use placeholder,3,ncsu_sms_phishing_008250,SMS Phishing Dataset,candidate,"2..We noticed suspicious activity on your account and had to suspend it, please veri fy identity to resume normal use:<URL>"
number noticed suspicious activity your account and had suspend please veri identity resume normal use placeholder,3,ncsu_sms_phishing_008252,SMS Phishing Dataset,candidate,"7..We noticed suspicious activity on your account and had to suspend it, please veri fy identity to resume normal use:<URL>"
number noticed suspicious activity your account and had suspend please veri identity resume normal use placeholder,3,ncsu_sms_phishing_008272,SMS Phishing Dataset,candidate,"6..We noticed suspicious activity on your account and had to suspend it, please veri fy identity to resume normal use:<URL>"
number noticed suspicious activity your and had suspend please veri identity resume normal use placeholder,3,ncsu_sms_phishing_008271,SMS Phishing Dataset,candidate,"5..We noticed suspicious activity on your and had to suspend it, please veri fy identity to resume normal use:<URL>"
number noticed suspicious activity your and had suspend please veri identity resume normal use placeholder,3,ncsu_sms_phishing_008274,SMS Phishing Dataset,candidate,"3..We noticed suspicious activity on your and had to suspend it, please veri fy identity to resume normal use:<URL>"
number noticed suspicious activity your and had suspend please veri identity resume normal use placeholder,3,ncsu_sms_phishing_008276,SMS Phishing Dataset,candidate,"4..We noticed suspicious activity on your and had to suspend it, please veri fy identity to resume normal use:<URL>"
banco santander partir del number number placeholder cuenta sera suspendida temporalmente hasta que complete verificacion placeholder,3,ncsu_sms_phishing_008318,SMS Phishing Dataset,candidate,Banco Santander: A partir del 10/08/<OTP> su cuenta sera suspendida temporalmente hasta que se complete la verificacion: <URL>
banco santander partir del number number placeholder cuenta sera suspendida temporalmente hasta que complete verificacion placeholder,3,ncsu_sms_phishing_008572,SMS Phishing Dataset,candidate,Banco Santander: A partir del 12/09/<OTP> su cuenta sera suspendida temporalmente hasta que se complete la verificacion: <URL>
banco santander partir del number number placeholder cuenta sera suspendida temporalmente hasta que complete verificacion placeholder,3,ncsu_sms_phishing_008900,SMS Phishing Dataset,candidate,Banco Santander: A partir del 08/09/<OTP> su cuenta sera suspendida temporalmente hasta que se complete la verificacion: <URL>
assurance maladie votre nouvelle carte vitale est disponible remplissez formulaire afin rester couvert placeholder,3,ncsu_sms_phishing_008577,SMS Phishing Dataset,candidate,ASSURANCE MALADIE :Votre nouvelle carte vitale est disponible.Remplissez ce formulaire afin de rester couvert :<URL>
assurance maladie votre nouvelle carte vitale est disponible remplissez formulaire afin rester couvert placeholder,3,ncsu_sms_phishing_014696,SMS Phishing Dataset,candidate,ASSURANCE MALADIE : Votre nouvelle carte vitale est disponible. Remplissez ce formulaire afin de rester couvert : <URL> ...
assurance maladie votre nouvelle carte vitale est disponible remplissez formulaire afin rester couvert placeholder,3,ncsu_sms_phishing_016186,SMS Phishing Dataset,candidate,ASSURANCE MALADIE : Votre nouvelle carte vitale est disponible.Remplissez ce formulaire afin de rester couvert : <URL>
blnance withdrawal code placeholder this was not generated you cancel here immediately placeholder route number,3,ncsu_sms_phishing_010112,SMS Phishing Dataset,candidate,"[BlNANCE] Withdrawal code: <OTP>. If this was not generated by you, cancel here immediately: <URL> route:3"
blnance withdrawal code placeholder this was not generated you cancel here immediately placeholder route number,3,ncsu_sms_phishing_010114,SMS Phishing Dataset,candidate,"[BlNANCE] Withdrawal code: <OTP>. If this was not generated by you, cancel here immediately: <URL> route:5"
blnance withdrawal code placeholder this was not generated you cancel here immediately placeholder route number,3,ncsu_sms_phishing_010240,SMS Phishing Dataset,candidate,"[BlNANCE] Withdrawal code: <OTP>. If this was not generated by you, cancel here immediately: <URL> route:4"
need some information from you ask you placeholder route number,3,ncsu_sms_phishing_010162,SMS Phishing Dataset,candidate,We need some information from you we ask you <URL> route:3
need some information from you ask you placeholder route number,3,ncsu_sms_phishing_010163,SMS Phishing Dataset,candidate,We need some information from you we ask you <URL> route:1
need some information from you ask you placeholder route number,3,ncsu_sms_phishing_010164,SMS Phishing Dataset,candidate,We need some information from you we ask you <URL> route:5
correos estimado cliente paquete esta listo para entrega confirme pago aduanas number number siguiente enlace placeholder,3,ncsu_sms_phishing_010274,SMS Phishing Dataset,candidate,"[CORREOS]:Estimado cliente, Su paquete esta listo para la entrega confirme el pago de aduanas de(1,79 €) en el siguiente enlace:<URL>"
correos estimado cliente paquete esta listo para entrega confirme pago aduanas number number siguiente enlace placeholder,3,ncsu_sms_phishing_033675,SMS Phishing Dataset,candidate,"Correos : Estimado cliente, su paquete esta listo para la entrega confirme el pago de aduanas ( 1.64 € ) en el siguiente enlace : <URL>"
correos estimado cliente paquete esta listo para entrega confirme pago aduanas number number siguiente enlace placeholder,3,ncsu_sms_phishing_033947,SMS Phishing Dataset,candidate,"Correos :Estimado cliente, su paquete esta listo para la entrega confirme el pago de aduanas ( 1.64 € ) en el siguiente enlace : <URL>"
caro cliente iphone number stato trovato oggi alle number number vedi posizione esatta placeholder cordiali saluti supporto apple,3,ncsu_sms_phishing_010450,SMS Phishing Dataset,candidate,"Caro Cliente, Il iPhone 12 e stato trovato oggi alle 20:33 Vedi la posizione esatta: <URL> Cordiali saluti, Supporto Apple"
caro cliente iphone number stato trovato oggi alle number number vedi posizione esatta placeholder cordiali saluti supporto apple,3,ncsu_sms_phishing_010451,SMS Phishing Dataset,candidate,"Caro Cliente, Il iPhone 12 e stato trovato oggi alle 20:33 Vedi la posizione esatta: <URL> Cordiali saluti,lc Supporto Apple"
caro cliente iphone number stato trovato oggi alle number number vedi posizione esatta placeholder cordiali saluti supporto apple,3,ncsu_sms_phishing_010452,SMS Phishing Dataset,candidate,"Caro Cliente, Il iPhone 12 e stato trovato oggi alle 20:33 Vedi la posizione esatta: <URL> Cordiali saluti,sc Supporto Apple"
placeholder minh cho placeholder,3,ncsu_sms_phishing_010552,SMS Phishing Dataset,candidate,<OTP> là m? xác minh c?a b?n cho <URL>
placeholder minh cho placeholder,3,ncsu_sms_phishing_014525,SMS Phishing Dataset,candidate,<OTP> là mã xác minh của bạn cho <URL>
placeholder minh cho placeholder,3,ncsu_sms_phishing_017922,SMS Phishing Dataset,candidate,<OTP> lÃ mÃ£ xÃ¡c minh cá»§a báº¡n cho <URL>
profit from number per day get rich oil crisis calculate y0ur possible profits click here placeholder,3,ncsu_sms_phishing_012771,SMS Phishing Dataset,candidate,PROFIT FROM $572 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate y0ur possible profits click here placeholder,3,ncsu_sms_phishing_012789,SMS Phishing Dataset,candidate,PROFIT FROM $498 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate y0ur possible profits click here placeholder,3,ncsu_sms_phishing_012886,SMS Phishing Dataset,candidate,PROFIT FROM $910 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_012778,SMS Phishing Dataset,candidate,PROFIT FR0M $450 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_012801,SMS Phishing Dataset,candidate,PROFIT FR0M $969 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate y0ur p0ssible pr0fits click here placeholder,3,ncsu_sms_phishing_012932,SMS Phishing Dataset,candidate,PROFIT FR0M $898 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR P0SSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012788,SMS Phishing Dataset,candidate,PROFIT FROM $667 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE:<URL>
profit from number per day get rich oil crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_013000,SMS Phishing Dataset,candidate,PROFIT FROM $995 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich oil crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_013141,SMS Phishing Dataset,candidate,PROFIT FROM $463 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate y0ur possible profits click here placeholder,3,ncsu_sms_phishing_012800,SMS Phishing Dataset,candidate,PROFIT FROM $757 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate y0ur possible profits click here placeholder,3,ncsu_sms_phishing_013079,SMS Phishing Dataset,candidate,PROFIT FROM $310 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>
profit from number per day get rich 0il crisis calculate y0ur possible profits click here placeholder,3,ncsu_sms_phishing_013142,SMS Phishing Dataset,candidate,PROFIT FROM $775 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE Y0UR POSSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012809,SMS Phishing Dataset,candidate,PROFIT FR0M $522 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012853,SMS Phishing Dataset,candidate,PROFIT FR0M $773 PER DAY. GET RICH 0N 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich 0il crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_013105,SMS Phishing Dataset,candidate,PROFIT FR0M $780 PER DAY. GET RICH ON 0IL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012876,SMS Phishing Dataset,candidate,PR0FIT FR0M $777 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_012967,SMS Phishing Dataset,candidate,PR0FIT FR0M $597 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
pr0fit fr0m number per day get rich oil crisis calculate your possible pr0fits click here placeholder,3,ncsu_sms_phishing_013165,SMS Phishing Dataset,candidate,PR0FIT FR0M $941 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PR0FITS CLICK HERE: <URL>
profit fr0m number per day get rich oil crisis calculate your possible profits click here placeholder,3,ncsu_sms_phishing_012925,SMS Phishing Dataset,candidate,PROFIT FR0M $301 PER DAY. GET RICH 0N OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
profit fr0m number per day get rich oil crisis calculate your possible profits click here placeholder,3,ncsu_sms_phishing_013075,SMS Phishing Dataset,candidate,PROFIT FR0M $314 PER DAY. GET RICH ON OIL IN A CRISIS! CALCULATE YOUR POSSIBLE PROFITS CLICK HERE: <URL>
