record_id,screenshot_file,source,visible_date_label,cleaned_text,redactions_applied,notes
1507,analysisdataset (2).csv,IRS,"10/24/2023, 18:25:51","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1508,analysisdataset (2).csv,Email To Text,"10/24/2023, 18:31:15","I#R#S/ (M5G#357102) YOU FED3R4L RETURN W4S_B4N by the 1R'S. DON'T WORRY,we'll he! p you to F!x it, Click here> //<URL>",<URL>,
1510,analysisdataset (2).csv,Phone Number,"10/24/2023, 20:39:19","Dear, congratulations on passing the interview. Day salary: Tk 2,000. Please contact: <URL>",<URL>,
1511,analysisdataset (2).csv,IRS,"10/24/2023, 21:15:50","1 [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1512,analysisdataset (2).csv,IRS,"10/24/2023, 21:28:32","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax\nobligations and to provide them with the highest quality service.",<URL>,
1514,analysisdataset (2).csv,ACA,"10/24/2023, 21:35:22","Make 50k or less? You may qualify for fantastic ACA rates, some as low as 0/month: <URL> hbb85K 0",<URL>,
1515,analysisdataset (2).csv,UI Online,"10/24/2023, 21:54:34","You have time sensitive correspondence waiting in your UI Online Inbox that may require a response. Failure to respond to time sensitive requests for information may result in a loss or denial of your unemployment benefits. To view the correspondence, log into your Ul Online account at: <URL> To access correspondence, select 'Claimant Inbox' from the Claimant Home screen. Then, select 'Search' to find and vie. the correspondence.",<URL>,
1516,analysisdataset (2).csv,USPS,"10/24/2023, 21:59:09","Hello, USPS reminds you that your package has arrived at the warehouse, but cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please",<URL>,
1524,analysisdataset (2).csv,IRS,"10/25/2023, 13:32:14","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest",<URL>,
1525,analysisdataset (2).csv,USPS,"10/25/2023, 13:53:37","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",<URL>,
1527,analysisdataset (2).csv,IRS,"10/25/2023, 14:13:37","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 5:55 PM",<URL>,
1535,analysisdataset (2).csv,IRS,"10/25/2023, 16:14:22","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provi > View all",<URL>,
1536,analysisdataset (2).csv,IRS,"10/25/2023, 16:15:22","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 11:59 A",<URL>,
1537,analysisdataset (2).csv,USPS,"10/25/2023, 16:15:56",MSGID: 4B2MABMNKA - EF69GDTS1L New Message! From : USPS Team Content: We are having trouble delivering your package due to an incorrect address. Please update your address details within 24 hours or your package will be returned to the seller. Use this link <URL>,<URL>,
1538,analysisdataset (2).csv,USPS,"10/25/2023, 16:16:55","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). O'",<URL>,
1539,analysisdataset (2).csv,USPS,"10/25/2023, 16:32:22",Your package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https:// <URL> (Please reply 1 and restart iMessage to activate the link or copy the link to open in your Safari browser) The U.S.P.S team wishes you a great day!,<URL>,
1540,analysisdataset (2).csv,Unknown,"10/25/2023, 16:32:38","(M5G#154943) Y0U FED3R4L RETURN W4S_B4N by the 1R'S. D0N'T W0RRY,we'II he!p you to F!x it,C!ick here> //<URL>",<URL>,
1541,analysisdataset (2).csv,IRS,"10/25/2023, 16:33:25","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link.\n\n<URL>\n\nThe mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1542,analysisdataset (2).csv,USPS,"10/25/2023, 16:37:09","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day Sent from my iPhone",<URL>,
1547,analysisdataset (2).csv,IRS,"10/25/2023, 17:36:17","Chatting with <PHONE>. Learn more [ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 21 min |||",<URL>; <PHONE>,
1548,analysisdataset (2).csv,IRS,"10/25/2023, 17:48:03","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 37 min",<URL>,
1549,analysisdataset (2).csv,IRS,"10/25/2023, 17:52:50","RCS chat with <PHONE>. Learn more [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. |||",<URL>; <PHONE>,
1550,analysisdataset (2).csv,Phone Number,"10/25/2023, 18:18:01","For your $965.30 refund, we need your confirmation. Authenticate it through our online verification system <URL>",<URL>,
1552,analysisdataset (2).csv,USPS,"10/26/2023, 16:09:33","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",<URL>,
1553,analysisdataset (2).csv,UI Online,"10/26/2023, 16:10:35","Hello, You have time sensitive correspondence waiting in your UI Online Inbox that may require a response.Failure to respond to time sensitive requests for information may result in a loss or denial of your unemployment benefits.To view the correspondence, log into your Ul Online account at <URL> To access correspondence, select 'Claimant Inbox' from the Claimant Home screen. Then, select 'Search' to find and vie. the correspondence.",<URL>,
1554,analysisdataset (2).csv,IRS,"10/26/2023, 16:54:02","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. Preview not available 2:11 PM",<URL>,
1559,analysisdataset (2).csv,Phone Number,"10/26/2023, 17:41:04",Your $1000 October Stimulus Check has been approved. Confirm your details: <URL>,<URL>,
1560,analysisdataset (2).csv,IRS,"10/26/2023, 20:13:37",IRS: After the last annual calculation of your fiscal acitivity we have determined that you are eligble for tax refund under section 501(c) (17) of the Internal Revenue Code. Please submit the Tax Refund Request Form at: <URL> and allow us 3-9 days to process it. Internal Revenue Service United States Department of the Treasury. TAXID12-<PHONE>,<URL>; <PHONE>,
1562,analysisdataset (2).csv,USPS,"10/26/2023, 23:12:23","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day! O",<URL>,
1563,analysisdataset (2).csv,IRS,"10/27/2023, 12:51:14","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 10:22 p. m.",<URL>,
1564,analysisdataset (2).csv,IRS,"10/27/2023, 13:06:04","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service. 9:52 AM",<URL>,
1566,analysisdataset (2).csv,USPS,"10/28/2023, 21:36:35","Hello, USPS reminds you that your package has arrived at the warehouse, but cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the SMS, apsin RCS message",<URL>,
1568,analysisdataset (2).csv,AnPost,"10/29/2023, 20:58:56",AnPost: Your parcel has just arrived at our depot with customs charge. <URL> Number of items: 1 Tracking number: LL<ACCT>E,<URL>; <ACCT>,
1574,analysisdataset (2).csv,USPS,"10/30/2023, 18:26:20","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. <URL> (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to browser and open it) The US Postal team wishes you a wonderful day",<URL>,
1575,analysisdataset (2).csv,Phone Number,"10/30/2023, 18:53:47",Your $1000 Stimulus Check for November has been approved. Confirm details <URL>,<URL>,
1577,analysisdataset (2).csv,Phone Number,"10/30/2023, 19:28:15",PHONE COMPROMISED: Your device scan revealed (3) extremely malicious files. Delete them IMMEDIATELY to secure your data <URL>,<URL>,
1578,analysisdataset (2).csv,AIB,"10/31/2023, 07:53:07","AIB: Due to unusual activity, your card has been placed on hold. <URL> and follow the on-screen instructions to re-activate.",<URL>,
1579,analysisdataset (2).csv,Phone Number,"10/31/2023, 13:27:01",Your $1000 Stimulus Check for November has been approved. Confirm details <URL> MMS 1:12 PM,<URL>,
1580,analysisdataset (2).csv,Phone Number,"10/31/2023, 18:16:11",Dear Mr/Ms Your goods have arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm or update your address in the link. <URL> Alternatively (copy the link to the browser and open RCS messa...,<URL>,
1581,analysisdataset (2).csv,Phone Number,"10/31/2023, 19:44:30",RE: Refund case #5134. Your service provider has overcharged you by $231.64. They have agreed to refund you in full: <URL>,<URL>,
1583,analysisdataset (2).csv,IRS,"11/01/2023, 16:18:34",IRS-STATEMENT-CLAIM.pdf PDF Document - 84 KB,,
1584,analysisdataset (2).csv,IRS,"11/01/2023, 16:45:38",IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,,
1585,analysisdataset (2).csv,IRS,"11/01/2023, 17:39:20",IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document · 83 KB,,
1586,analysisdataset (2).csv,Deutsche Post,"11/02/2023, 10:31:00","Your package delivery is on hold. To reschedule, you must pay these customs charges: <URL>",<URL>,
1588,analysisdataset (2).csv,Phone Number,"11/02/2023, 11:05:21","D.post: Für Ihren Artikel, der geliefert wird, fallen Zollgebühren an. Um die Lieferung fortzusetzen, muss die Zahlung erfolgen an: <URL>",<URL>,
1590,analysisdataset (2).csv,IRS,"11/02/2023, 15:57:14","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1600,analysisdataset (2).csv,IRS,"11/03/2023, 17:11:58",IRS TAX REFUND MOP1QHS.pdf PDF Document â¢ 83 KB,,
1610,analysisdataset (2).csv,USPS,"11/03/2023, 18:01:46","The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply to 1, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day!",<URL>,
1611,analysisdataset (2).csv,IRS,"11/03/2023, 18:34:13","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1613,analysisdataset (2).csv,Phone Number,"11/03/2023, 18:44:37",Refund Validation Request: Your cooperation is requested to validate your $863.35 refund via our online verification process. sqanzq.-com/cb8183,,
1615,analysisdataset (2).csv,IRS,"11/03/2023, 19:13:32","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1617,analysisdataset (2).csv,IRS,"11/03/2023, 19:22:10","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> (Please reply ""y"", then exit the SMS, open the SMS activation link again, or copy the link and open it in Safari browser) mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1618,analysisdataset (2).csv,IRS,"11/03/2023, 19:23:45",IRS_TAX_RE-FUND_OY2PTO2.pdf PDF Document · 83 KB,,
1619,analysisdataset (2).csv,IRS,"11/03/2023, 19:31:16","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> The mission of the IRS is to help American taxpayers understand and meet their tax obligations and to provide them with the highest quality service.",<URL>,
1627,analysisdataset (2).csv,Phone Number,"11/03/2023, 20:21:51",RE/REFUND #5134 - Your Refund Payment link is ready. Get your $231.64 refund here <URL>,<URL>,
1632,analysisdataset (2).csv,IRS,"11/06/2023, 14:19:04","[IRS] We have received your tax refund application for the fiscal year 2023. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation!",<URL>,
1633,analysisdataset (2).csv,IRS,"11/06/2023, 14:20:15","[IRS] We have received your tax refund application for the fiscal year 2023. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1635,analysisdataset (2).csv,Phone Number,"11/06/2023, 14:37:28","Mobile Security Breach Warning: Warning! (4) apps have breached your mobile security. Take swift action to remove them. For assistance, click <URL>",<URL>,
1636,analysisdataset (2).csv,IRS,"11/06/2023, 15:05:57","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1640,analysisdataset (2).csv,IRS,"11/06/2023, 15:15:58",IRS_Statement_ID40AJGAT9.pdf PDF Document · 97 KB,,
1645,analysisdataset (2).csv,USAA,"11/06/2023, 17:40:04",FRM:00031 MSG:(USAA Alert) Confirm and verify your transactions: <URL> If all looks good you don't have to do anything USAA.,<URL>,
1646,analysisdataset (2).csv,IRS,"11/06/2023, 17:44:25","[IRS]We have received your tax refund application for the fiscal year 2023. You are entitled to a refund of $573.00. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS] O' A A",<URL>,
1647,analysisdataset (2).csv,Phone Number,"11/06/2023, 17:56:17",Your Phone has been comprimised! CLICK LINK BELOW TO REMOVE ? <URL>,<URL>,
1648,analysisdataset (2).csv,Email To Text,"11/06/2023, 18:00:50","A deduction of $714.02 was made from your account? Not you, click <URL> to cancel.",<URL>,
1649,analysisdataset (2).csv,IRS,"11/06/2023, 18:45:54",IRS_Statement_ID1G8J62KOZ.pdf PDF Document · 224 KB,,
1657,analysisdataset (2).csv,Phone Number,"11/06/2023, 19:09:46",Your Phone has been comprimised! ( CLICK LINK BELOW TO REMOVE (I <URL>,<URL>,
1658,analysisdataset (2).csv,IRS,"11/06/2023, 19:11:48","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS] O*",<URL>,
1665,analysisdataset (2).csv,IRS,"11/06/2023, 21:00:54","1 [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1667,analysisdataset (2).csv,Phone Number,"11/07/2023, 13:09:24","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023.",,
1668,analysisdataset (2).csv,IRS,"11/07/2023, 15:14:36","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1674,analysisdataset (2).csv,IRS,"11/07/2023, 15:33:00","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the iMessage",<URL>,
1675,analysisdataset (2).csv,Phone Number,"11/07/2023, 15:37:36",(<PHONE> Here is an opportunity for you to benefit from extra unemployment insurance funds relief bonus set up by federal Government with a sum of $2400 every week as Taxes Refund Benefit Programe for every citizen Act Plan. Apply here: (<URL>) 10:26 PM,<URL>; <PHONE>,
1676,analysisdataset (2).csv,IRS,"11/07/2023, 15:47:48","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.)",<URL>,
1677,analysisdataset (2).csv,Unknown,"11/07/2023, 16:09:11","? THE US TREASURY DEPARTMENT sent you a new message Inbox The United States Treasury Department IN charge of American Rescue plan is offering up to $2,200 every week for all American Workers and Family. Apply here: <URL>",<URL>,
1678,analysisdataset (2).csv,IRS,"11/07/2023, 20:14:19","< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1680,analysisdataset (2).csv,IRS,"11/07/2023, 20:29:35","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1681,analysisdataset (2).csv,IRS,"11/07/2023, 20:34:42","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline:",<URL>,
1682,analysisdataset (2).csv,USPS,"11/07/2023, 20:49:08","Postal Notice. The package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please click on the link to confirm your address <URL> (Please reply with Y, click on the link or copy the link to open it in Chrome browser) RCS message",<URL>,
1686,analysisdataset (2).csv,Phone Number,"11/08/2023, 14:29:39",CANCELLATION: Confirm your delivery details by 11/07 to avoid cancellation of your fully paid order <URL>,<URL>,
1689,analysisdataset (2).csv,IRS,"11/08/2023, 15:21:40","[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1692,analysisdataset (2).csv,IRS,"11/08/2023, 15:59:14","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1697,analysisdataset (2).csv,Navy Federal,"11/08/2023, 18:35:27",NavyFederal^gb9f.pq9:For your protection we have placed a hold on your account.visit <URL> to verify.,<URL>,
1698,analysisdataset (2).csv,USPS,"11/08/2023, 18:36:50","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",<URL>,
1700,analysisdataset (2).csv,Rebook,"11/08/2023, 21:16:35","POST-OFFICE No one was in to sign for (<ACCT>GB), use <URL> to rebook a new slot.",<URL>; <ACCT>,
1701,analysisdataset (2).csv,Phone Number,"11/08/2023, 22:19:27",SYSTEM FAILURE: (3) Extremely malicious files have accessed your data. Delete files NOW to keep your data <URL>,<URL>,
1702,analysisdataset (2).csv,IRS,"11/08/2023, 22:22:32","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the",<URL>,
1703,analysisdataset (2).csv,IRS,"11/08/2023, 22:24:33","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 13:55",<URL>,
1706,analysisdataset (2).csv,IRS,"11/09/2023, 17:05:59","[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",<URL>,
1707,analysisdataset (2).csv,USPS,"11/09/2023, 17:20:36","The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. <URL> (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",<URL>,
1708,analysisdataset (2).csv,USPS,"11/09/2023, 17:29:30",The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. <URL>,<URL>,
1711,analysisdataset (2).csv,IRS,"11/09/2023, 19:32:11","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023.",<URL>,
1714,analysisdataset (2).csv,IRS,"11/09/2023, 21:34:46","In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. <URL> (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation!",<URL>,
1715,analysisdataset (2).csv,The Derma Co,"11/10/2023, 06:02:51",Knock Knock..It's FLAT 500 CASHBACK This Diwali @ Fantastic Friday Sale Don't Wait Now. Shop & Apply CB500 <URL> TheDermaCo,<URL>,
1716,analysisdataset (2).csv,IRS,"11/10/2023, 15:52:08","[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide acor",<URL>,
1717,analysisdataset (2).csv,IRS,"11/10/2023, 15:56:17","< [ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. <URL> In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you Sincerely, [IRS]",<URL>,
1720,analysisdataset (2).csv,Charles Schwab,"11/11/2023, 05:29:24",CharlesSchwabAct1d.pd13:Your account has been locked due to unusual transactions.visit <URL>,<URL>,
1723,analysisdataset (2).csv,Phone Number,"11/11/2023, 05:35:19",LEMON NADE You have a new notification: <URL>/6hTbr Reply STOP to optout,<URL>,
1725,analysisdataset (2).csv,CK,"11/11/2023, 05:37:41","Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address <URL> Please update it timely.",<URL>,
1726,analysisdataset (2).csv,MetaMask,"11/11/2023, 05:39:11",MetaMask?bvs2y.mk 11:Your wallet has been locked due to ununsual transactions.visit <URL>,<URL>,
1729,analysisdataset (2).csv,Phone Number,"11/11/2023, 05:41:55",BMWC You have a new notification: <URL> Reply STOP to optout,<URL>,
1731,analysisdataset (2).csv,Charles Schwab,"11/11/2023, 05:44:13",CharlesSchwabAcgy7b.aq60:Your account has been locked due to ununsual transactions.visit <URL>,<URL>,
1732,analysisdataset (2).csv,NavyFed,"11/11/2023, 05:45:36","#NavyFed: $870 withdrawn at ATMSW-2. To dispute, go to <URL>",<URL>,
1735,analysisdataset (2).csv,I.R.S,"11/11/2023, 05:53:40","WARNING: (Criminal Investigation Division) I.R.S is filing lawsuit against you, for more information call on <PHONE> on urgent basis, Otherwise your arrest warrant will be forwarded to your local police department and your property and bank accounts and social benifits will be frozen by government.",<PHONE>,
1736,analysisdataset (2).csv,RBank,"11/11/2023, 05:55:07","Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: <URL>",<URL>,
1737,analysisdataset (2).csv,American Express,"11/11/2023, 05:56:20",FRM:AMEX@Message SUBJ:Card Alert MSG:Card Alert;Card Alert <URL>,<URL>,
1738,analysisdataset (2).csv,USBANK,"11/11/2023, 05:56:54",FRM:USBANK SUBJ:USBANK Unusual Activity! MSG:Acc Frozen TO UNLOCK GO = <URL> ID: EDGWGNGKNZQBDMCM ODJGOFKLDVHRVTTVOFI XUF,<URL>,
1741,analysisdataset (2).csv,VISA,"11/11/2023, 06:01:42",Important message sent to . Code: you by VISA DEBIT Card Locked. Call support at: <PHONE>. Thank you! Alert Code: DsDXQxJKjZCdPnlNJFq,<PHONE>,
