id,message_raw,message_clean,label,original_label,label_mapping_notes,source_name,source_url,source_type,dataset_name,original_file_format,date_collected,scam_category,country_or_region,language,contains_url,contains_phone,contains_otp,redaction_status,duplicate_status,review_status,reviewer_notes
imc25_english_smish_13999,"Due to unexpected activities, your Open24 internet access has been suspended. Please follow the instructions at <URL> to regain access.","Due to unexpected activities, your Open24 internet access has been suspended. Please follow the instructions at <URL> to regain access.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: open24. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14000,"Dear customer, we've noticed some suspicious activity on your account. Please respond with your bank PIN and ID number to verify your account.","Dear customer, we've noticed some suspicious activity on your account. Please respond with your bank PIN and ID number to verify your account.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14001,Dear SBI YONO users your account has been suspended. Please update your PAN number <DATE_TIME> is last date click here,Dear SBI YONO users your account has been suspended. Please update your PAN number <DATE_TIME> is last date click here,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14002,Dear customer your SBI YONO account has been suspended Please update your PAN number <DATE_TIME> is last date click here,Dear customer your SBI YONO account has been suspended Please update your PAN number <DATE_TIME> is last date click here,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14004,"Important! We have received your application for Kotak Bank Credit Card, please click here <URL> to share your consent for processing your application further.","Important! We have received your application for Kotak Bank Credit Card, please click here <URL> to share your consent for processing your application further.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Kotak Mahindra Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14005,"Dear Customer, To keep your account from being degraded, you must upload an E-signature. <URL> <NAMED_ENTITY>","Dear Customer, To keep your account from being degraded, you must upload an E-signature. <URL> <NAMED_ENTITY>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: kuda. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14008,Dear HDFC Bank customer your Account will be blocked! <DATE_TIME> please update your PAN CARD click here <URL> thank you.,Dear HDFC Bank customer your Account will be blocked! <DATE_TIME> please update your PAN CARD click here <URL> thank you.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HDFC Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14010,Dear user Your SBI Bank A/C will be Closed please update Your Pen Card click on link <URL>,Dear user Your SBI Bank A/C will be Closed please update Your Pen Card click on link <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14012,Dear customer Your HDFC Bank KYC has been expired. Your account will be blocked in 24hrs please update your KYC in click here,Dear customer Your HDFC Bank KYC has been expired. Your account will be blocked in 24hrs please update your KYC in click here,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: HDFC Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14014,"Suncorp: Your card has been added to Apple Wallet. If this was NOT you, please visit: <URL>","Suncorp: Your card has been added to Apple Wallet. If this was NOT you, please visit: <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,AUS,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: suncorp. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14018,"As requested we did a deposit of $774,120 into your <NRP> portfolio at <URL>. Customer ID: <US_BANK_NUMBER> Password: 95hk767k. Treat as <NAMED_ENTITY>","As requested we did a deposit of $774,120 into your <NRP> portfolio at <URL>. Customer ID: <US_BANK_NUMBER> Password: 95hk767k. Treat as <NAMED_ENTITY>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,ZAF,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: www.coinarch.net. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14019,Dear Customer Your SBI ATM CARD IS Blocked Please Call immediately ATM Office CUSTOMER CARE <UK_NHS> Thank you for Using SBI ATM Card,Dear Customer Your SBI ATM CARD IS Blocked Please Call immediately ATM Office CUSTOMER CARE <UK_NHS> Thank you for Using SBI ATM Card,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14021,"Standard Bank: PENDING payment of <US_DRIVER_LICENSE>,000.00 charged on your card from VODAPAY. Ref: 2a302. TAP <URL> to review/cancel transactions.","Standard Bank: PENDING payment of <US_DRIVER_LICENSE>,000.00 charged on your card from VODAPAY. Ref: 2a302. TAP <URL> to review/cancel transactions.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: standard bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14022,"Dear Customer

Your HDFC Credit Card Rewards Points Worth Rs.5000 will expire by <DATE_TIME>.

Kindly Redeem your points in Cash

Click here <URL>",Dear Customer Your HDFC Credit Card Rewards Points Worth Rs.<OTP> will expire by <DATE_TIME>. Kindly Redeem your points in Cash Click here <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: HDFC Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14023,Dear User Your SBI A/C Will Be Blocked please Update Your PAN Card immdiately Click on link,Dear User Your SBI A/C Will Be Blocked please Update Your PAN Card immdiately Click on link,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14025,Dear Customer your S-BI A/C will be bloc-ked today Please Update Your PAN CARD click here <URL> CADDIE,Dear Customer your S-BI A/C will be bloc-ked today Please Update Your PAN CARD click here <URL> CADDIE,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14026,"Dear Customer, thank you for the CHEQUE RECEIPT Payment of Rs. 23885. dated <DATE_TIME> towards your Vehicle Loan, vide Receipt No. 50384222J08P0003. Click <URL> and download the e-receipt. For queries, call <US_DRIVER_LICENSE>. - IndusInd Bank","Dear Customer, thank you for the CHEQUE RECEIPT Payment of Rs. <OTP>. dated <DATE_TIME> towards your Vehicle Loan, vide Receipt No. 50384222J08P0003. Click <URL> and download the e-receipt. For queries, call <US_DRIVER_LICENSE>. - IndusInd Bank",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: indusind bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14028,"M&T ALERT-For your protection, due to unusual activity in your account(s), your account as been temporarily disabled visit <URL> to restore your account.","M&T ALERT-For your protection, due to unusual activity in your account(s), your account as been temporarily disabled visit <URL> to restore your account.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,USA,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: m&t bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14030,Your account with <DATE_TIME> has been restricted after it was caught exhibiting strange activity. You are advised to <URL> ASAP in order to rectify.,Your account with <DATE_TIME> has been restricted after it was caught exhibiting strange activity. You are advised to <URL> ASAP in order to rectify.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,USA,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: fifth third. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14031,"AIB: Due to unusual activity, your card has been placed on hold. Please visit <URL> and follow the instructions there.","AIB: Due to unusual activity, your card has been placed on hold. Please visit <URL> and follow the instructions there.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: aib. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14032,"Dear Customer,Your RBL Credit Card Points Worth Rs.6850 Will Expired By <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking On <URL>","Dear Customer,Your RBL Credit Card Points Worth Rs.<OTP> Will Expired By <DATE_TIME>. Kindly Redeem Points In Cashback By Clicking On <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: rbl credit card. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14033,Dear Customer Your PYTM Account Will be Suspended Re-Verify KYC Update Your Account follow the link <URL> thank you,Dear Customer Your PYTM Account Will be Suspended Re-Verify KYC Update Your Account follow the link <URL> thank you,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,need and greed,time/urgency. Named entity tag: Paytm. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14034,"Dear customer Your bank me em account details have broblem sign in Call my Number now, 0366XX","Dear customer Your bank me em account details have broblem sign in Call my Number now, 0366XX",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,BHR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14037,"Good news! Your transaction with UPI RRN number <US_BANK_NUMBER> dated <DATE_TIME>, <DATE_TIME> has been refunded to your Tripura Gramin Bank account. You should have received a refund of ₹1,999 on <DATE_TIME>. Check your bank statement to confirm.","Good news! Your transaction with UPI RRN number <US_BANK_NUMBER> dated <DATE_TIME>, <DATE_TIME> has been refunded to your Tripura Gramin Bank account. You should have received a refund of ₹1,999 on <DATE_TIME>. Check your bank statement to confirm.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: upi. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14041,"To avoid issues on your account, please confirm your email address at the following URL: <URL>:","To avoid issues on your account, please confirm your email address at the following URL: <URL>:",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: Monzo. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14042,We have noticed unusual activity on your account. Please visit <URL> immediately to avoid any restrictions,We have noticed unusual activity on your account. Please visit <URL> immediately to avoid any restrictions,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14044,Notice:- ASHUTOSH_SHARMAPolice case may get filed U/s 420 IPC due to Non Payment of <LOCATION> loan of Rs12060Pay urgently or call at <PHONE_NUMBER> RegMlegal,Notice:- ASHUTOSH_SHARMAPolice case may get filed U/s 420 IPC due to Non Payment of <LOCATION> loan of Rs12060Pay urgently or call at <PHONE_NUMBER> RegMlegal,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: krazybee. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14045,BOI: Your 365 online access is suspended due to unusual activity. To restore access please follow the steps via <URL>,BOI: Your 365 online access is suspended due to unusual activity. To restore access please follow the steps via <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14047,"Dear SBI user, YONO Account will be blocked <DATE_TIME>. Please click on the link to update your PAN CARD Number. <URL> Thank You SBI","Dear SBI user, YONO Account will be blocked <DATE_TIME>. Please click on the link to update your PAN CARD Number. <URL> Thank You SBI",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14048,"SANTANDER: New pending activity, your request for a new Overdraft was accepted. If you DID NOT apply for this, please visit: <URL>","SANTANDER: New pending activity, your request for a new Overdraft was accepted. If you DID NOT apply for this, please visit: <URL>",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,GBR,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: Santander Bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14049,LANDBANK ALERT: Due to system maintenance. We need some information to validate your account <URL>,LANDBANK ALERT: Due to system maintenance. We need some information to validate your account <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,PHL,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: landbank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14051,Dear Customer Your SBI YONO A/C has been Suspended <DATE_TIME> please Update Your PAN CARD <URL>ine/,Dear Customer Your SBI YONO A/C has been Suspended <DATE_TIME> please Update Your PAN CARD <URL>ine/,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14054,Bendigo Bank: We have detected some unusual transactions on <DATE_TIME> to <NAMED_ENTITY>. Please visit <URL> to review activity.,Bendigo Bank: We have detected some unusual transactions on <DATE_TIME> to <NAMED_ENTITY>. Please visit <URL> to review activity.,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,AUS,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: bendigo bank. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14060,Dear Customer your SBI Credit card has been blocket <DATE_TIME> Update your pancard immediately Follow the link and update Now <URL>,Dear Customer your SBI Credit card has been blocket <DATE_TIME> Update your pancard immediately Follow the link and update Now <URL>,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,IND,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14062,Dear Customer your SBI Account will be blocked <DATE_TIME> Please update your pan card click here link,Dear Customer your SBI Account will be blocked <DATE_TIME> Please update your pan card click here link,smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,not_needed,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,time/urgency. Named entity tag: State Bank of India. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
imc25_english_smish_14064,"A wise payment of 2500.00 GBP has been scheduled to M KHAN. If you did NOT make this payment, Cancel it at: <URL> immediately.","A wise payment of <OTP>.00 GBP has been scheduled to M KHAN. If you did NOT make this payment, Cancel it at: <URL> immediately.",smishing,smishing_corpus_row,IMC25 rows are all smishing by dataset construction; imported only where language == English.,Smishing-Dataset-IMC25,https://github.com/reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,reportsmishing/Smishing-Dataset-IMC25,CSV,2026-05-07,banking,,English,false,false,false,redacted,unique,approved,"Imported from IMC25 English-only smishing corpus. Lure principles: authority,distraction,time/urgency. Named entity tag: wise transfer secure. | round3_7k_surplus_approval 2026-05-07: approved; IMC25 English SMS-like phishing row with direct lure/action signal. confidence=high"
