unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes
gathered_imc25_english_smish_16746,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16746,Track-&-Trace: You have been in contact with someone who has been contagious. You have to get your testkit now at: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,track trace you have been in contact with someone who has been contagious you have to get your testkit now at <url>,,1,true,Smishing-Dataset-IMC25,smishing,Track-&-Trace: You have been in contact with someone who has been contagious. You have to get your testkit now at: <URL>,Track-&-Trace: You have been in contact with someone who has been contagious. You have to get your testkit now at: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16749,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16749,"Dear <NAMED_ENTITY>, Congratulations! You have successfully completed the schedule of all doses of <NRP> vaccine. You can download your certificate at - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear <named entity> congratulations you have successfully completed the schedule of all doses of <nrp> vaccine you can download your certificate at <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing,"Dear <NAMED_ENTITY>, Congratulations! You have successfully completed the schedule of all doses of <NRP> vaccine. You can download your certificate at - <URL> - CoWIN","Dear <NAMED_ENTITY>, Congratulations! You have successfully completed the schedule of all doses of <NRP> vaccine. You can download your certificate at - <URL> - CoWIN",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16750,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16750,You've been with someone who has recently positive. Please order a test kit: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,you ve been with someone who has recently positive please order a test kit <url>,,1,true,Smishing-Dataset-IMC25,smishing,You've been with someone who has recently positive. Please order a test kit: <URL>,You've been with someone who has recently positive. Please order a test kit: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16751,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16751,<NAMED_ENTITY> for Aadhaar (<US_DRIVER_LICENSE>) is <US_DRIVER_LICENSE> (valid for <DATE_TIME>). Download mAadhaar app from Google Play/App <URL>e it to prove your identity.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,<named entity> for aadhaar <us driver license> is <us driver license> valid for <date time> download maadhaar app from google play app <url>e it to prove your identity,,1,true,Smishing-Dataset-IMC25,smishing,<NAMED_ENTITY> for Aadhaar (<US_DRIVER_LICENSE>) is <US_DRIVER_LICENSE> (valid for <DATE_TIME>). Download mAadhaar app from Google Play/App <URL>e it to prove your identity.,<NAMED_ENTITY> for Aadhaar (<US_DRIVER_LICENSE>) is <US_DRIVER_LICENSE> (valid for <DATE_TIME>). Download mAadhaar app from Google Play/App <URL>e it to prove your identity.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16752,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16752,"ERP road toll fee of 12 SGD, the payment is failed and it will expire before <DATE_TIME>, <DATE_TIME>, download the LTA App to pay to avoid a fine of 50 SGD.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,erp road toll fee of 12 sgd the payment is failed and it will expire before <date time> <date time> download the lta app to pay to avoid a fine of 50 sgd,,1,true,Smishing-Dataset-IMC25,smishing,"ERP road toll fee of 12 SGD, the payment is failed and it will expire before <DATE_TIME>, <DATE_TIME>, download the LTA App to pay to avoid a fine of 50 SGD.","ERP road toll fee of 12 SGD, the payment is failed and it will expire before <DATE_TIME>, <DATE_TIME>, download the LTA App to pay to avoid a fine of 50 SGD.",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16754,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16754,Your <NAMED_ENTITY> will be disabled due to incomplete facial information. Please complete face verification through [<URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,your <named entity> will be disabled due to incomplete facial information please complete face verification through <url>,,1,true,Smishing-Dataset-IMC25,smishing,Your <NAMED_ENTITY> will be disabled due to incomplete facial information. Please complete face verification through [<URL>,Your <NAMED_ENTITY> will be disabled due to incomplete facial information. Please complete face verification through [<URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16756,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16756,"Dear Shraddha Srivastava, You have successfully been vaccinated with your <DATE_TIME> Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear shraddha srivastava you have successfully been vaccinated with your <date time> dose with covishield on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Shraddha Srivastava, You have successfully been vaccinated with your <DATE_TIME> Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN","Dear Shraddha Srivastava, You have successfully been vaccinated with your <DATE_TIME> Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16760,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16760,Dear Customer Your Electricity Power Will Be Disconnected .Tonight at <DATE_TIME> From Electricity <URL><NAMED_ENTITY> Your <DATE_TIME> <NAMED_ENTITY> Was Not <URL>ease Immediately Contact With Our Electricity Officer. <DATE_TIME> .Thank You,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear customer your electricity power will be disconnected tonight at <date time> from electricity <url><named entity> your <date time> <named entity> was not <url>ease immediately contact with our electricity officer <date time> thank you,,1,true,Smishing-Dataset-IMC25,smishing,Dear Customer Your Electricity Power Will Be Disconnected .Tonight at <DATE_TIME> From Electricity <URL><NAMED_ENTITY> Your <DATE_TIME> <NAMED_ENTITY> Was Not <URL>ease Immediately Contact With Our Electricity Officer. <DATE_TIME> .Thank You,Dear Customer Your Electricity Power Will Be Disconnected .Tonight at <DATE_TIME> From Electricity <URL><NAMED_ENTITY> Your <DATE_TIME> <NAMED_ENTITY> Was Not <URL>ease Immediately Contact With Our Electricity Officer. <DATE_TIME> .Thank You,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16761,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16761,"ATO: You are suspected in cryptocurrency Tax Evasion. Connect your wallet to provide detailed information, visit",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,ato you are suspected in cryptocurrency tax evasion connect your wallet to provide detailed information visit,,1,true,Smishing-Dataset-IMC25,smishing,"ATO: You are suspected in cryptocurrency Tax Evasion. Connect your wallet to provide detailed information, visit","ATO: You are suspected in cryptocurrency Tax Evasion. Connect your wallet to provide detailed information, visit",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_imc25_english_smish_16762,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16762,NHS Alert: You've been in close contact with someone who has tested positive for Omicron. Please order a free test via: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,nhs alert you ve been in close contact with someone who has tested positive for omicron please order a free test via <url>,,1,true,Smishing-Dataset-IMC25,smishing,NHS Alert: You've been in close contact with someone who has tested positive for Omicron. Please order a free test via: <URL>,NHS Alert: You've been in close contact with someone who has tested positive for Omicron. Please order a free test via: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16766,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16766,"Dear <NAMED_ENTITY>, You have successfully been vaccinated with your <DATE_TIME> Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear <named entity> you have successfully been vaccinated with your <date time> dose with covaxin on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing,"Dear <NAMED_ENTITY>, You have successfully been vaccinated with your <DATE_TIME> Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN","Dear <NAMED_ENTITY>, You have successfully been vaccinated with your <DATE_TIME> Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16768,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16768,"Dear Sir/ Madam, You have successfully been vaccinated with your <DATE_TIME> Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear sir madam you have successfully been vaccinated with your <date time> dose with covishield on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing,"Dear Sir/ Madam, You have successfully been vaccinated with your <DATE_TIME> Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN","Dear Sir/ Madam, You have successfully been vaccinated with your <DATE_TIME> Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16771,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16771,NHS: We identified you as a contact of someone who recently tested positive for Omicron. You must book a home test kit: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,nhs we identified you as a contact of someone who recently tested positive for omicron you must book a home test kit <url>,,1,true,Smishing-Dataset-IMC25,smishing,NHS: We identified you as a contact of someone who recently tested positive for Omicron. You must book a home test kit: <URL>,NHS: We identified you as a contact of someone who recently tested positive for Omicron. You must book a home test kit: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16774,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16774,HMRC:We need to verify your details in order to process your tax refund from <DATE_TIME>. Please visit <URL> to verify.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,hmrc we need to verify your details in order to process your tax refund from <date time> please visit <url> to verify,,1,true,Smishing-Dataset-IMC25,smishing,HMRC:We need to verify your details in order to process your tax refund from <DATE_TIME>. Please visit <URL> to verify.,HMRC:We need to verify your details in order to process your tax refund from <DATE_TIME>. Please visit <URL> to verify.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16776,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16776,Notification Dear Consumer your Electricity Power will be disconnected <DATE_TIME> at <DATE_TIME> from electricity officer. Your <DATE_TIME> bill was not update Please contact with EB officer <PHONE_NUMBER> and send us the photo of payment Thanks,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,notification dear consumer your electricity power will be disconnected <date time> at <date time> from electricity officer your <date time> bill was not update please contact with eb officer <phone number> and send us the photo of payment thanks,,1,true,Smishing-Dataset-IMC25,smishing,"Notification
Dear Consumer your Electricity Power will be disconnected <DATE_TIME> at <DATE_TIME> from electricity officer. Your <DATE_TIME> bill was not update Please contact with EB officer <PHONE_NUMBER> and send us the photo of payment
Thanks",Notification Dear Consumer your Electricity Power will be disconnected <DATE_TIME> at <DATE_TIME> from electricity officer. Your <DATE_TIME> bill was not update Please contact with EB officer <PHONE> and send us the photo of payment Thanks,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16780,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16780,MEDICARE: We have been notified you have been in close contact with a confirmed Omicron case. You must book a PCR test kit: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,medicare we have been notified you have been in close contact with a confirmed omicron case you must book a pcr test kit <url>,,1,true,Smishing-Dataset-IMC25,smishing,MEDICARE: We have been notified you have been in close contact with a confirmed Omicron case. You must book a PCR test kit: <URL>,MEDICARE: We have been notified you have been in close contact with a confirmed Omicron case. You must book a PCR test kit: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16782,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16782,Dear customer your Electricity power will be disconnected. <DATE_TIME> at <DATE_TIME> from electricity officer your <DATE_TIME> bill was not update Please immediately contact with electricity officer <PHONE_NUMBER> Thanks and send payment photo,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear customer your electricity power will be disconnected <date time> at <date time> from electricity officer your <date time> bill was not update please immediately contact with electricity officer <phone number> thanks and send payment photo,,1,true,Smishing-Dataset-IMC25,smishing,Dear customer your Electricity power will be disconnected. <DATE_TIME> at <DATE_TIME> from electricity officer your <DATE_TIME> bill was not update Please immediately contact with electricity officer <PHONE_NUMBER> Thanks and send payment photo,Dear customer your Electricity power will be disconnected. <DATE_TIME> at <DATE_TIME> from electricity officer your <DATE_TIME> bill was not update Please immediately contact with electricity officer <PHONE> Thanks and send payment photo,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16786,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16786,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bill Support Scheme. You can apply here: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,govuk we have identified you as eligible for a discounted energy bill under the energy bill support scheme you can apply here <url>,,1,true,Smishing-Dataset-IMC25,smishing,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bill Support Scheme. You can apply here: <URL>,GOVUK: We have identified you as eligible for a discounted energy bill under the Energy Bill Support Scheme. You can apply here: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16789,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16789,E-Toll Overdue Alert: A toll trip under your account was marked as PAYMENT FAILED. Please pay the bill manually to avoid penalty notice.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,e toll overdue alert a toll trip under your account was marked as payment failed please pay the bill manually to avoid penalty notice,,1,true,Smishing-Dataset-IMC25,smishing,E-Toll Overdue Alert: A toll trip under your account was marked as PAYMENT FAILED. Please pay the bill manually to avoid penalty notice.,E-Toll Overdue Alert: A toll trip under your account was marked as PAYMENT FAILED. Please pay the bill manually to avoid penalty notice.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.
gathered_imc25_english_smish_16790,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16790,Dear Consumer Your Electricity power will be <URL>night at <DATE_TIME> from electricity <URL>cause your <DATE_TIME> bill was not update. please immediately contact with our electricity officer <PHONE_NUMBER> thank you.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear consumer your electricity power will be <url>night at <date time> from electricity <url>cause your <date time> bill was not update please immediately contact with our electricity officer <phone number> thank you,,1,true,Smishing-Dataset-IMC25,smishing,Dear Consumer Your Electricity power will be <URL>night at <DATE_TIME> from electricity <URL>cause your <DATE_TIME> bill was not update. please immediately contact with our electricity officer <PHONE_NUMBER> thank you.,Dear Consumer Your Electricity power will be <URL>night at <DATE_TIME> from electricity <URL>cause your <DATE_TIME> bill was not update. please immediately contact with our electricity officer <PHONE> thank you.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16791,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16791,We have identified you as a contact of someone who recently tested positive. Please order a free test via: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,we have identified you as a contact of someone who recently tested positive please order a free test via <url>,,1,true,Smishing-Dataset-IMC25,smishing,We have identified you as a contact of someone who recently tested positive. Please order a free test via: <URL>,We have identified you as a contact of someone who recently tested positive. Please order a free test via: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16792,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16792,"Dear B D D, You have successfully been vaccinated with your Precaution Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear b d d you have successfully been vaccinated with your precaution dose with covishield on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing,"Dear B D D, You have successfully been vaccinated with your Precaution Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN","Dear B D D, You have successfully been vaccinated with your Precaution Dose with COVISHIELD on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16794,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16794,HMRC:We need to verify your details before we can process your pending tax refund. Please visit our secure link <URL> to proceed.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,hmrc we need to verify your details before we can process your pending tax refund please visit our secure link <url> to proceed,,1,true,Smishing-Dataset-IMC25,smishing,HMRC:We need to verify your details before we can process your pending tax refund. Please visit our secure link <URL> to proceed.,HMRC:We need to verify your details before we can process your pending tax refund. Please visit our secure link <URL> to proceed.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16795,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16795,Notification. Dear Consumer Your Electricity power will be <URL><DATE_TIME> at 9:30pm from Electricity <URL>cause your <DATE_TIME> bill was not updated please imme-diately contact with our electricity officer <PHONE_NUMBER> thank you.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,notification dear consumer your electricity power will be <url><date time> at 9 30pm from electricity <url>cause your <date time> bill was not updated please imme diately contact with our electricity officer <phone number> thank you,,1,true,Smishing-Dataset-IMC25,smishing,Notification. Dear Consumer Your Electricity power will be <URL><DATE_TIME> at 9:30pm from Electricity <URL>cause your <DATE_TIME> bill was not updated please imme-diately contact with our electricity officer <PHONE_NUMBER> thank you.,Notification. Dear Consumer Your Electricity power will be <URL><DATE_TIME> at 9:30pm from Electricity <URL>cause your <DATE_TIME> bill was not updated please imme-diately contact with our electricity officer <PHONE> thank you.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16797,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16797,Etoll-Inkt: Our system shows you have an unpaid trip. Please pay through: <URL> to avoid extra administration fee.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,etoll inkt our system shows you have an unpaid trip please pay through <url> to avoid extra administration fee,,1,true,Smishing-Dataset-IMC25,smishing,"Etoll-Inkt:
Our system shows you have an unpaid trip. Please pay through: <URL> to avoid extra administration fee.",Etoll-Inkt: Our system shows you have an unpaid trip. Please pay through: <URL> to avoid extra administration fee.,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16807,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16807,"Dear <NAMED_ENTITY>, your IT Refund of Rs.59,109 is ready. kindly click <URL> to submit a refund request to enable us process the same at the earliest. Regards, <NAMED_ENTITY>",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,dear <named entity> your it refund of rs 59 <num> is ready kindly click <url> to submit a refund request to enable us process the same at the earliest regards <named entity>,,1,true,Smishing-Dataset-IMC25,smishing,"Dear <NAMED_ENTITY>, your IT Refund of Rs.59,109 is ready. kindly click http://<IP_ADDRESS>/ to submit a refund request to enable us process the same at the earliest. Regards, <NAMED_ENTITY>","Dear <NAMED_ENTITY>, your IT Refund of Rs.59,109 is ready. kindly click http://<IP_ADDRESS>/ to submit a refund request to enable us process the same at the earliest. Regards, <NAMED_ENTITY>",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16808,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16808,"<NAMED_ENTITY>, You have successfully been vaccinated with your Precaution Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,<named entity> you have successfully been vaccinated with your precaution dose with covaxin on <date time> at <date time> you may download your vaccination certificate from <url> cowin,,1,true,Smishing-Dataset-IMC25,smishing,"<NAMED_ENTITY>, You have successfully been vaccinated with your Precaution Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN","<NAMED_ENTITY>, You have successfully been vaccinated with your Precaution Dose with COVAXIN on <DATE_TIME> at <DATE_TIME>. You may download your vaccination Certificate from - <URL> - CoWIN",False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
gathered_imc25_english_smish_16809,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_16809,<LOCATION> MMS! We noticed a mistake on your impost because of the recent grant. We sent you $143.70 as a compensation. Get hold of it here: <URL>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row.,<location> mms we noticed a mistake on your impost because of the recent grant we sent you <num> 70 as a compensation get hold of it here <url>,,1,true,Smishing-Dataset-IMC25,smishing,"<LOCATION> MMS!
We noticed a mistake on your impost because of the recent grant.
We sent you $143.70 as a compensation.
Get hold of it here: <URL>",<LOCATION> MMS! We noticed a mistake on your impost because of the recent grant. We sent you <AMOUNT> as a compensation. Get hold of it here: <URL>,False,already_redacted,cleaned_from_already_redacted,True,already_redacted_source,Selected gathered final `message_raw`; available source text already contains placeholders.
