unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
gathered_imc25_english_smish_15230,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15230,Hermes: Your parcel is waiting for redelivery. A fee of £1.99 will be added as a charge. Please confirm the redelivery of your parcel,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,hermes your parcel is waiting for redelivery a fee of 1 99 will be added as a charge please confirm the redelivery of your parcel,,1,true,Smishing-Dataset-IMC25,smishing,Hermes: Your parcel is waiting for redelivery. A fee of £1.99 will be added as a charge. Please confirm the redelivery of your parcel,Hermes: Your parcel is waiting for redelivery. A fee of <AMOUNT> will be added as a charge. Please confirm the redelivery of your parcel,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15230,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15232,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15232,Your delivery has been returned to your local PostOffice branch due to an unpaid parcel fee. To reschedule delivery please visit,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your delivery has been returned to your local postoffice branch due to an unpaid parcel fee to reschedule delivery please visit,,1,true,Smishing-Dataset-IMC25,smishing,Your delivery has been returned to your local PostOffice branch due to an unpaid parcel fee. To reschedule delivery please visit,Your delivery has been returned to your local PostOffice branch due to an unpaid parcel fee. To reschedule delivery please visit,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15232,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15254,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15254,USPS: the scheduled delivery for the parcel 1z32601 has been changed. Please confirm here:,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,usps the scheduled delivery for the parcel 1z32601 has been changed please confirm here,,1,true,Smishing-Dataset-IMC25,smishing,USPS: the scheduled delivery for the parcel 1z32601 has been changed. Please confirm here:,USPS: the scheduled delivery for the parcel 1z32601 has been changed. Please confirm here:,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15254,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15255,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15255,"Return Update: Sorry, the seller is unable to fulfill the replacement return request for your SAMSUNG Galaxy Watch4 ... as the product is out of stock. Refund will be issued for the item and you will receive an update shortly.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,return update sorry the seller is unable to fulfill the replacement return request for your samsung galaxy watch4 as the product is out of stock refund will be issued for the item and you will receive an update shortly,,1,true,Smishing-Dataset-IMC25,smishing,"Return Update: Sorry, the seller is unable to fulfill the replacement return request for your SAMSUNG Galaxy Watch4 ... as the product is out of stock. Refund will be issued for the item and you will receive an update shortly.","Return Update: Sorry, the seller is unable to fulfill the replacement return request for your SAMSUNG Galaxy Watch4 ... as the product is out of stock. Refund will be issued for the item and you will receive an update shortly.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15255,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15279,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15279,"Package Tracking: Hi, your parcel with tracing number 2QI is waiting for you to confirm the shipment address:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,package tracking hi your parcel with tracing number 2qi is waiting for you to confirm the shipment address,,1,true,Smishing-Dataset-IMC25,smishing,"Package Tracking: Hi, your parcel with tracing number 2QI is waiting for you to confirm the shipment address:","Package Tracking: Hi, your parcel with tracing number 2QI is waiting for you to confirm the shipment address:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15279,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15283,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15283,Royal Mail: Your parcel (Tracking ID: <US_SSN>) is currently being held at one of our depots due to an unpaid shipping fee of £2.10. Please use the link below to confirm the settlement or your parcel may be returned to the sender.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,royal mail your parcel tracking id <us ssn> is currently being held at one of our depots due to an unpaid shipping fee of 2 10 please use the link below to confirm the settlement or your parcel may be returned to the sender,,1,true,Smishing-Dataset-IMC25,smishing,Royal Mail: Your parcel (Tracking ID: <US_SSN>) is currently being held at one of our depots due to an unpaid shipping fee of £2.10. Please use the link below to confirm the settlement or your parcel may be returned to the sender.,Royal Mail: Your parcel (Tracking ID: <US_SSN>) is currently being held at one of our depots due to an unpaid shipping fee of <AMOUNT>. Please use the link below to confirm the settlement or your parcel may be returned to the sender.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15283,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15287,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15287,"Our servers are currently overloaded due to backlogs of ""Packages"". You are currently in a queue, if you see this message please kindly keep refreshing our page in order to pay delivery fees!",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,our servers are currently overloaded due to backlogs of packages you are currently in a queue if you see this message please kindly keep refreshing our page in order to pay delivery fees,,1,true,Smishing-Dataset-IMC25,smishing,"Our servers are currently overloaded due to backlogs of ""Packages"". You are currently in a queue, if you see this message please kindly keep refreshing our page in order to pay delivery fees!","Our servers are currently overloaded due to backlogs of ""Packages"". You are currently in a queue, if you see this message please kindly keep refreshing our page in order to pay delivery fees!",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15287,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15292,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15292,Got the same text saying £2.99 royal mail delivery fee unpaid texted back and told them to fuck off.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,got the same text saying 2 99 royal mail delivery fee unpaid texted back and told them to fuck off,,1,true,Smishing-Dataset-IMC25,smishing,Got the same text saying £2.99 royal mail delivery fee unpaid texted back and told them to fuck off.,Got the same text saying <AMOUNT> royal mail delivery fee unpaid texted back and told them to fuck off.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15292,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15306,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15306,Your parcel has been redirected to your local post office branch due to an unpaid delivery fee. visit here: <LOCATION>,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your parcel has been redirected to your local post office branch due to an unpaid delivery fee visit here <location>,,1,true,Smishing-Dataset-IMC25,smishing,Your parcel has been redirected to your local post office branch due to an unpaid delivery fee. visit here: <LOCATION>,Your parcel has been redirected to your local post office branch due to an unpaid delivery fee. visit here: <LOCATION>,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15306,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15322,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15322,Your Royal Mail parcel is awaiting delivery. Please confirm the settlement of 1.99 (GBP) on the following link:,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your royal mail parcel is awaiting delivery please confirm the settlement of 1 99 gbp on the following link,,1,true,Smishing-Dataset-IMC25,smishing,Your Royal Mail parcel is awaiting delivery. Please confirm the settlement of 1.99 (GBP) on the following link:,Your Royal Mail parcel is awaiting delivery. Please confirm the settlement of 1.99 (GBP) on the following link:,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15322,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15324,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15324,"A delivery package is pending under your name. To claim your package, visit us at",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,a delivery package is pending under your name to claim your package visit us at,,1,true,Smishing-Dataset-IMC25,smishing,"A delivery package is pending under your name. To claim your package, visit us at","A delivery package is pending under your name. To claim your package, visit us at",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15324,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15330,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15330,"PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,postoffice your parcel has been redirected to your local branch due to an underpayment of shipping fees please schedule a re delivery here,,1,true,Smishing-Dataset-IMC25,smishing,"PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:","PostOffice: Your parcel has been redirected to your local branch due to an underpayment of shipping fees, please schedule a re-delivery here:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15330,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15360,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15360,"Your package is waiting for delivery. Confirm the settlement (1.65 EUR) in the following link, click here:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your package is waiting for delivery confirm the settlement 1 65 eur in the following link click here,,1,true,Smishing-Dataset-IMC25,smishing,"Your package is waiting for delivery. Confirm the settlement (1.65 EUR) in the following link, click here:","Your package is waiting for delivery. Confirm the settlement (1.65 EUR) in the following link, click here:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15360,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15378,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15378,Kindly Pay 01.75$ In Order To Receive You Parcel By The next 2-3 Working days.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,kindly pay 01 75 in order to receive you parcel by the next 2 3 working days,,1,true,Smishing-Dataset-IMC25,smishing,Kindly Pay 01.75$ In Order To Receive You Parcel By The next 2-3 Working days.,Kindly Pay 01.75$ In Order To Receive You Parcel By The next 2-3 Working days.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15378,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15452,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15452,"Evri: Your parcel has a £1.45 shipping fee, to pay this now visit: <LOCATION>. Failure will result in your parcel being returned to sender.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,evri your parcel has a 1 45 shipping fee to pay this now visit <location> failure will result in your parcel being returned to sender,,1,true,Smishing-Dataset-IMC25,smishing,"Evri: Your parcel has a £1.45 shipping fee, to pay this now visit: <LOCATION>. Failure will result in your parcel being returned to sender.","Evri: Your parcel has a <AMOUNT> shipping fee, to pay this now visit: <LOCATION>. Failure will result in your parcel being returned to sender.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15452,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15467,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15467,"This is a reminder that your package will be delivered only when we receive the 2,57 custom service fees. You can pay here now :",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,this is a reminder that your package will be delivered only when we receive the 2 57 custom service fees you can pay here now,,1,true,Smishing-Dataset-IMC25,smishing,"This is a reminder that your package will be delivered only when we receive the 2,57 custom service fees. You can pay here now :","This is a reminder that your package will be delivered only when we receive the 2,57 custom service fees. You can pay here now:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15467,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15491,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15491,"Your pack MT97____ is waiting for delivery. Please confirm 1,67 at the following link :",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your pack mt97 is waiting for delivery please confirm 1 67 at the following link,,1,true,Smishing-Dataset-IMC25,smishing,"Your pack MT97____ is waiting for delivery. Please confirm 1,67 at the following link :","Your pack MT97____ is waiting for delivery. Please confirm 1,67 at the following link:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15491,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15510,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15510,MESSAGE FROM Post Office South Africa: An international delivery is at your local storage. Click here for more info,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,message from post office south africa an international delivery is at your local storage click here for more info,,1,true,Smishing-Dataset-IMC25,smishing,MESSAGE FROM Post Office South Africa: An international delivery is at your local storage. Click here for more info,MESSAGE FROM Post Office South Africa: An international delivery is at your local storage. Click here for more info,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15510,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15515,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15515,PO-SA: IMPORT FEES DUE PACKLINK SHIPPING CO shipment scheduled. Pay online or pay driver on delivery.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,po sa import fees due packlink shipping co shipment scheduled pay online or pay driver on delivery,,1,true,Smishing-Dataset-IMC25,smishing,PO-SA: IMPORT FEES DUE PACKLINK SHIPPING CO shipment scheduled. Pay online or pay driver on delivery.,PO-SA: IMPORT FEES DUE PACKLINK SHIPPING CO shipment scheduled. Pay online or pay driver on delivery.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15515,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15541,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15541,"Amazon: Sign-in from HCW, <LOCATION>. Tap link to respond.",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,amazon sign in from hcw <location> tap link to respond,,1,true,Smishing-Dataset-IMC25,smishing,"Amazon: Sign-in from HCW, <LOCATION>. Tap link to respond.","Amazon: Sign-in from HCW, <LOCATION>. Tap link to respond.",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15541,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15557,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15557,<LOCATION> Postal: Dear customer your package was failed for delivery. Click on the link below to update your address.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,<location> postal dear customer your package was failed for delivery click on the link below to update your address,,1,true,Smishing-Dataset-IMC25,smishing,<LOCATION> Postal: Dear customer your package was failed for delivery. Click on the link below to update your address.,<LOCATION> Postal: Dear customer your package was failed for delivery. Click on the link below to update your address.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15557,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15559,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15559,"<LOCATION>-Track: Your Reference number ***<OTP> is available for collection, regarding home postage kindly confirm your details here",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,<location> track your reference number <otp> is available for collection regarding home postage kindly confirm your details here,,1,true,Smishing-Dataset-IMC25,smishing,"<LOCATION>-Track: Your Reference number ***8963 is available for collection, regarding home postage kindly confirm your details here","<LOCATION>-Track: Your Reference number ***8963 is available for collection, regarding home postage kindly confirm your details here",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15559,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15560,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15560,"DHL: Your Parcel ***<OTP> is on hold due to invalid address, Change your details to confirm the shipment of your parcel :",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,dhl your parcel <otp> is on hold due to invalid address change your details to confirm the shipment of your parcel,,1,true,Smishing-Dataset-IMC25,smishing,"DHL: Your Parcel ***5643 is on hold due to invalid address, Change your details to confirm the shipment of your parcel :","DHL: Your Parcel ***5643 is on hold due to invalid address, Change your details to confirm the shipment of your parcel:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15560,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15567,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15567,"Your package is waiting for delivery please confirm the settlement of 3,57 CAD",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your package is waiting for delivery please confirm the settlement of 3 57 cad,,1,true,Smishing-Dataset-IMC25,smishing,"Your package is waiting for delivery please confirm the settlement of 3,57 CAD","Your package is waiting for delivery please confirm the settlement of 3,57 CAD",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15567,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15577,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15577,"Your parcel is waiting for delivery, Please confirm the settlement of 1.99 (EUR) on the following link:",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your parcel is waiting for delivery please confirm the settlement of 1 99 eur on the following link,,1,true,Smishing-Dataset-IMC25,smishing,"Your parcel is waiting for delivery, Please confirm the settlement of 1.99 (EUR) on the following link:","Your parcel is waiting for delivery, Please confirm the settlement of 1.99 (EUR) on the following link:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15577,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15579,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15579,"Your parcel is ready for delivery, please confirm your shipping information to get your tracking code :",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,your parcel is ready for delivery please confirm your shipping information to get your tracking code,,1,true,Smishing-Dataset-IMC25,smishing,"Your parcel is ready for delivery, please confirm your shipping information to get your tracking code :","Your parcel is ready for delivery, please confirm your shipping information to get your tracking code:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15579,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15580,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15580,"Dear customer, Your package is on its way with a complimentary item. Confirm you details here :",smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,dear customer your package is on its way with a complimentary item confirm you details here,,1,true,Smishing-Dataset-IMC25,smishing,"Dear customer,
Your package is on its way with a complimentary item.
Confirm you details here :","Dear customer, Your package is on its way with a complimentary item. Confirm you details here:",True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15580,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15581,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15581,AuPost: Your parcel can not be shipped due to unverified shipping address. fix it at:,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,aupost your parcel can not be shipped due to unverified shipping address fix it at,,1,true,Smishing-Dataset-IMC25,smishing,AuPost: Your parcel can not be shipped due to unverified shipping address. fix it at:,AuPost: Your parcel can not be shipped due to unverified shipping address. fix it at:,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15581,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15605,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15605,Package Label Has Been Damaged And Requires A Victims Personal And Financial Details To Confirm.,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,package label has been damaged and requires a victims personal and financial details to confirm,,1,true,Smishing-Dataset-IMC25,smishing,Package Label Has Been Damaged And Requires A Victims Personal And Financial Details To Confirm.,Package Label Has Been Damaged And Requires A Victims Personal And Financial Details To Confirm.,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15605,False,duplicate_against_raw_required_dataset
gathered_imc25_english_smish_15631,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15631,We couldn't deliver your parcel due to unpaid customs fee. Follow this link to pay (4.99AED):,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,we couldn t deliver your parcel due to unpaid customs fee follow this link to pay 4 99aed,,1,true,Smishing-Dataset-IMC25,smishing,We couldn't deliver your parcel due to unpaid customs fee. Follow this link to pay (4.99AED):,We couldn't deliver your parcel due to unpaid customs fee. Follow this link to pay (4.99AED):,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,excluded_duplicate_raw_available,,gathered_imc25_english_smish_15631,False,duplicate_against_raw_required_dataset
