review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-SPAM-0394,Co m e to our post office to get your delivery package.,Co m e to our post office to get your delivery package.,Co m e to our post office to get your delivery package.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0395,"Your DHL Shipment is waiting for delivery
Reason: due customs fees
(1.99 EUR)
Follow here:","Your DHL Shipment is waiting for delivery
Reason: due customs fees
(1.99 EUR)
Follow here:",Your DHL Shipment is waiting for delivery Reason: due customs fees (1.99 EUR) Follow here:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0396,Read more info regarding your <NAMED_ENTITY>  There is a donation for you from <NAMED_ENTITY> and <NAMED_ENTITY> for a total sum of £<US_DRIVER_LICENSE>.00 GBP equivalent to $<US_DRIVER_LICENSE>.00 USD.  You are to provide your Ref No JJT0019058 to authenticate you are the legit Beneficiary of the Donation and ensure you don't share your Ref No with anyone and keep it strictly confidential.  Reply from your Personal Email address WITH your Ref No (JJT0019058) and MOBILE NO to <NAMED_ENTITY> and <NAMED_ENTITY> Email address below for further information.,Read more info regarding your <NAMED_ENTITY>  There is a donation for you from <NAMED_ENTITY> and <NAMED_ENTITY> for a total sum of £<US_DRIVER_LICENSE>.00 GBP equivalent to $<US_DRIVER_LICENSE>.00 USD.  You are to provide your Ref No JJT0019058 to authenticate you are the legit Beneficiary of the Donation and ensure you don't share your Ref No with anyone and keep it strictly confidential.  Reply from your Personal Email address WITH your Ref No (JJT0019058) and MOBILE NO to <NAMED_ENTITY> and <NAMED_ENTITY> Email address below for further information.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,telecom promo,,,,,
EXP-SPAM-0397,Hi <PHONE_NUMBER> Transaction successfully done of Rs.96793 to your Rummy A/C. Click <URL>ine/15a187!94 to withdraw it Now.,Hi <PHONE_NUMBER> Transaction successfully done of Rs.96793 to your Rummy A/C. Click <URL>ine/15a187!94 to withdraw it Now.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,True,spam,,,,,
EXP-SPAM-0398,"Hi mum I'm texting you off a friends phone I've smashed mine and their phones about to die, can you WhatsApp my new number 0*** please x","Hi mum I'm texting you off a friends phone I've smashed mine and their phones about to die, can you WhatsApp my new number 0*** please x","Hi mum I'm texting you off a friends phone I've smashed mine and their phones about to die, can you WhatsApp my new number 0*** please x",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0399,"Your Phone No has been selected for 3.35 Crore from Global Mobile award.
for claims, send mail with Name, contact No, address and age.","Your Phone No has been selected for 3.35 Crore from Global Mobile award.
for claims, send mail with Name, contact No, address and age.","Your Phone No has been selected for 3.35 Crore from Global Mobile award. for claims, send mail with Name, contact No, address and age.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0400,Hello Amazon has invited you to work part-time from home. Make £50 - £300 a day on your phone and get paid on <DATE_TIME>. Simple tasks can be done anywhere anytime. Add My Whatsapp now: <PHONE_NUMBER> Sign up or click the link below to sign up <URL> I limited numbers,Hello Amazon has invited you to work part-time from home. Make £50 - £300 a day on your phone and get paid on <DATE_TIME>. Simple tasks can be done anywhere anytime. Add My Whatsapp now: <PHONE_NUMBER> Sign up or click the link below to sign up <URL> I limited numbers,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,True,False,True,spam,,,,,
EXP-SPAM-0401,Join the SBET community and get rewarded! Stay updated and get GCash DEPOSIT BONUS!,Join the SBET community and get rewarded! Stay updated and get GCash DEPOSIT BONUS!,Join the SBET community and get rewarded! Stay updated and get GCash DEPOSIT BONUS!,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,gambling/casino/free spin,,,,,
EXP-SPAM-0402,Postoffice: We tried to deliver your package but there is no postage (0.47 RAND) . Follow please the instructions here:,Postoffice: We tried to deliver your package but there is no postage (0.47 RAND) . Follow please the instructions here:,Postoffice: We tried to deliver your package but there is no postage (0.47 RAND). Follow please the instructions here:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0403,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,[Qatarpost]: We cannot deliver to your door due to the incorrect house number please modify the address in time,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0404,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH <PHONE>,Smishing,smishing,weak_signal_suspicious,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,False,True,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0405,Dear User Kindly visit <URL> for booking of your FREE Jio Fiber. JIO FIBER,Dear User Kindly visit <URL> for booking of your FREE Jio Fiber. JIO FIBER,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,promotional spam,,,,,
EXP-SPAM-0406,Paying high for calls to <LOCATION>? Calls to <LOCATION> are now only at <DATE_TIME> through Slickcall. Download now: <URL> Text STOP to cancel,Paying high for calls to <LOCATION>? Calls to <LOCATION> are now only at <DATE_TIME> through Slickcall. Download now: <URL> Text STOP to cancel,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0407,<DATE_TIME> For $100 Gift From Home Depot,<DATE_TIME> For $100 Gift From Home Depot,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,reward/prize,,,,,
EXP-SPAM-0408,.Linkt: Your order is overdue to avoid the fine charges please see,.Linkt: Your order is overdue to avoid the fine charges please see,.Linkt: Your order is overdue to avoid the fine charges please see,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0409,"hi Jessie, it's been a long time since I came out, what are you doing recently?","hi Jessie, it's been a long time since I came out, what are you doing recently?","hi Jessie, it's been a long time since I came out, what are you doing recently?",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0410,"NEW Mixed Case: Try The Full Freedom Range At Over £30 Off + FREE DELIVERY!
Claim Now: <URL>
Opt-Out: <URL>","NEW Mixed Case: Try The Full Freedom Range At Over £30 Off + FREE DELIVERY!
Claim Now: <URL>
Opt-Out: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,delivery-like suspicious,,,,,
EXP-SPAM-0411,"This is the Novel Coronavirus insurance service based on the current outbreak. The premium for COVID-19 insurance is $1,000. If you are diagnosed with <NAMED_ENTITY>, you can get a lump sum of $30,000. In the case of home isolation or hospital isolation, you can get $300 per day for <DATE_TIME> to consult","This is the Novel Coronavirus insurance service based on the current outbreak. The premium for COVID-19 insurance is $1,000. If you are diagnosed with <NAMED_ENTITY>, you can get a lump sum of $30,000. In the case of home isolation or hospital isolation, you can get $300 per day for <DATE_TIME> to consult",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,spam,,,,,
EXP-SPAM-0412,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,You have a package stuck in the sorting center due to missing address pls fill in the correct address.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0413,"RPC - If you ever drank the water, with-in 500 miles of <LOCATION>, <LOCATION>, You're receiving 85,405k - Call <PHONE_NUMBER> <DATE_TIME>. STOP to end","RPC - If you ever drank the water, with-in 500 miles of <LOCATION>, <LOCATION>, You're receiving 85,405k - Call <PHONE_NUMBER> <DATE_TIME>. STOP to end",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,spam,,,,,
EXP-SPAM-0414,"STAY ALERT! Just because True callers ID says ""Safaricom customer care,"" does not mean that's who's calling. Do not follow instructions from such callers.","STAY ALERT! Just because True callers ID says ""Safaricom customer care,"" does not mean that's who's calling. Do not follow instructions from such callers.","STAY ALERT! Just because True callers ID says ""Safaricom customer care,"" does not mean that's who's calling. Do not follow instructions from such callers.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0415,Hey Am an artist If you don't mind one of your picture could be my inspiring muse for an art project I'm working on for a client You will totally get paid for it as well as a bonus; you'll also get credits,Hey Am an artist If you don't mind one of your picture could be my inspiring muse for an art project I'm working on for a client You will totally get paid for it as well as a bonus; you'll also get credits,Hey Am an artist If you don't mind one of your picture could be my inspiring muse for an art project I'm working on for a client You will totally get paid for it as well as a bonus; you'll also get credits,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0416,You.r in.voice fo.r last <URL> is re.ceived. Thank.s <URL>e's our <URL>tle present f.or u: aUDk4C0m/Mrz178duBF,You.r in.voice fo.r last <URL> is re.ceived. Thank.s <URL>e's our <URL>tle present f.or u: aUDk4C0m/Mrz178duBF,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0417,"HONOR 9N 4+64<LOCATION>
Grab the #BeautyAllAround phone at just INR 9999. Hurry!","HONOR 9N 4+64<LOCATION>
Grab the #BeautyAllAround phone at just INR 9999. Hurry!",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0418,"Govt Approved
4G/5G towers in your Plot, house spare space
30000 rental + advance + insurance + job","Govt Approved
4G/5G towers in your Plot, house spare space
30000 rental + advance + insurance + job","Govt Approved 4G/5G towers in your Plot, house spare space 30000 rental + advance + insurance + job",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,job/investment offer,,,,,
EXP-SPAM-0419,"OPTUS SECURITY: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:","OPTUS SECURITY: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:","OPTUS <OTP>: Due to the OPTUS data breach, We're issuing NEW sim cards. This will not affect your services, but protect your personal information. Please book delivery here:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,True,True,banking/account-like suspicious,,,,,
EXP-SPAM-0420,"Your son is in trouble, urgently send money to this number","Your son is in trouble, urgently send money to this number","Your son is in trouble, urgently send money to this number",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0421,"*sniff sniff* ACHOO!!

Can you feel it? Spring is almost here.

Wyze Air Purifier cleans a whopping 12,000 cubic feet of air <DATE_TIME>. That means a healthier home and fewer allergens for your family .

Shop now  & breathe easy >> <LOCATION>

P.S. Just a reminder, friend! Reply STOP to stop receiving messages from us at any time.","*sniff sniff* ACHOO!!

Can you feel it? Spring is almost here.

Wyze Air Purifier cleans a whopping 12,000 cubic feet of air <DATE_TIME>. That means a healthier home and fewer allergens for your family .

Shop now  & breathe easy >> <LOCATION>

P.S. Just a reminder, friend! Reply STOP to stop receiving messages from us at any time.",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0422,Dear  <US_DRIVER_LICENSE> Welcome Bonus on MynCircle PUW vs KOL Prize Pool - Rs <US_BANK_NUMBER> (8.95 Crores) Entry Fees - Rs49 Click - <URL>  Dear <US_DRIVER_LICENSE> Bonus to be credited on MynCircle HYD vs PUW Prize Pool - <US_BANK_NUMBER> (6.70 Cr) Entry Fees - Rs49 Click - <URL>,Dear  <US_DRIVER_LICENSE> Welcome Bonus on MynCircle PUW vs KOL Prize Pool - Rs <US_BANK_NUMBER> (8.95 Crores) Entry Fees - Rs49 Click - <URL>  Dear <US_DRIVER_LICENSE> Bonus to be credited on MynCircle HYD vs PUW Prize Pool - <US_BANK_NUMBER> (6.70 Cr) Entry Fees - Rs49 Click - <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0423,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today b806l.me/duNccdX,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today b806l.me/duNccdX,Order-ID 46987 Hello. The delivery guy was at your door. We missed you. Inform us when we can come back today <URL>,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0424,THANKS FOR YOUR SUPPORT IN THE PRESIDENTIAL ELECTION YOU HAVE RECEIVED #75000 FROM Excellency <NAMED_ENTITY> tinubu CALL <PHONE_NUMBER> TO CLAIM.,THANKS FOR YOUR SUPPORT IN THE PRESIDENTIAL ELECTION YOU HAVE RECEIVED #75000 FROM Excellency <NAMED_ENTITY> tinubu CALL <PHONE_NUMBER> TO CLAIM.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,reward/prize,,,,,
EXP-SPAM-0425,You got a local fl!ng request from <NAMED_ENTITY>. Respond here:,You got a local fl!ng request from <NAMED_ENTITY>. Respond here:,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0426,RK GLOBAL RECOMMENDATION - BUY SUNSTAR REALTY DEVELOPMENT LTD. (BSE Code : <US_DRIVER_LICENSE>) @ 17.05 TGT 26 SL <PHONE_NUMBER> TIME HORIZON 15 DAYS. Minimum Trade Quantity 11500,RK GLOBAL RECOMMENDATION - BUY SUNSTAR REALTY DEVELOPMENT LTD. (BSE Code : <US_DRIVER_LICENSE>) @ 17.05 TGT 26 SL <PHONE_NUMBER> TIME HORIZON 15 DAYS. Minimum Trade Quantity 11500,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,spam,,,,,
EXP-SPAM-0427,"ALERT! Avoid service interruptions by upgrading to digibank's latest app version 4.10 by 13 Jan'21 & enjoy faster, smoother experience. Upgrade:","ALERT! Avoid service interruptions by upgrading to digibank's latest app version 4.10 by 13 Jan'21 & enjoy faster, smoother experience. Upgrade:","ALERT! Avoid service interruptions by upgrading to digibank's latest app version 4.10 by 13 Jan'21 & enjoy faster, smoother experience. Upgrade:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0428,Dear  Rs.5000 BONUS CASH FOR YOU. GUJ vs KOL & HYD vs PJB <US_DRIVER_LICENSE> on My11Circle 2nd Prize - Rs.1CRORE + Grand 1st Prize! Join Now - <URL>,Dear  Rs.5000 BONUS CASH FOR YOU. GUJ vs KOL & HYD vs PJB <US_DRIVER_LICENSE> on My11Circle 2nd Prize - Rs.1CRORE + Grand 1st Prize! Join Now - <URL>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,True,gambling/casino/free spin,,,,,
EXP-SPAM-0429,"Cash in for FREE via <LOCATION> <DATE_TIME>! Promo is available on <DATE_TIME>, <DATE_TIME> and <DATE_TIME>. T&Cs: <URL>","Cash in for FREE via <LOCATION> <DATE_TIME>! Promo is available on <DATE_TIME>, <DATE_TIME> and <DATE_TIME>. T&Cs: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,promotional spam,,,,,
EXP-SPAM-0430,Hi XXXXX Transaction Successfully done of <NAMED_ENTITY> to your Rummy account on date 15 Feb Withdraw it now.,Hi XXXXX Transaction Successfully done of <NAMED_ENTITY> to your Rummy account on date 15 Feb Withdraw it now.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0431,CVS Customer Appreciation Week: Finish Quick Survey and Receive up to $75 in CVS Store Rewards 📦,CVS Customer Appreciation Week: Finish Quick Survey and Receive up to $75 in CVS Store Rewards 📦,CVS Customer Appreciation Week: Finish Quick Survey and Receive up to <AMOUNT> in CVS Store Rewards 📦,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0432,Don’t let smishing get on the way. This is a shortcut for SMS Phishing,Don’t let smishing get on the way. This is a shortcut for SMS Phishing,Don’t let smishing get on the way. This is a shortcut for SMS Phishing,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0433,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: 01867546389,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: 01867546389,5 lakh taka loan guaranteed within 24 hours. No deposit or brokerage. Apply today. Contact: <PHONE>,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,True,generic scam-like or unclear,,,,,
EXP-SPAM-0434,"OTC
20% off entire store
Valid for <DATE_TIME> only

#1 voted store
<URL>
Reply STOP to end.","OTC
20% off entire store
Valid for <DATE_TIME> only

#1 voted store
<URL>
Reply STOP to end.",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0435,City Power ticket CPWEB3613509 has been updated to 'Job Complete',City Power ticket CPWEB3613509 has been updated to 'Job Complete',City Power ticket CPWEB3613509 has been updated to 'Job Complete',smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,job/investment offer,,,,,
EXP-SPAM-0436,We apologize for the erroneous message that you won N1m in the Mega Draw. Please ignore but you can still win as the promo ends <DATE_TIME>. Enquire on <DATE_TIME>,We apologize for the erroneous message that you won N1m in the Mega Draw. Please ignore but you can still win as the promo ends <DATE_TIME>. Enquire on <DATE_TIME>,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,reward/prize,,,,,
EXP-SPAM-0437,"The system detects an error in the calculation your tax, please complete the data for a tax refund","The system detects an error in the calculation your tax, please complete the data for a tax refund","The system detects an error in the calculation your tax, please complete the data for a tax refund",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,generic scam-like or unclear,,,,,
EXP-SPAM-0438,Hi Did you still need funding? We're doing deals <DATE_TIME> funding. What's best email?,Hi Did you still need funding? We're doing deals <DATE_TIME> funding. What's best email?,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,False,spam,,,,,
EXP-SPAM-0439,Hello [redacted] Transaction successfully done of Rs.99860/- into Your Rummy Account on <DATE_TIME>. Withdraw it now.,Hello [redacted] Transaction successfully done of Rs.99860/- into Your Rummy Account on <DATE_TIME>. Withdraw it now.,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0440,"'Welcome to <DATE_TIME> alerts' to Cancel future texts, please reply Stop. Welcome message, strategy and rules: <URL>","'Welcome to <DATE_TIME> alerts' to Cancel future texts, please reply Stop. Welcome message, strategy and rules: <URL>",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,spam,,,,,
EXP-SPAM-0441,"You Heve Won The Prize Of 25,00,000 By KBC KBC Department Please Collect Your Prize Urgent Follow The Company Rules And Regulations","You Heve Won The Prize Of 25,00,000 By KBC KBC Department Please Collect Your Prize Urgent Follow The Company Rules And Regulations","You Heve Won The Prize Of 25,00,000 By KBC KBC Department Please Collect Your Prize Urgent Follow The Company Rules And Regulations",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0442,Hello we apologies for the delayed response. Kindly share your reachable phone number for assistance.^ JM,Hello we apologies for the delayed response. Kindly share your reachable phone number for assistance.^ JM,Hello we apologies for the delayed response. Kindly share your reachable phone number for assistance.^ JM,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0443,Your registration for UPI app has started. If it...,Your registration for UPI app has started. If it...,Your registration for UPI app has started. If it...,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0444,Hrnykari1169 invited you to a date night out. respond here:,Hrnykari1169 invited you to a date night out. respond here:,Hrnykari1169 invited you to a date night out. respond here:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,,,,,
EXP-SPAM-0445,Medicare bill overdue 35000 TK for treatment. Patient discharge blocked: medicare-bill.bd/urgent,Medicare bill overdue 35000 TK for treatment. Patient discharge blocked: medicare-bill.bd/urgent,Medicare bill overdue 35000 TK for treatment. Patient discharge blocked: medicare-bill.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,,,,,
EXP-SPAM-0446,"CONGRATULATIONS You are lucky winner in my <NRP> online shopping. your prize Tata saffari storm four wheeler Luxury car.& car marketing value ammount 12,80,000=00 Your Cupon no:-90508 Myntra General manager <NAMED_ENTITY> My contact no-7547002727T&C apply.","CONGRATULATIONS You are lucky winner in my <NRP> online shopping. your prize Tata saffari storm four wheeler Luxury car.& car marketing value ammount 12,80,000=00 Your Cupon no:-90508 Myntra General manager <NAMED_ENTITY> My contact no-7547002727T&C apply.",,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,False,True,False,False,reward/prize,,,,,
EXP-SPAM-0447,"Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: 01332518402, 01332518406","Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: 01332518402, 01332518406","Build a career as a registered nurse in the UK, 2-year work visa with monthly minimum. Starting salary 3 lakh taka BSB, Dhaka Please Contact Us: <PHONE>, <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,False,True,False,True,generic scam-like or unclear,,,,,
EXP-SPAM-0448,"For your security, we put a hold to your Membership, see: 1sto...","For your security, we put a hold to your Membership, see: 1sto...","For your security, we put a hold to your Membership, see: 1sto...",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,banking/account-like suspicious,,,,,
EXP-SPAM-0449,Last reminder! The iPad Pro you won from <DATE_TIME> Giveaway was not yet claimed! Claim it here <URL> D You got <DATE_TIME> left!,Last reminder! The iPad Pro you won from <DATE_TIME> Giveaway was not yet claimed! Claim it here <URL> D You got <DATE_TIME> left!,,smishing_corpus_row,smishing,public_candidate_spam,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,GitHub_dataset,True,False,False,False,reward/prize,,,,,
