review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date
EXP-SPAM-0415,Please send me your mobile number right away.,Please send me your mobile number right away.,Please send me your mobile number right away.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0416,"The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below :","The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below :","The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0417,Your Macquarie online banking access has been temporarily restricted. We need you to complete our digital verification below to continue.,Your Macquarie online banking access has been temporarily restricted. We need you to complete our digital verification below to continue.,Your Macquarie online banking access has been temporarily restricted. We need you to complete our digital verification below to continue.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0418,"(AM#ZON) 163975 YOUR 4CCOUNT HAS BEEN I_OCKED,fix your bill-now. //unusa.id/9rua O","(AM#ZON) 163975 YOUR 4CCOUNT HAS BEEN I_OCKED,fix your bill-now. //unusa.id/9rua O","(AM#ZON) 163975 YOUR 4CCOUNT HAS BEEN I_OCKED,fix your bill-now. //unusa.id/9rua O",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0419,"Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?","Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?","Hi, I'm thinking of using one of your photos as a source of inspiration for my art project i'm working on for a museum. You'll be getting compensated for it and also given credits, are you down?",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0420,IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0421,"DVLA: Due to recent calculations, you overpaid us by 203.07. Please follow the link below to process your repayment","DVLA: Due to recent calculations, you overpaid us by 203.07. Please follow the link below to process your repayment","DVLA: Due to recent calculations, you overpaid us by 203.07. Please follow the link below to process your repayment",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0422,"If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income.
Then say Hi now..","If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income.
Then say Hi now..","If you have 1/2 hour free time in your day, let me know. I'll show you some processes from which you can earn income. Then say Hi now..",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0423,Emergency: Your father hospitalized. Medical bills 35000 TK needed: hospital-emergency.bd/urgent,Emergency: Your father hospitalized. Medical bills 35000 TK needed: hospital-emergency.bd/urgent,Emergency: Your father hospitalized. Medical bills 35000 TK needed: hospital-emergency.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0424,"Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A","Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A
Vote Teddy A",Vote Teddy A Vote Teddy A Vote Teddy A Vote Teddy A Vote Teddy A Vote Teddy A Vote Teddy A Vote Teddy A Vote Teddy A,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0425,"Thank You for enrolling in Congress party membership program.
Your enroller is K Prabhhu.
Your details will be verified.
You will get a message once approved.","Thank You for enrolling in Congress party membership program.
Your enroller is K Prabhhu.
Your details will be verified.
You will get a message once approved.",Thank You for enrolling in Congress party membership program. Your enroller is K Prabhhu. Your details will be verified. You will get a message once approved.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0426,do NOT go outside. that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short. be careful.,do NOT go outside. that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short. be careful.,do NOT go outside. that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short. be careful.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0427,I’m contesting for an ambassadorialship spot at an online influencers program can you please vote for me?🙏🏼🙏🏼,I’m contesting for an ambassadorialship spot at an online influencers program can you please vote for me?🙏🏼🙏🏼,I’m contesting for an ambassadorialship spot at an online influencers program can you please vote for me?🙏🏼🙏🏼,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0428,Your vehicle insurance expired. Immediate renewal required 8500 TK: auto-insurance.bd/urgent,Your vehicle insurance expired. Immediate renewal required 8500 TK: auto-insurance.bd/urgent,Your vehicle insurance expired. Immediate renewal required 8500 TK: auto-insurance.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0429,Property mutation blocked due to fake documents. Clear with legal fee 28000 TK: mutation-legal.bd/urgent,Property mutation blocked due to fake documents. Clear with legal fee 28000 TK: mutation-legal.bd/urgent,Property mutation blocked due to fake documents. Clear with legal fee 28000 TK: mutation-legal.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0430,"To earn money from home, convert your used SIM to flexiload SIM and earn 500 to 700 taka daily easily by selling offers both online and offline. If you want to convert your used SIM to flexiload SIM, inbox us. Thank you.","To earn money from home, convert your used SIM to flexiload SIM and earn 500 to 700 taka daily easily by selling offers both online and offline. If you want to convert your used SIM to flexiload SIM, inbox us. Thank you.","To earn money from home, convert your used SIM to flexiload SIM and earn 500 to 700 taka daily easily by selling offers both online and offline. If you want to convert your used SIM to flexiload SIM, inbox us. Thank you.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0431,"Hi, I'm interested in your ad when we can meet to see this property? https","Hi, I'm interested in your ad when we can meet to see this property? https","Hi, I'm interested in your ad when we can meet to see this property? https",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0432,REGISTER FOR VACCINE NOW for people 18+ above!! Apply for vacine with My-Vaci app. Download link below,REGISTER FOR VACCINE NOW for people 18+ above!! Apply for vacine with My-Vaci app. Download link below,REGISTER FOR VACCINE NOW for people 18+ above!! Apply for vacine with My-Vaci app. Download link below,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0433,Play the latest games at RougeCasino and get 400% on your first deposit: slgn.me/9BPrAw ( Unsubscribe: uayq.link/9BPxCV ),Play the latest games at RougeCasino and get 400% on your first deposit: slgn.me/9BPrAw ( Unsubscribe: uayq.link/9BPxCV ),Play the latest games at RougeCasino and get 400% on your first deposit: <URL> ( Unsubscribe: uayq.link/9BPxCV ),phishing_messages_row,smishing,weak_signal_suspicious,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0434,"Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation","Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation","Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0435,"Your KreditFund loan is due,please repay it on time and avoid contacting your family!","Your KreditFund loan is due,please repay it on time and avoid contacting your family!","Your KreditFund loan is due,please repay it on time and avoid contacting your family!",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,job/business funding offer,pass_raw_complete,traceable,,,,,
EXP-SPAM-0436,You are selected to win lakhs. Register now to transfer your amount in your A/C.,You are selected to win lakhs. Register now to transfer your amount in your A/C.,You are selected to win lakhs. Register now to transfer your amount in your A/C.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0437,"hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?","hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?","hi This is Mary, how arThis is Mary, how are you doing Alisa?e you doing Alisa?",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0438,"Dear Customer, Get your pension information at your fingertips by registering yourself on new SBI PENSIONSERVA portal. It's simple and works on your android or iOS Mobile also. Please ignore if already registered.","Dear Customer, Get your pension information at your fingertips by registering yourself on new SBI PENSIONSERVA portal. It's simple and works on your android or iOS Mobile also. Please ignore if already registered.","Dear Customer, Get your pension information at your fingertips by registering yourself on new SBI PENSIONSERVA portal. It's simple and works on your android or iOS Mobile also. Please ignore if already registered.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0439,"BDO ALERT
Our system has detected a suspicious activity...
please proceed to authenticate.","BDO ALERT
Our system has detected a suspicious activity...
please proceed to authenticate.",BDO ALERT Our system has detected a suspicious activity... please proceed to authenticate.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0440,"Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address.","Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address.","Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0441,(Your Parcel Is Cleared) Re-schedule:,(Your Parcel Is Cleared) Re-schedule:,(Your Parcel Is Cleared) Re-schedule:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,
EXP-SPAM-0442,The Duty of Youth is to challenge corruption,The Duty of Youth is to challenge corruption,The Duty of Youth is to challenge corruption,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0443,"Jack, what are your plans for tomorrow?","Jack, what are your plans for tomorrow?","Jack, what are your plans for tomorrow?",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0444,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp 7602236317,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp 7602236317,SCHOOL PART TIME TEACHER POST APPLY Now. Online selection process. Selection will be based on numbers. Send B.SC pass Marksheet and certificate to WhatsApp <PHONE>,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,True,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0445,"NTFLIX.ID# 495442 Your-SUBSCRIPTION-IS-0N """"H0ID"""",Renewal-your-bill-now:// @@, unusa.id/4mx6","NTFLIX.ID# 495442 Your-SUBSCRIPTION-IS-0N """"H0ID"""",Renewal-your-bill-now:// @@, unusa.id/4mx6","NTFLIX.ID# 495442 Your-SUBSCRIPTION-IS-0N """"H0ID"""",Renewal-your-bill-now:// @@, unusa.id/4mx6",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0446,This is Second and final advise: We W! Il Block Your gadget promptly. Please Eliminate unwanted me$sage's. Scan today: congvd.me/X2Onlwz97M,This is Second and final advise: We W! Il Block Your gadget promptly. Please Eliminate unwanted me$sage's. Scan today: congvd.me/X2Onlwz97M,This is Second and final advise: We W! Il Block Your gadget promptly. Please Eliminate unwanted me$sage's. Scan today: <URL>,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0447,"◆ If qualified, you can earn online by teaching. Contact User-10381381741225860264.","◆ If qualified, you can earn online by teaching. Contact User-10381381741225860264.","◆ If qualified, you can earn online by teaching. Contact User-<PHONE>.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0448,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805","Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805","Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0449,Hello. I'm Emily. Just found your house in the neighborhood and thought of reaching out to you re: a sale for it. Any interest?,Hello. I'm Emily. Just found your house in the neighborhood and thought of reaching out to you re: a sale for it. Any interest?,Hello. I'm Emily. Just found your house in the neighborhood and thought of reaching out to you re: a sale for it. Any interest?,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0450,Land registration office requires bribe 22000 TK for quick processing: land-bribe.bd/urgent,Land registration office requires bribe 22000 TK for quick processing: land-bribe.bd/urgent,Land registration office requires bribe 22000 TK for quick processing: land-bribe.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0451,400%   +   100   Spins   to   try   new   games   at   4Crowns!   Make   your   first   deposit   now:   slgn.me/9BSzdx   (   Unsubscribe:   rkwx.link/9BS2Fx   ),400%   +   100   Spins   to   try   new   games   at   4Crowns!   Make   your   first   deposit   now:   slgn.me/9BSzdx   (   Unsubscribe:   rkwx.link/9BS2Fx   ),400% + 100 Spins to try new games at 4Crowns! Make your first deposit now: <URL> ( Unsubscribe: rkwx.link/9BS2Fx ),phishing_messages_row,smishing,weak_signal_suspicious,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0452,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: 01722672391,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: 01722672391,💖 Do you want to learn free work? Do you want to earn alongside work? You can earn 400 to 500 TK daily? Then why delay? Contact now: <PHONE>,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,promotional spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0453,IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document � 83 KB,IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document � 83 KB,IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document � 83 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0454,3rd place: Alphonso Marker2nd place: Kailomna Safonds1st place: Randy Miller. Procced to prize: n55l.me/nwUu8,3rd place: Alphonso Marker2nd place: Kailomna Safonds1st place: Randy Miller. Procced to prize: n55l.me/nwUu8,3rd place: Alphonso Marker2nd place: Kailomna Safonds1st place: Randy Miller. Procced to prize: <URL>,phishing_messages_row,smishing,weak_signal_suspicious,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,True,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0455,Get a chance to spend a day with Mashrafe by betting on BPL. Join: xini.eu/00Qe,Get a chance to spend a day with Mashrafe by betting on BPL. Join: xini.eu/00Qe,Get a chance to spend a day with Mashrafe by betting on BPL. Join: xini.eu/00Qe,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,gambling/casino/free spin,pass_raw_complete,traceable,,,,,
EXP-SPAM-0456,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,True,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0457,"(8 Hi Julianne long time no see, I'm Aleen, how are you doing","(8 Hi Julianne long time no see, I'm Aleen, how are you doing","(8 Hi Julianne long time no see, I'm Aleen, how are you doing",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0458,"Dear applicant, you have been selected for an interview with the center enemy leadership on Tuesday 04/05 at 9 AM @1st floor. Please contact for inquiry: 09029900659","Dear applicant, you have been selected for an interview with the center enemy leadership on Tuesday 04/05 at 9 AM @1st floor. Please contact for inquiry: 09029900659","Dear applicant, you have been selected for an interview with the center enemy leadership on Tuesday 04/05 at 9 AM @1st floor. Please contact for inquiry: <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0459,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0460,"Work Part-Job From Home at your leisure This Won't disturb you from your current job, Age 18yrs above employee must of a computer and printer..If interested send sms to James +1 (509) 785-6416 for details","Work Part-Job From Home at your leisure This Won't disturb you from your current job, Age 18yrs above employee must of a computer and printer..If interested send sms to James +1 (509) 785-6416 for details","Work Part-Job From Home at your leisure This Won't disturb you from your current job, Age 18yrs above employee must of a computer and printer..If interested send sms to James <PHONE> for details",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,True,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0461,10-20 McDonald's reward.. 2.approvedurls1.info,10-20 McDonald's reward.. 2.approvedurls1.info,10-20 McDonald's reward.. <URL>,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0462,"🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://t.me/pepe_miner_game_bot?start=5825648889","🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://t.me/pepe_miner_game_bot?start=5825648889","🔥Already Listed🔥\n600k withdraw ✅💸\n600k = 7.8 usdt 😛\nThose who missed it still have a chance. Pepe🔥🔥 is already listed withdrawing.\nDon't delay, start mining now 🔥\nhttps://<URL>?start=<PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,True,False,True,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0463,There's a home listed in your search area. Homes are moving fast! From $412 - 569 clickherenow.me/YSOHESIZ,There's a home listed in your search area. Homes are moving fast! From $412 - 569 clickherenow.me/YSOHESIZ,There's a home listed in your search area. Homes are moving fast! From <AMOUNT> - 569 <URL>,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,True,False,True,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0464,Police verification failed for passport. Resubmit with 1800 TK: police-passport.bd/resubmit,Police verification failed for passport. Resubmit with 1800 TK: police-passport.bd/resubmit,Police verification failed for passport. Resubmit with 1800 TK: police-passport.bd/resubmit,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0465,Your mobile number traced in criminal activity. Clear name with 15000 TK: police-clear.bd/urgent,Your mobile number traced in criminal activity. Clear name with 15000 TK: police-clear.bd/urgent,Your mobile number traced in criminal activity. Clear name with 15000 TK: police-clear.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,
EXP-SPAM-0466,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,Your property tax assessment increased dramatically. Appeal with fee 15000 TK: tax-appeal.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
EXP-SPAM-0467,CVS: Your number was invited with 798 others to redeem a prize. Answer our quick survey before the next 6 hours to reserve yours igyre.cc/Kky7RkR,CVS: Your number was invited with 798 others to redeem a prize. Answer our quick survey before the next 6 hours to reserve yours igyre.cc/Kky7RkR,CVS: Your number was invited with 798 others to redeem a prize. Answer our quick survey before the next 6 hours to reserve yours igyre.cc/Kky7RkR,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,
EXP-SPAM-0468,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,IRS TAX REFUND MOP1QHS.pdf PDF Document • 83 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,
