manual_id,source_file,source_row_id,message_raw,message_clean,provisional_label,service_category,institution_type,country_or_region,language,contains_url,contains_phone,contains_otp,contains_amount,contains_account_hint,extraction_status,review_status,reviewer_notes
manual_ham_000276,drive_export/THESIS/CLEANED/cleaned_dataset.csv,276,1/2 06-Mar 14:04: P300 loaded to <PHONE> from XXXXXXXX7017 for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Smart App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL>,1/2 06-Mar 14:04: P300 loaded to <PHONE> from XXXXXXXX7017 for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Smart App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL>,unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161157_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000277,drive_export/THESIS/CLEANED/cleaned_dataset.csv,277,1/2 24-Mar 17:01: P300 loaded to <PHONE> from XXXXXXXXO0245 for 1 year. Ref:BCO6G541J6. Get MORE with PROMO LOAD in the Smart App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL> Cc Tap to load preview,1/2 24-Mar 17:01: P300 loaded to <PHONE> from XXXXXXXXO0245 for 1 year. Ref:BCO6G541J6. Get MORE with PROMO LOAD in the Smart App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL> Cc Tap to load preview,unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161205_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000278,drive_export/THESIS/CLEANED/cleaned_dataset.csv,278,2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL> C Tap to load preview 1/2 08-Apr 18:56: P300 loaded to <PHONE> from XXXXXXXX8660 for 1 year. Ref:BD82HOEAOM. Get MORE with PROMO LOAD in the Smart App!,2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL> C Tap to load preview 1/2 08-Apr 18:56: P300 loaded to <PHONE> from XXXXXXXX8660 for 1 year. Ref:BD82HOEAOM. Get MORE with PROMO LOAD in the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161205_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000279,drive_export/THESIS/CLEANED/cleaned_dataset.csv,279,2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL> Cc,2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P300 and get a total of P333 Load valid for 30 days. Get NOW at <URL> Cc,unsure,telecom,Unknown,unknown,English,False,False,False,True,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161214_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000280,drive_export/THESIS/CLEANED/cleaned_dataset.csv,280,Tap to load preview 1/2 21-Jun 18:55: P300 loaded to <PHONE> from XXXXXXXX7017 for 1 year. Ref:BFL7P3UKFJ. Get MORE with PROMO LOAD in the Smart App!,Tap to load preview 1/2 21-Jun 18:55: P300 loaded to <PHONE> from XXXXXXXX7017 for 1 year. Ref:BFL7P3UKFJ. Get MORE with PROMO LOAD in the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161214_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000281,drive_export/THESIS/CLEANED/cleaned_dataset.csv,281,1/2 28-Jul 17:52: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BGS3SOGQDL. Get MORE with PROMO LOAD in the Smart App! 2/2 Do it ALL with POWER ALL! Enjoy up to 30 Days of FREE TikTok + 20 GB + Unli Calls & Texts. Get it NOW at <URL>,1/2 28-Jul 17:52: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BGS3SOGQDL. Get MORE with PROMO LOAD in the Smart App! 2/2 Do it ALL with POWER ALL! Enjoy up to 30 Days of FREE TikTok + 20 GB + Unli Calls & Texts. Get it NOW at <URL>,unsure,telecom,TikTok,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161214_Messages.jpg; source_hint=TikTok; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000282,drive_export/THESIS/CLEANED/cleaned_dataset.csv,282,"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161223_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000283,drive_export/THESIS/CLEANED/cleaned_dataset.csv,283,1/2 03-Sep 16:02: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BIS9W8FBFD. Get MORE with PROMO LOAD in the Smart App!,1/2 03-Sep 16:02: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BIS9W8FBFD. Get MORE with PROMO LOAD in the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161223_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000284,drive_export/THESIS/CLEANED/cleaned_dataset.csv,284,"1/2 17-Oct 10:30: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BJH13863R9. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 17-Oct 10:30: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BJH13863R9. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161223_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000285,drive_export/THESIS/CLEANED/cleaned_dataset.csv,285,"1/2 13-Dec 17:09: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BLDO8KWBEO. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C","1/2 13-Dec 17:09: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:BLDO8KWBEO. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161232_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000286,drive_export/THESIS/CLEANED/cleaned_dataset.csv,286,Tap to load preview,Tap to load preview,unsure,telecom,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161232_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000287,drive_export/THESIS/CLEANED/cleaned_dataset.csv,287,"1/2 02-Jan 01:48: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CA22ADZ7TI. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 02-Jan 01:48: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CA22ADZ7TI. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161232_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000288,drive_export/THESIS/CLEANED/cleaned_dataset.csv,288,"1/2 15-Jan 01:12: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CAFOBL4266. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","1/2 15-Jan 01:12: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CAFOBL4266. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161240_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000289,drive_export/THESIS/CLEANED/cleaned_dataset.csv,289,"1/2 05-Feb 13:19: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CB56DJX3TO. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 05-Feb 13:19: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CB56DJX3TO. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161240_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000290,drive_export/THESIS/CLEANED/cleaned_dataset.csv,290,"1/2 12-Feb 14:29: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CBC7E6GOLF. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","1/2 12-Feb 14:29: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CBC7E6GOLF. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161252_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000291,drive_export/THESIS/CLEANED/cleaned_dataset.csv,291,"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview 1/2 03-Mar 13:49: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CC34FV1IYC6. Get MORE with PROMO LOAD in the Smart App!","2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview 1/2 03-Mar 13:49: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CC34FV1IYC6. Get MORE with PROMO LOAD in the Smart App!",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161252_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000292,drive_export/THESIS/CLEANED/cleaned_dataset.csv,292,"2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161302_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000293,drive_export/THESIS/CLEANED/cleaned_dataset.csv,293,1/2 15-Mar 16:35: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref: CCF6GZOPAO. Get MORE with PROMO LOAD in the Smart App!,1/2 15-Mar 16:35: P300 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref: CCF6GZOPAO. Get MORE with PROMO LOAD in the Smart App!,unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161302_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000294,drive_export/THESIS/CLEANED/cleaned_dataset.csv,294,"1/2 29-Mar 22:40: P500 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CCT3IAN2V9. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 29-Mar 22:40: P500 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CCT3IAN2V9. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161302_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000295,drive_export/THESIS/CLEANED/cleaned_dataset.csv,295,"1/2 29-Mar 22:42: P100 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CCTZIANIGE. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C","1/2 29-Mar 22:42: P100 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CCTZIANIGE. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161314_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000296,drive_export/THESIS/CLEANED/cleaned_dataset.csv,296,Tap to load preview,Tap to load preview,unsure,telecom,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161314_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000297,drive_export/THESIS/CLEANED/cleaned_dataset.csv,297,"1/2 05-Apr 19:20: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CD57IWVG2D. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 05-Apr 19:20: P200 loaded to <PHONE> from XXXXXXXX1336 for 1 year. Ref:CD57IWVG2D. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161314_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000298,drive_export/THESIS/CLEANED/cleaned_dataset.csv,298,"1/2 O7-May 10:38: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CE75LPS10B. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","1/2 O7-May 10:38: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CE75LPS10B. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161323_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000299,drive_export/THESIS/CLEANED/cleaned_dataset.csv,299,"1/2 13-May 12:50: P200 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref: CEDIMAJJVP. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 13-May 12:50: P200 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref: CEDIMAJJVP. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161323_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000300,drive_export/THESIS/CLEANED/cleaned_dataset.csv,300,"1/2 06-Jun 20:05: P200 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CF610F4VRP. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","1/2 06-Jun 20:05: P200 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CF610F4VRP. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161333_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000301,drive_export/THESIS/CLEANED/cleaned_dataset.csv,301,"1/2 10-Jun 12:36: P200 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:;CFAIOQ5BYL. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 10-Jun 12:36: P200 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:;CFAIOQ5BYL. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161333_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000302,drive_export/THESIS/CLEANED/cleaned_dataset.csv,302,"1/2 15-Aug 12:31: P200 loaded to <PHONE> from XXXXXXXX2950 for 1 year. Ref:;CHF6UDJ2WU. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C","1/2 15-Aug 12:31: P200 loaded to <PHONE> from XXXXXXXX2950 for 1 year. Ref:;CHF6UDJ2WU. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161342_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000303,drive_export/THESIS/CLEANED/cleaned_dataset.csv,303,Tap to load preview,Tap to load preview,unsure,telecom,Unknown,unknown,English,False,False,False,False,False,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161342_Messages.jpg; source_hint=Unknown; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000304,drive_export/THESIS/CLEANED/cleaned_dataset.csv,304,"1/2 27-Aug 18:05: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:;CHRIVEZPOR. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 27-Aug 18:05: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:;CHRIVEZPOR. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161342_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000305,drive_export/THESIS/CLEANED/cleaned_dataset.csv,305,"1/2 16-Sep 17:51: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CIG7016RAX. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview","1/2 16-Sep 17:51: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CIG7016RAX. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161350_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000306,drive_export/THESIS/CLEANED/cleaned_dataset.csv,306,"1/2 04-Oct 02:21: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CJ44111XJ2. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 04-Oct 02:21: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CJ44111XJ2. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161350_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000307,drive_export/THESIS/CLEANED/cleaned_dataset.csv,307,"1/2 30-Oct 10:38: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CJU33Q9QFT. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview s——_ A Unread ii","1/2 30-Oct 10:38: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:CJU33Q9QFT. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C Tap to load preview s——_ A Unread ii",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161358_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
manual_ham_000308,drive_export/THESIS/CLEANED/cleaned_dataset.csv,308,"1/2 25-Nov 17:21: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:;CKP85ZJPV8. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 25-Nov 17:21: P300 loaded to <PHONE> from XXXXXXXX7438 for 1 year. Ref:;CKP85ZJPV8. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",unsure,telecom,Smart,Philippines,English,False,False,False,True,True,imported_structured_archive_text,needs_review,screenshot_file=precleaned\Zabala - April 28\Screenshot_20260428_161358_Messages.jpg; source_hint=Smart; archive_notes=OCR extracted from screenshot; review rows where screenshot text was partially cropped or low contrast.
