unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels
smishtank_3,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,3,"Costco: Daniel, the code 42003 printed on your receipt from 10 came in 2nd in our Airpods draw: f2gpy.info/RzNKEws Zve",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Prize/Contest; brand=Costco; sender_type=Short Code; url=f2gpy.info/RzNKEwsZve; domain=f2gpy.info,costco daniel the code <num> printed on your receipt from 10 came in 2nd in our airpods draw <url> zve,,1,true,SmishTank,smishing
smishtank_1692,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1692,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.secure-fundhub.com; domain=irs.gov.secure-fundhub.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you for your cooperation sincerely irs,dup_002117,6,false,SmishTank,smishing
smishtank_1697,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1697,NavyFederal^gb9f.pq9:For your protection we have placed a hold on your account.visit https://colegioina.edu.pe/nfcu/ to verify.,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Navy Federal; sender_type=Email To Text; url=https://colegioina.edu.pe/nfcu/; domain=colegioina.edu.pe,navyfederal gb9f pq9 for your protection we have placed a hold on your account visit <url> to verify,,1,true,SmishTank,smishing
smishtank_1698,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1698,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.mytrackr-uspcex.shop (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://usps.mytrackr-uspcex.shop; domain=usps.mytrackr-uspcex.shop,the usps package arrived at the warehouse but could not be delivered due to incomplete address information please confirm your address in the link <url> please reply y then exit the text message and open it again to activate the link or copy the link and open it in your safari browser the usps team wishes you a wonderful day,dup_004050,8,false,SmishTank,smishing
smishtank_1700,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1700,"POST-OFFICE No one was in to sign for (100764773GB), use Rebook.Collection-35.com to rebook a new slot.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=Rebook; sender_type=; url=Rebook.Collection-35.com; domain=rebook.collection-35.com,post office no one was in to sign for 100764773gb use <url> to rebook a new slot,dup_003431,2,false,SmishTank + Smishing-Dataset-IMC25,smishing
smishtank_1701,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1701,SYSTEM FAILURE: (3) Extremely malicious files have accessed your data. Delete files NOW to keep your data hlkdved.com/JZeAgzn5,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=; sender_type=Phone Number; url=hlkdved.com/JZeAgzn5; domain=hlkdved.com,system failure 3 extremely malicious files have accessed your data delete files now to keep your data <url>,,1,true,SmishTank,smishing
smishtank_1702,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1702,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023.  https://irs.gov.direct-capitals.com (Please reply 'y', then exit the",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 15 <num> <url> please reply y then exit the,,1,true,SmishTank,smishing
smishtank_1703,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1703,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.secure-fundhub.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 13:55",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=IRS; sender_type=Phone Number; url=https://irs.gov.secure-fundhub.com; domain=irs.gov.secure-fundhub.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you for your cooperation sincerely irs 13 55,,1,true,SmishTank,smishing
smishtank_1706,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1706,"[I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you for your cooperation sincerely irs,dup_002117,6,false,SmishTank,smishing
smishtank_1707,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1707,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.serveas-us.shop (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari browser). The USPS team wishes you a wonderful day!",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://usps.serveas-us.shop; domain=usps.serveas-us.shop,the usps package arrived at the warehouse but could not be delivered due to incomplete address information please confirm your address in the link <url> please reply y then exit the text message and open it again to activate the link or copy the link and open it in your safari browser the usps team wishes you a wonderful day,dup_004050,8,false,SmishTank,smishing
smishtank_1708,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1708,The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link. https://sotop-usps.top,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://sotop-usps.top; domain=sotop-usps.top,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link <url>,dup_004051,2,false,SmishTank,smishing
smishtank_1711,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1711,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num>,,1,true,SmishTank,smishing
smishtank_1714,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1714,"In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 15, 2023. https://irs.gov.direct-capitals.com (Please reply 'y', then exit the message, reopen the message to activate the link, or copy the link and open it in the Safari browser.) Thank you for your cooperation!",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.direct-capitals.com; domain=irs.gov.direct-capitals.com,in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 15 <num> <url> please reply y then exit the message reopen the message to activate the link or copy the link and open it in the safari browser thank you for your cooperation,,1,true,SmishTank,smishing
smishtank_1715,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1715,Knock Knock..It's FLAT 500 CASHBACK This Diwali @ Fantastic Friday Sale Don't Wait Now. Shop & Apply CB500 u1.mnge.co/DJ8PKA TheDermaCo,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=The Derma Co; sender_type=; url=u1.mnge.co/DJ8PKA; domain=u1.mnge.co,knock knock it s flat <num> cashback this diwali fantastic friday sale don t wait now shop apply cb500 <url> thedermaco,,1,true,SmishTank,smishing
smishtank_1716,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1716,"[ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide acor",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Other; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide acor,,1,true,SmishTank,smishing
smishtank_1717,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1717,"< [ I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you Sincerely, [IRS]",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,< i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you sincerely irs,,1,true,SmishTank,smishing
smishtank_1720,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1720,CharlesSchwabAct1d.pd13:Your account has been locked due to unusual transactions.visit https://colegioina.edu.pe/schwab/,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Charles Schwab; sender_type=Email To Text; url=https://colegioina.edu.pe/schwab/; domain=colegioina.edu.pe,charlesschwabact1d pd13 your account has been locked due to unusual transactions visit <url>,,1,true,SmishTank,smishing
smishtank_1723,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1723,LEMON NADE You have a new notification: https://iaqwqtii.com/6hTbr Reply STOP to optout,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url=https://iaqwqtii.com; domain=iaqwqtii.com,lemon nade you have a new notification <url> reply stop to optout,,1,true,SmishTank,smishing
smishtank_1725,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1725,"Delivery service: Provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number. After replying ""OK"", reconfirm your address http://wausps.com/go/Tracking/X2F13 Please update it timely.",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=CK; sender_type=Phone Number; url=http://wausps.com/go/Tracking/X2F13; domain=wausps.com,delivery service provide the correct delivery address to avoid delay in receiving the goods due to incomplete door number after replying ok reconfirm your address <url> please update it timely,dup_000744,3,false,SmishTank + SmishX,smishing
smishtank_1726,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1726,MetaMask?bvs2y.mk 11:Your wallet has been locked due to ununsual transactions.visit https://iepsantodomingosavio.edu.pe/metama,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=MetaMask; sender_type=Email To Text; url=https://iepsantodomingosavio.edu.pe/metama; domain=iepsantodomingosavio.edu.pe,metamask bvs2y mk 11 your wallet has been locked due to ununsual transactions visit <url>,,1,true,SmishTank,smishing
smishtank_1729,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1729,BMWC You have a new notification: https://iaqwqqit.com/6ycyEm Reply STOP to optout,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=Phone Number; url= https://iaqwqqit.com/6ycyEm; domain=iaqwqqit.com,bmwc you have a new notification <url> reply stop to optout,,1,true,SmishTank,smishing
smishtank_1731,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1731,CharlesSchwabAcgy7b.aq60:Your account has been locked due to ununsual transactions.visit https://institutohaquira.ed,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=Charles Schwab; sender_type=Email To Text; url=https://institutohaquira.ed; domain=,charlesschwabacgy7b aq60 your account has been locked due to ununsual transactions visit <url>,,1,true,SmishTank,smishing
smishtank_1732,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1732,"#NavyFed: $870 withdrawn at ATMSW-2. To dispute, go to bit.ly/navyauth",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Finance/Crypto; brand=NavyFed; sender_type=Phone Number; url=bit.ly/navyauth; domain=ox0.link,navyfed <num> withdrawn at atmsw 2 to dispute go to bit ly navyauth,,1,true,SmishTank,smishing
smishtank_1735,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1735,"WARNING: (Criminal Investigation Division) I.R.S is filing lawsuit against you, for more information call on +1 7038798780 on urgent basis, Otherwise your arrest warrant will be forwarded to your local police department and your property and bank accounts and social benifits will be frozen by government.",verified_smishing,smishing,accepted,accepted,false,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Lawsuits/Settlements; brand=I.R.S; sender_type=Phone Number; url=; domain=,warning criminal investigation division i r s is filing lawsuit against you for more information call on <num> on urgent basis otherwise your arrest warrant will be forwarded to your local police department and your property and bank accounts and social benifits will be frozen by government,,1,true,SmishTank,smishing
smishtank_1736,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1736,"Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Fri, Apr 8, 8:24 AM Beware of messages pretending to be from RBank saying you won cash as Loyalty Reward. DO NOT click the link. This is a scam! RBank no longer sends links to keep your account secure. For a safe online banking experience, only transact using your RBank Digital app. Yesterday 7:46 PM Good Day! We would like to inform everyone on the recent security breach on our server which led to access of user's data. We encourage everyone to update your accounts. Affected users will receive this message and account will be disabled in 24 hours until you update your account. Update account here: Inkd.in/etiYT6vd",verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=RBank; sender_type=; url=Inkd.in/etiYT6vd; domain=inkd.in,beware of messages pretending to be from rbank saying you won cash as loyalty reward do not click the link this is a scam rbank no longer sends links to keep your account secure for a safe online banking experience only transact using your rbank digital app fri apr 8 8 24 am beware of messages pretending to be from rbank saying you won cash as loyalty reward do not click the link this is a scam rbank no longer sends links to keep your account secure for a safe online banking experience only transact using your rbank digital app yesterday 7 46 pm good day we would like to inform everyone on the recent security breach on our server which led to access of user s data we encourage everyone to update your accounts affected users will receive this message and account will be disabled in 24 hours until you update your account update account here inkd in etiyt6vd,,1,true,SmishTank,smishing
smishtank_1737,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1737,FRM:AMEX@Message SUBJ:Card Alert MSG:Card Alert;Card Alert http://www.americanexpress-message.com,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=American Express; sender_type=Phone Number; url=http://www.americanexpress-message.com; domain=www.americanexpress-message.com,frm amex message subj card alert msg card alert card alert <url>,,1,true,SmishTank,smishing
smishtank_1738,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1738,FRM:USBANK SUBJ:USBANK Unusual Activity! MSG:Acc Frozen TO UNLOCK GO = http://gkkn.site?USBANK ID: EDGWGNGKNZQBDMCM ODJGOFKLDVHRVTTVOFI XUF,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=USBANK; sender_type=Phone Number; url=http://gkkn.site?USBANK; domain=gkkn.site,frm usbank subj usbank unusual activity msg acc frozen to unlock go <url> id edgwgngknzqbdmcm odjgofkldvhrvttvofi xuf,,1,true,SmishTank,smishing
smishtank_1741,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1741,Important message sent to . Code: you by VISA DEBIT Card Locked. Call support at: 855-804-8470. Thank you! Alert Code: DsDXQxJKjZCdPnlNJFq,verified_smishing,smishing,accepted,accepted,false,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=VISA; sender_type=Email To Text; url=; domain=,important message sent to code you by visa debit card locked call support at <num> thank you alert code dsdxqxjkjzcdpnlnjfq,,1,true,SmishTank,smishing
smishtank_1743,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1743,"Hello mate, your FEDEX package with tracking code GB-6412-GH83 is waiting for you to set delivery preferences: c7dvr.info/FGdGtk12vilM O",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=FEDEX; sender_type=Phone Number; url=c7dvr.info/FGdGtk12vilM; domain=c7dvr.info,hello mate your fedex package with tracking code gb <num> gh83 is waiting for you to set delivery preferences <url> o,,1,true,SmishTank,smishing
smishtank_1744,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1744,Here is the free courses for you. https://rb.gy/4bt3g,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Advertisement; brand=; sender_type=; url=https://rb.gy/4bt3g; domain=www.techprofree.com,here is the free courses for you <url>,,1,true,SmishTank,smishing
smishtank_1746,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1746,"Dear, you passed the interview. An average of 6,000 TK can be received every day, contact: https://wa.me/8801751068418 10:48 AM",verified_smishing,smishing,accepted,accepted,true,false,true,data\source_archives\public_baseline\analysisdataset.csv,category=Job Advertisement; brand=; sender_type=Phone Number; url=https://wa.me/8801751068418; domain=wa.me,dear you passed the interview an average of 6 <num> tk can be received every day contact <url> 10 48 am,dup_000740,2,false,SmishTank + SmishX,smishing
smishtank_1747,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1747,"YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE vbvnejt.com/rNG9GKNN",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=; sender_type=Phone Number; url=vbvnejt.com/rNG9GKNN; domain=vbvnejt.com,your cloud is full all files will be deleted if you dont react soon you as a loyal customer gets 50gb extra for free <url>,,1,true,SmishTank,smishing
smishtank_1748,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1748,REMINDER: Confirm your $165.30 refund through our digital form. Refund available until 11/12: mfrvvic.com/Byxyo8KX,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=; sender_type=Phone Number; url=mfrvvic.com/Byxyo8KX; domain=mfrvvic.com,reminder confirm your <num> 30 refund through our digital form refund available until 11 12 <url>,,1,true,SmishTank,smishing
smishtank_1749,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1749,B?P??: (49) DANGEROUS Files have breached your phone. REMOVE these files to keep your data safe nhavgrz.com/rNBNOmoo,verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=; sender_type=Phone Number; url=nhavgrz.com/rNBNOmoo; domain=nhavgrz.com,b p 49 dangerous files have breached your phone remove these files to keep your data safe <url>,,1,true,SmishTank,smishing
smishtank_1751,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1751,"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please pro View all",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Finance/Crypto; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please pro view all,,1,true,SmishTank,smishing
smishtank_1753,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1753,"< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.easy-transaction.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for Sincerely, [IRS]",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.easy-transaction.com; domain=irs.gov.easy-transaction.com,< i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you for sincerely irs,,1,true,SmishTank,smishing
smishtank_1754,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1754,"[I.R.S] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS] 10:21 a. m. . CLARO 1",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.safe-ordering.com; domain=irs.gov.safe-ordering.com,i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you for your cooperation sincerely irs 10 21 a m claro 1,,1,true,SmishTank,smishing
smishtank_1756,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1756,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://uspyk.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day! O'",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://uspyk.top; domain=uspyk.top,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link within 12 hours <url> please reply to y then exit the sms open the sms activation link again or copy the link to safari browser and open it the us postal team wishes you a wonderful day o,dup_004057,3,false,SmishTank,smishing
smishtank_1758,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1758,"The USPS package has arrived at the warehouse and cannot be delivered due to incomplete address information. Please confirm your address in the link within 12 hours. https://usqmvj.top (Please reply to Y, then exit the SMS, open the SMS activation link again, or copy the link to Safari browser and open it) The US Postal team wishes you a wonderful day",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://usqmvj.top; domain=usqmvj.top,the usps package has arrived at the warehouse and cannot be delivered due to incomplete address information please confirm your address in the link within 12 hours <url> please reply to y then exit the sms open the sms activation link again or copy the link to safari browser and open it the us postal team wishes you a wonderful day,dup_004056,8,false,SmishTank,smishing
smishtank_1760,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1760,"< [I.R.S ] You will receive a tax refund of $573.00, but cannot process it due to incomplete personal information. Please confirm your information in the link. https://irs.gov.safe-ordering.com In order to expedite the processing of your refund and avoid potential delays or penalties, please provide accurate personal information immediately to ensure precise payment. Deadline: November 30, 2023. Thank you for your cooperation! Sincerely, [IRS]",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Account Alert; brand=IRS; sender_type=Phone Number; url=https://irs.gov.safe-ordering.com; domain=irs.gov.safe-ordering.com,< i r s you will receive a tax refund of <num> 00 but cannot process it due to incomplete personal information please confirm your information in the link <url> in order to expedite the processing of your refund and avoid potential delays or penalties please provide accurate personal information immediately to ensure precise payment deadline november 30 <num> thank you for your cooperation sincerely irs,dup_000039,2,false,SmishTank,smishing
smishtank_1761,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1761,"The USPS package arrived at the warehouse but could not be delivered due to incomplete address information. Please confirm your address in the link. https://usps.track-pkg.com (Please reply Y, then exit the text message and open it again to activate the link, or copy the link and open it in your Safari iMessage A",verified_smishing,smishing,accepted,accepted,true,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Delivery; brand=USPS; sender_type=Email To Text; url=https://usps.track-pkg.com; domain=usps.track-pkg.com,the usps package arrived at the warehouse but could not be delivered due to incomplete address information please confirm your address in the link <url> please reply y then exit the text message and open it again to activate the link or copy the link and open it in your safari imessage a,,1,true,SmishTank,smishing
smishtank_1763,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,1763,Hii am Jenny. How are you today Flynika?,verified_smishing,smishing,accepted,accepted,false,false,false,data\source_archives\public_baseline\analysisdataset.csv,category=Wrong Number/Romance Scam; brand=; sender_type=Phone Number; url=; domain=,hii am jenny how are you today flynika,,1,true,SmishTank,smishing
