candidate_id,source_name,dataset_name,source_group,source_row_id,source_file,message_raw,message_clean,source_label,normalized_label,label_status,review_status,candidate_reason,spam_signal_score,smishing_signal_score,likely_review_bucket,bucket_reason,raw_quality_status,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,scam_category,notes,selection_priority_score,duplicate_key
convspam_ce602bab0e3c,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050921,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LKcdK","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LKcdK",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050921; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 lkcdk
convspam_14d9829a441a,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050997,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LOEMH","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LOEMH",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050997; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 loemh
convspam_12812d9c19b8,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050999,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ mDYXX","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ mDYXX",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050999; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 mdyxx
convspam_56b004b887d0,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051005,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MeDaW","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ MeDaW",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051005; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 medaw
convspam_38546b4b2faa,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050994,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ nEpOH","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ nEpOH",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050994; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 nepoh
convspam_dc4e7443a1dd,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050920,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ oPhQw","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ oPhQw",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050920; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 ophqw
convspam_b5a44d0eb549,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050911,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ pNeFz","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ pNeFz",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050911; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 pnefz
convspam_ff627af95691,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050998,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ pvROX","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ pvROX",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050998; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 pvrox
convspam_536a51ae0f0f,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_051003,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ tsHGn","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ tsHGn",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_051003; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 tshgn
convspam_e6b746a574ac,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050912,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ tXcsV","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ tXcsV",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050912; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 txcsv
convspam_71bbaa1ce8e0,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050913,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ uOnBD","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ uOnBD",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050913; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 uonbd
convspam_b348b5b98160,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050918,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ YPPuX","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ YPPuX",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050918; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 yppux
convspam_906ee619e32a,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050919,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ywGxG","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ywGxG",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050919; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login < > remaining value 3 834 187 78 ywgxg
convspam_6309a3638044,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050605,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 @//..","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 @//..",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050605; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99
convspam_a9a490cfd2b2,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050544,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ CkkJK","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ CkkJK",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050544; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 ckkjk
convspam_61c70b10850b,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050542,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ djnTv","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ djnTv",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050542; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 djntv
convspam_889dac528ab6,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050609,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 [email protected]=.】","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 [email protected]=.】",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050609; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 email protected
convspam_770d9b88c956,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050545,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fJlwt","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fJlwt",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050545; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 fjlwt
convspam_4e5cfe88f165,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050543,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fkOsg","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fkOsg",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050543; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 fkosg
convspam_bce29dbe9d16,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050851,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ GBUEG","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ GBUEG",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050851; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 gbueg
convspam_b227e16b2b24,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050853,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ hGpoz","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ hGpoz",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050853; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 hgpoz
convspam_c3ea3ed14038,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050856,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ HVNHk","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ HVNHk",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050856; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 hvnhk
convspam_961a5079db65,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050852,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ iEfSL","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ iEfSL",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050852; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 iefsl
convspam_992363ac174e,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050540,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ IGgND","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ IGgND",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050540; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 iggnd
convspam_b8ca348d32f4,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050541,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ kMGKQ","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ kMGKQ",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050541; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 kmgkq
convspam_79ca116e9c88,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050857,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ ksrgu","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ ksrgu",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050857; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 ksrgu
convspam_3f82335d0a20,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050854,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ nFUcV","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ nFUcV",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050854; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 nfucv
convspam_c42edaddfbfe,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050850,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ Nmmp****","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ Nmmp****",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050850; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 nmmp
convspam_80fbf1924ac5,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050855,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ OYOjh","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ OYOjh",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050855; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 oyojh
convspam_240763d3d53e,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_050548,data/expert_review_iaa/expert_spam_review_source_pool.csv,"[ usdtferc.com ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ pcQH****","[ <URL> ] Dear Lisa, the account has ****een reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ pcQH****",phishing_messages_row,smishing,accepted,candidate,excluded_from_smishing_review,0,9,likely_smishing,bank_account_bait;credential_or_otp_request,pass_raw_complete,True,False,False,True,banking/account-like suspicious,,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050548; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,-36,< > dear lisa the account has een reset for you the new login code lv 288 remaining value 3 852 287 99 pcqh
