review_id,message_for_review,message_raw,message_clean,source_label,normalized_label_before_review,candidate_reason,source_name,dataset_name,source_group,contains_url,contains_phone,contains_otp,contains_amount,suggested_category,raw_quality_status,source_traceability_status,expert_label,expert_confidence,expert_notes,reviewer_name,review_date,normalized_label,likely_review_bucket,bucket_reason,spam_signal_score,smishing_signal_score,selection_priority_score,candidate_origin,duplicate_key
EXP-SPAM-0390,"From this, after every task you will get TK1200,,, You don't need to invest any money to do this job, you can do this job for free.","From this, after every task you will get TK1200,,, You don't need to invest any money to do this job, you can do this job for free.","From this, after every task you will get TK1200,,, You don't need to invest any money to do this job, you can do this job for free.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,job/business funding offer,pass_raw_complete,traceable,,,,,,smishing,unclear_review,promotional_offer,2,2,56,current_raw_complete_packet,from this after every task you will get < > you don t need to invest any money to do this job you can do this job for free
EXP-SPAM-0391,"Our courier was unable to deliver your order, what are you going @ to do now?","Our courier was unable to deliver your order, what are you going @ to do now?","Our courier was unable to deliver your order, what are you going @ to do now?",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,delivery_bait,0,5,70,current_raw_complete_packet,our courier was unable to deliver your order what are you going to do now
EXP-SPAM-0392,NHS: You've been in close contact with a person who has contracted the Omicron variant. Please order a test kit,NHS: You've been in close contact with a person who has contracted the Omicron variant. Please order a test kit,NHS: You've been in close contact with a person who has contracted the Omicron variant. Please order a test kit,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,nhs you ve been in close contact with a person who has contracted the omicron variant please order a test kit
EXP-SPAM-0393,Medicare: You have been in close proximity with somebody who is positive for omicron. Please immediately get a testkit now through:,Medicare: You have been in close proximity with somebody who is positive for omicron. Please immediately get a testkit now through:,Medicare: You have been in close proximity with somebody who is positive for omicron. Please immediately get a testkit now through:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,medicare you have been in close proximity with somebody who is positive for omicron please immediately get a testkit now through
EXP-SPAM-0396,Since youre a appreciated customer of Home Depot we have a gift valued at $100 dedicated to you (Con't 2 of 2 for your time. Just acknowledge this three question survey and you'll be compensated.,Since youre a appreciated customer of Home Depot we have a gift valued at $100 dedicated to you (Con't 2 of 2 for your time. Just acknowledge this three question survey and you'll be compensated.,Since youre a appreciated customer of Home Depot we have a gift valued at <AMOUNT> dedicated to you (Con't 2 of 2 for your time. Just acknowledge this three question survey and you'll be compensated.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,True,reward/prize,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,since youre a appreciated customer of home depot we have a gift valued at < > dedicated to you con t 2 of 2 for your time just acknowledge this three question survey and you ll be compensated
EXP-SPAM-0399,"Dear Customer, our delivery man tried delivery at your address but failed due to  House was locked. Delivery will be attempted again.","Dear Customer, our delivery man tried delivery at your address but failed due to  House was locked. Delivery will be attempted again.","Dear Customer, our delivery man tried delivery at your address but failed due to House was locked. Delivery will be attempted again.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,account_threat;delivery_bait,0,9,94,current_raw_complete_packet,dear customer our delivery man tried delivery at your address but failed due to house was locked delivery will be attempted again
EXP-SPAM-0400,"Walgreens: We want to choose along our few other 420 shoppers reserving 1 prize for a 60 sec survey. Offer ends in 5 hours jkigr.cc/IB5sXLZ Aug 1, 6:45 AM","Walgreens: We want to choose along our few other 420 shoppers reserving 1 prize for a 60 sec survey. Offer ends in 5 hours jkigr.cc/IB5sXLZ Aug 1, 6:45 AM","Walgreens: We want to choose along our few other 420 shoppers reserving 1 prize for a 60 sec survey. Offer ends in 5 hours jkigr.cc/IB5sXLZ Aug 1, 6:45 AM",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,True,reward/prize,pass_raw_complete,traceable,,,,,,smishing,likely_spam_not_smishing,promotional_offer;prize_reward_ad,4,2,60,current_raw_complete_packet,walgreens we want to choose along our few other 420 shoppers reserving < > rize for a 60 sec survey offer ends in 5 hours < > aug 1 6 45 am
EXP-SPAM-0403,Congrats! Your SBI Credit_Card Application can be approved,Congrats! Your SBI Credit_Card Application can be approved,Congrats! Your SBI Credit_Card Application can be approved,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,bank_account_bait,0,5,70,current_raw_complete_packet,congrats your sbi credit card application can be approved
EXP-SPAM-0404,"Hi, your package is / ready for pick up ->","Hi, your package is / ready for pick up ->","Hi, your package is / ready for pick up ->",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,delivery_bait,0,5,70,current_raw_complete_packet,hi your package is ready for pick up >
EXP-SPAM-0405,NHS: You have recently been in close contact with someone who has tested positive for Omicron. You need to book a PCR test kit:,NHS: You have recently been in close contact with someone who has tested positive for Omicron. You need to book a PCR test kit:,NHS: You have recently been in close contact with someone who has tested positive for Omicron. You need to book a PCR test kit:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,nhs you have recently been in close contact with someone who has tested positive for omicron you need to book a pcr test kit
EXP-SPAM-0407,"Hey, This will be done from your side kindly block it if you don't want SMS","Hey, This will be done from your side kindly block it if you don't want SMS","Hey, This will be done from your side kindly block it if you don't want SMS",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,hey this will be done from your side kindly block it if you don t want sms
EXP-SPAM-0408,IPAYTM WE WELL HOLD AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH,IPAYTM WE WELL HOLD AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH,IPAYTM WE WELL HOLD AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,ipaytm we well hold after sometime complete your paytm kyc paytm office ph
EXP-SPAM-0409,IRS_Statement_ID40AJGAT9.pdf PDF Document � 97 KB,IRS_Statement_ID40AJGAT9.pdf PDF Document � 97 KB,IRS_Statement_ID40AJGAT9.pdf PDF Document � 97 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait,0,5,70,current_raw_complete_packet,irs statement < > pdf document 97 kb
EXP-SPAM-0410,"Prevent coronavirus by cleaning all surfaces frequently. High-contact surfaces include door handles, stair rails and tables. Take Responsibility!","Prevent coronavirus by cleaning all surfaces frequently. High-contact surfaces include door handles, stair rails and tables. Take Responsibility!","Prevent coronavirus by cleaning all surfaces frequently. High-contact surfaces include door handles, stair rails and tables. Take Responsibility!",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,prevent coronavirus by cleaning all surfaces frequently high contact surfaces include door handles stair rails and tables take responsibility
EXP-SPAM-0411,Your AppIe-lD will be disabled for security reasons. To avoid this you can see in more detail and follow the next steps at,Your AppIe-lD will be disabled for security reasons. To avoid this you can see in more detail and follow the next steps at,Your AppIe-lD will be disabled for security reasons. To avoid this you can see in more detail and follow the next steps at,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,your appie ld will be disabled for security reasons to avoid this you can see in more detail and follow the next steps at
EXP-SPAM-0412,"TO TRANSFER
INB Axis Asset Management Com BILL_AAMGCL Payments","TO TRANSFER
INB Axis Asset Management Com BILL_AAMGCL Payments",TO TRANSFER INB Axis Asset Management Com BILL_AAMGCL Payments,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,payment_bait,0,5,70,current_raw_complete_packet,to transfer inb axis asset management com bill aamgcl payments
EXP-SPAM-0413,Immigration office requires additional documents for visa. Processing fee 8500 TK: visa-process.bd/urgent,Immigration office requires additional documents for visa. Processing fee 8500 TK: visa-process.bd/urgent,Immigration office requires additional documents for visa. Processing fee 8500 TK: visa-process.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,immigration office requires additional documents for visa processing fee 8500 tk < >
EXP-SPAM-0415,Please send me your mobile number right away.,Please send me your mobile number right away.,Please send me your mobile number right away.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,please send me your mobile number right away
EXP-SPAM-0416,"The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below :","The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below :","The Canadian Revenue Agency has issued your last benefit via INTERAC(e-transfer). To deposit your funds, follow the steps below:",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait,0,5,70,current_raw_complete_packet,the canadian revenue agency has issued your last benefit via interac e transfer to deposit your funds follow the steps below
EXP-SPAM-0417,Your Macquarie online banking access has been temporarily restricted. We need you to complete our digital verification below to continue.,Your Macquarie online banking access has been temporarily restricted. We need you to complete our digital verification below to continue.,Your Macquarie online banking access has been temporarily restricted. We need you to complete our digital verification below to continue.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,bank_account_bait;verification_action;account_threat,0,12,112,current_raw_complete_packet,your macquarie online banking access has been temporarily restricted we need you to complete our digital < > to continue
EXP-SPAM-0420,IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,IRS_TAX_REFUND_B2D 5T88RF9.pdf PDF Document - 83 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait;payment_bait,0,8,88,current_raw_complete_packet,irs tax refund b2d < > pdf document 83 kb
EXP-SPAM-0421,"DVLA: Due to recent calculations, you overpaid us by 203.07. Please follow the link below to process your repayment","DVLA: Due to recent calculations, you overpaid us by 203.07. Please follow the link below to process your repayment","DVLA: Due to recent calculations, you overpaid us by 203.07. Please follow the link below to process your repayment",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,payment_bait,0,5,70,current_raw_complete_packet,dvla due to recent calculations you overpaid us by 203 07 please follow the link below to process your repayment
EXP-SPAM-0423,Emergency: Your father hospitalized. Medical bills 35000 TK needed: hospital-emergency.bd/urgent,Emergency: Your father hospitalized. Medical bills 35000 TK needed: hospital-emergency.bd/urgent,Emergency: Your father hospitalized. Medical bills 35000 TK needed: hospital-emergency.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,emergency your father hospitalized medical bills 35000 tk needed < >
EXP-SPAM-0426,do NOT go outside. that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short. be careful.,do NOT go outside. that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short. be careful.,do NOT go outside. that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short. be careful.,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,do not go outside that fucking cat just hung an anvil above your door so he can drop it on your head and squish you to be really short be careful
EXP-SPAM-0427,I’m contesting for an ambassadorialship spot at an online influencers program can you please vote for me?🙏🏼🙏🏼,I’m contesting for an ambassadorialship spot at an online influencers program can you please vote for me?🙏🏼🙏🏼,I’m contesting for an ambassadorialship spot at an online influencers program can you please vote for me?🙏🏼🙏🏼,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,i m contesting for an ambassadorialship spot at an online influencers program can you please vote for me
EXP-SPAM-0428,Your vehicle insurance expired. Immediate renewal required 8500 TK: auto-insurance.bd/urgent,Your vehicle insurance expired. Immediate renewal required 8500 TK: auto-insurance.bd/urgent,Your vehicle insurance expired. Immediate renewal required 8500 TK: auto-insurance.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,your vehicle insurance expired immediate renewal required 8500 tk < >
EXP-SPAM-0429,Property mutation blocked due to fake documents. Clear with legal fee 28000 TK: mutation-legal.bd/urgent,Property mutation blocked due to fake documents. Clear with legal fee 28000 TK: mutation-legal.bd/urgent,Property mutation blocked due to fake documents. Clear with legal fee 28000 TK: mutation-legal.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,banking/account-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,account_threat;urgency,0,8,88,current_raw_complete_packet,property mutation blocked due to fake documents clear with legal fee 28000 tk < >
EXP-SPAM-0430,"To earn money from home, convert your used SIM to flexiload SIM and earn 500 to 700 taka daily easily by selling offers both online and offline. If you want to convert your used SIM to flexiload SIM, inbox us. Thank you.","To earn money from home, convert your used SIM to flexiload SIM and earn 500 to 700 taka daily easily by selling offers both online and offline. If you want to convert your used SIM to flexiload SIM, inbox us. Thank you.","To earn money from home, convert your used SIM to flexiload SIM and earn 500 to 700 taka daily easily by selling offers both online and offline. If you want to convert your used SIM to flexiload SIM, inbox us. Thank you.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,to earn money from home convert your used sim to flexiload sim and earn 500 to 700 taka daily easily by selling offers both online and offline if you want to convert your used sim to flexiload sim inbox us thank you
EXP-SPAM-0434,"Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation","Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation","Your Mobile No Have Won 4,00,00,000/-Inr From Range Rover motors Company UK' Send Name Mobile No Age Address Occupation",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,,smishing,unclear_review,prize_reward_ad,2,2,56,current_raw_complete_packet,your mobile no have won 4 00 00 000 inr from range rover motors company uk send name mobile no age address occupation
EXP-SPAM-0435,"Your KreditFund loan is due,please repay it on time and avoid contacting your family!","Your KreditFund loan is due,please repay it on time and avoid contacting your family!","Your KreditFund loan is due,please repay it on time and avoid contacting your family!",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,job/business funding offer,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,your kreditfund loan is due please repay it on time and avoid contacting your family
EXP-SPAM-0440,"Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address.","Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address.","Package reminder: We cannot deliver your package to door due to the incomplete house number, please fill in the address.",smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,delivery_bait,0,5,70,current_raw_complete_packet,package reminder we cannot deliver your package to door due to the incomplete house number please fill in the address
EXP-SPAM-0441,(Your Parcel Is Cleared) Re-schedule:,(Your Parcel Is Cleared) Re-schedule:,(Your Parcel Is Cleared) Re-schedule:,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,False,False,False,False,delivery-like suspicious,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,delivery_bait,0,5,70,current_raw_complete_packet,your parcel is cleared re schedule
EXP-SPAM-0442,The Duty of Youth is to challenge corruption,The Duty of Youth is to challenge corruption,The Duty of Youth is to challenge corruption,smishing_corpus_row,smishing,weak_signal_suspicious,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,the duty of youth is to challenge corruption
EXP-SPAM-0443,"Jack, what are your plans for tomorrow?","Jack, what are your plans for tomorrow?","Jack, what are your plans for tomorrow?",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,jack what are your plans for tomorrow
EXP-SPAM-0447,"◆ If qualified, you can earn online by teaching. Contact User-10381381741225860264.","◆ If qualified, you can earn online by teaching. Contact User-10381381741225860264.","◆ If qualified, you can earn online by teaching. Contact User-<PHONE>.",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,if qualified you can earn online by teaching contact user < >
EXP-SPAM-0448,"Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805","Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: 01781939370 01859412805","Dear student, Congratulations on passing your secondary exam. Today you are the future of Bangladesh, we await you. Comilla City College (EIIN:134648) Kotbari, Comilla Mobile: <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,telecom/ringtone/subscription spam,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,dear student congratulations on passing your secondary exam today you are the future of bangladesh we await you comilla city college eiin 134648 kotbari comilla mobile < >
EXP-SPAM-0449,Hello. I'm Emily. Just found your house in the neighborhood and thought of reaching out to you re: a sale for it. Any interest?,Hello. I'm Emily. Just found your house in the neighborhood and thought of reaching out to you re: a sale for it. Any interest?,Hello. I'm Emily. Just found your house in the neighborhood and thought of reaching out to you re: a sale for it. Any interest?,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,promotional spam,pass_raw_complete,traceable,,,,,,smishing,unclear_review,promotional_offer,2,2,56,current_raw_complete_packet,hello i m emily just found your house in the neighborhood and thought of reaching out to you re a sale for it any interest
EXP-SPAM-0450,Land registration office requires bribe 22000 TK for quick processing: land-bribe.bd/urgent,Land registration office requires bribe 22000 TK for quick processing: land-bribe.bd/urgent,Land registration office requires bribe 22000 TK for quick processing: land-bribe.bd/urgent,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,land registration office requires bribe 22000 tk for quick processing < >
EXP-SPAM-0453,IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document � 83 KB,IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document � 83 KB,IRS_TAX_RE- FUND_B2D5T88RF9.pdf PDF Document � 83 KB,verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,True,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,government_bait,0,5,70,current_raw_complete_packet,irs tax re fund < > pdf document 83 kb
EXP-SPAM-0455,Get a chance to spend a day with Mashrafe by betting on BPL. Join: xini.eu/00Qe,Get a chance to spend a day with Mashrafe by betting on BPL. Join: xini.eu/00Qe,Get a chance to spend a day with Mashrafe by betting on BPL. Join: xini.eu/00Qe,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,False,gambling/casino/free spin,pass_raw_complete,traceable,,,,,,smishing,unclear_review,gambling_promo,2,2,56,current_raw_complete_packet,get a chance to spend a day with mashrafe by betting on bpl join < >
EXP-SPAM-0456,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,Police case registered against your vehicle. Settlement fee 9500 TK: police-settlement.bd/urgent Case: PS8847,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,True,False,False,True,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,urgency,0,4,64,current_raw_complete_packet,police case registered against your vehicle settlement fee 9500 tk < > case < >
EXP-SPAM-0457,"(8 Hi Julianne long time no see, I'm Aleen, how are you doing","(8 Hi Julianne long time no see, I'm Aleen, how are you doing","(8 Hi Julianne long time no see, I'm Aleen, how are you doing",verified_smishing,smishing,weak_signal_suspicious,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,False,False,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,8 hi julianne long time no see i m aleen how are you doing
EXP-SPAM-0458,"Dear applicant, you have been selected for an interview with the center enemy leadership on Tuesday 04/05 at 9 AM @1st floor. Please contact for inquiry: 09029900659","Dear applicant, you have been selected for an interview with the center enemy leadership on Tuesday 04/05 at 9 AM @1st floor. Please contact for inquiry: 09029900659","Dear applicant, you have been selected for an interview with the center enemy leadership on Tuesday 04/05 at 9 AM @1st floor. Please contact for inquiry: <PHONE>",smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,False,True,False,False,unclear suspicious message,pass_raw_complete,traceable,,,,,,smishing,likely_smishing,,0,2,52,current_raw_complete_packet,dear applicant you have been selected for an interview with the center enemy leadership on tuesday 04 05 at 9 am 1st floor please contact for inquiry < >
EXP-SPAM-0459,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,Download the largest social gaming app to play 100+ mobile games and win cash prizes up to 25 crore taka daily.,smish,smishing,weak_signal_suspicious,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,strict_raw_replacement_91k_pool,False,False,False,False,reward/prize,pass_raw_complete,traceable,,,,,,smishing,unclear_review,prize_reward_ad,2,2,56,current_raw_complete_packet,download the largest social gaming app to play 100 mobile games and win cash prizes up to 25 crore taka daily
