final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes,normalized_message_key,normalized_raw_message_key,split_group_key,split,original_clean_row,augmentation_status,original_final_row_id,perturbation_level,perturbation_techniques,variant_index
v3_public_manual_research_synthetic_row_003925,v3_public_manual_research_synthetic_row_003925,Even my brother is not like to speak with me. They treat me like aids patent.,Even my brother is not like to speak with me. They treat me like aids patent.,Even my brother is not like to speak with me. They treat me like aids patent.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,even my brother is not like to speak with me they treat me like aids patent,even my brother is not like to speak with me they treat me like aids patent,split_group_16455428347531138334,train,True,original_clean,v3_public_manual_research_synthetic_row_003925,0,,0
v3_public_manual_research_synthetic_row_008880,v3_public_manual_research_synthetic_row_008880,"DHL EXPRESS : Dear customer, your package has been detained by customs. For shipping pay the fees of (3.57) You can pay at this link: pxlme.me/Express","DHL EXPRESS: Dear customer, your package has been detained by customs. For shipping pay the fees of (3.57) You can pay at this link: <URL>","DHL EXPRESS: Dear customer, your package has been detained by customs. For shipping pay the fees of (3.57) You can pay at this link: <URL>",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_016287; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dhl express dear customer your package has been detained by customs for shipping pay the fees of 3 57 you can pay at this link <url>,dhl express dear customer your package has been detained by customs for shipping pay the fees of 3 57 you can pay at this link <URL>,split_group_7420188875429219141,train,True,original_clean,v3_public_manual_research_synthetic_row_008880,0,,0
v3_public_manual_research_synthetic_row_009368,v3_public_manual_research_synthetic_row_009368,"【 usdtttrc.com 】 A***unt Login:Rom88 P***word:R66888 Usable:3,982,537.41ÙŠÐТ [email protected]!]","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,982,537.41ÙŠÐТ [email protected]!]","【 <URL> 】 A***unt Login:Rom88 P***word:R66888 Usable:3,982,537.41ÙŠÐТ [email protected]!]",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_035727; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,<url> a unt login rom88 p word r66888 usable 3 982 537 41ùšðт email protected,<URL> a unt login rom88 p word r66888 usable 3 982 537 41ùšðт email protected,split_group_4202026958617631934,train,True,original_clean,v3_public_manual_research_synthetic_row_009368,0,,0
v3_public_manual_research_synthetic_row_002841,v3_public_manual_research_synthetic_row_002841,Thanks and ! Or bomb and date as my phone wanted to say!,Thanks and! Or bomb and date as my phone wanted to say!,Thanks and! Or bomb and date as my phone wanted to say!,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,thanks and or bomb and date as my phone wanted to say,thanks and or bomb and date as my phone wanted to say,split_group_9343803047391665240,train,True,original_clean,v3_public_manual_research_synthetic_row_002841,0,,0
v3_public_manual_research_synthetic_row_006068,v3_public_manual_research_synthetic_row_006068,"WIN: We have a winner! Mr. T. Tilo won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk","WIN: We have a winner! Mr. T. Tilo won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit <URL>","WIN: We have a winner! Mr. T. Tilo won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit <URL>",smishing,1,Mishra & Soni,SMS Phishing Dataset for Machine Learning and Pattern Recognition,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,URL=yes; EMAIL=No; PHONE=No. Mishra spam is preserved for later smishing relabel review.,win we have a winner mr t tilo won an ipod more exciting prizes soon so keep an eye on ur mobile or visit <url>,win we have a winner mr t tilo won an ipod more exciting prizes soon so keep an eye on ur mobile or visit <URL>,split_group_7237807364901180490,train,True,original_clean,v3_public_manual_research_synthetic_row_006068,0,,0
v3_public_manual_research_synthetic_row_002213,v3_public_manual_research_synthetic_row_002213,Happy birthday... May u find ur prince charming soon n dun work too hard...,Happy birthday... May u find ur prince charming soon n dun work too hard...,Happy birthday... May u find ur prince charming soon n dun work too hard...,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,happy birthday may u find ur prince charming soon n dun work too hard,happy birthday may u find ur prince charming soon n dun work too hard,split_group_16165471363611572476,train,True,original_clean,v3_public_manual_research_synthetic_row_002213,0,,0
v3_public_manual_research_synthetic_row_008243,v3_public_manual_research_synthetic_row_008243,US Post Alert - The package is stuck in the sorting center and will be re-delivered after filling in the delivery address: https://usap-ercwenu.us,US Post Alert - The package is stuck in the sorting center and will be re-delivered after filling in the delivery address: <URL>,US Post Alert - The package is stuck in the sorting center and will be re-delivered after filling in the delivery address: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=spam; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_009071; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,us post alert the package is stuck in the sorting center and will be re delivered after filling in the delivery address <url>,us post alert the package is stuck in the sorting center and will be re delivered after filling in the delivery address <URL>,split_group_17693213124324381974,train,True,original_clean,v3_public_manual_research_synthetic_row_008243,0,,0
v3_public_manual_research_synthetic_row_001879,v3_public_manual_research_synthetic_row_001879,Get extra 10% OFF (up to P100) at the LBC Birthday. This message is for your information.,Get extra 10% OFF (up to <AMOUNT>) at the LBC Birthday. This message is for your information.,Get extra 10% OFF (up to <AMOUNT>) at the LBC Birthday. This message is for your information.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00070. Brand=LBC; synthetic values only.,get extra 10 off up to <amount> at the lbc birthday this message is for your information,get extra 10 off up to <AMOUNT> at the lbc birthday this message is for your information,split_group_13573456308922966690,train,True,original_clean,v3_public_manual_research_synthetic_row_001879,0,,0
v3_public_manual_research_synthetic_row_004821,v3_public_manual_research_synthetic_row_004821,"Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary","Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary","Yeah go on then, bored and depressed sittin waitin for phone to ring... Hope the wind drops though, scary",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary,yeah go on then bored and depressed sittin waitin for phone to ring hope the wind drops though scary,split_group_17861603133566859353,train,True,original_clean,v3_public_manual_research_synthetic_row_004821,0,,0
v3_public_manual_research_synthetic_row_010034,v3_public_manual_research_synthetic_row_010034,Dear Customer? Your H.D.F.C NET BANKING? Account? Will be Suspended? Today Please Update Your PAN CARD Click here to link,Dear Customer? Your H.D.F.C NET BANKING? Account? Will be Suspended? Today Please Update Your PAN CARD Click here to link,Dear Customer? Your H.D.F.C NET BANKING? Account? Will be Suspended? Today Please Update Your PAN CARD Click here to link,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049216; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear customer your h d f c net banking account will be suspended today please update your pan card click here to link,dear customer your h d f c net banking account will be suspended today please update your pan card click here to link,split_group_5484577940697345211,train,True,original_clean,v3_public_manual_research_synthetic_row_010034,0,,0
v3_public_manual_research_synthetic_row_006724,v3_public_manual_research_synthetic_row_006724,Office / important alert regarding your USPS delivery US452536e from 05/10/2022. Go to: center-officetrack.3utilities.com,Office / important alert regarding your USPS delivery US452536e from 05/10/2022. Go to: <URL>,Office / important alert regarding your USPS delivery US452536e from 05/10/2022. Go to: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=telecom; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_001672; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,office important alert regarding your usps delivery us452536e from 05 10 <NUM> go to <url>,office important alert regarding your usps delivery us452536e from 05 10 <NUM> go to <URL>,split_group_16160000958103768386,train,True,original_clean,v3_public_manual_research_synthetic_row_006724,0,,0
v3_public_manual_research_synthetic_row_010501,v3_public_manual_research_synthetic_row_010501,You have an unpaid customs fee. We cannot deliver your package until settled. Go to: en-gb-access.net/express?id=661612 and finalise.,You have an unpaid customs fee. We cannot deliver your package until settled. Go to: <URL>?id=661612 and finalise.,You have an unpaid customs fee. We cannot deliver your package until settled. Go to: <URL>?id=661612 and finalise.,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050005; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,you have an unpaid customs fee we cannot deliver your package until settled go to <url> id <NUM> and finalise,you have an unpaid customs fee we cannot deliver your package until settled go to <URL> and finalise,split_group_12619630337882384304,train,True,original_clean,v3_public_manual_research_synthetic_row_010501,0,,0
v3_public_manual_research_synthetic_row_000126,v3_public_manual_research_synthetic_row_000126,"Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,429.60. You may pay via Metrobank Online, Metrobank App or using other banking apps.","Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,429.60. You may pay via Metrobank Online, Metrobank App or using other banking apps.","Greetings from Metrobank! This is a friendly reminder on your minimum amount due of PHP 1,429.60. You may pay via Metrobank Online, Metrobank App or using other banking apps.",ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,banking,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000126; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text,greetings from metrobank this is a friendly reminder on your minimum amount due of <AMOUNT> you may pay via metrobank online metrobank app or using other banking apps,greetings from metrobank this is a friendly reminder on your minimum amount due of <AMOUNT> you may pay via metrobank online metrobank app or using other banking apps,split_group_8138308821452669334,train,True,original_clean,v3_public_manual_research_synthetic_row_000126,0,,0
v3_public_manual_research_synthetic_row_010538,v3_public_manual_research_synthetic_row_010538,"Dear Dada7ana Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: https://mytextprospector.com/PackID-965220","Dear Dada7ana Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: <URL>","Dear Dada7ana Sorry To Inform You That Your Package, Bearing Tracking Number US954202**, Which Arrived On July 9, 2022, Will Be Returned. Look Here: <URL>",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,campaign_family_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_050070; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear dada7ana sorry to inform you that your package bearing tracking number us954202 which arrived on july 9 <NUM> will be returned look here <url>,dear dada7ana sorry to inform you that your package bearing tracking number us954202 which arrived on july 9 <NUM> will be returned look here <URL>,split_group_12325395154279488451,train,True,original_clean,v3_public_manual_research_synthetic_row_010538,0,,0
v3_public_manual_research_synthetic_row_002001,v3_public_manual_research_synthetic_row_002001,"J&T Express DELIVERY! TN: JT49836387069, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing Your courier Philippines! Stay safe and have a great day ahead.","J&T Express DELIVERY! TN: JT49836387069, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing Your courier Philippines! Stay safe and have a great day ahead.","J&T Express DELIVERY! TN: JT49836387069, Rider: THRIX PUAL A TAN. Your COD amount is 669.00. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing Your courier Philippines! Stay safe and have a great day ahead.",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00074. Brand=J&T Express; synthetic values only.,j t express delivery tn jt49836387069 rider thrix pual a tan your cod amount is 669 00 you can pay by cash or conveniently online when the rider arrives please note that a photo proof of delivery is required thank you for choosing your courier philippines stay safe and have a great day ahead,j t express delivery tn jt49836387069 rider thrix pual a tan your cod amount is 669 00 you can pay by cash or conveniently online when the rider arrives please note that a photo proof of delivery is required thank you for choosing your courier philippines stay safe and have a great day ahead,split_group_572674923537292030,train,True,original_clean,v3_public_manual_research_synthetic_row_002001,0,,0
v3_public_manual_research_synthetic_row_005974,v3_public_manual_research_synthetic_row_005974,"[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access. upsshipping.io/keGL6LxbyYpQN8z","[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access. <URL>","[U.S.P.S-Postal]: You have a package with wrong address in our transit warehouse, please update your address. Access. <URL>",smishing,1,SmishTank,SmishTank Dataset / Smishing Dataset I,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,category=Delivery; brand=USPS; sender_type=Phone Number; url=upsshipping.io/keGL6LxbyYpQN8z; domain=upsshipping.io,u s p s postal you have a package with wrong address in our transit warehouse please update your address access <url>,u s p s postal you have a package with wrong address in our transit warehouse please update your address access <URL>,split_group_7542534129273381773,train,True,original_clean,v3_public_manual_research_synthetic_row_005974,0,,0
v3_public_manual_research_synthetic_row_003716,v3_public_manual_research_synthetic_row_003716,Oh yeah clearly it's my fault,Oh yeah clearly it's my fault,Oh yeah clearly it's my fault,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,oh yeah clearly it s my fault,oh yeah clearly it s my fault,split_group_2450526774098779253,train,True,original_clean,v3_public_manual_research_synthetic_row_003716,0,,0
v3_public_manual_research_synthetic_row_008935,v3_public_manual_research_synthetic_row_008935,Dear SBI YONO User Your SBI YONO account will be Block Today. Please click here the link and Update your PAN CARD Number Immediately.,Dear SBI YONO User Your SBI YONO account will be Block Today. Please click here the link and Update your PAN CARD Number Immediately.,Dear SBI YONO User Your SBI YONO account will be Block Today. Please click here the link and Update your PAN CARD Number Immediately.,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_13473; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,dear sbi yono user your sbi yono account will be block today please click here the link and update your pan card number immediately,dear sbi yono user your sbi yono account will be block today please click here the link and update your pan card number immediately,split_group_108671360392134228,train,True,original_clean,v3_public_manual_research_synthetic_row_008935,0,,0
v3_public_manual_research_synthetic_row_003881,v3_public_manual_research_synthetic_row_003881,Mm umma ask vava also to come tell him can play later together,Mm umma ask vava also to come tell him can play later together,Mm umma ask vava also to come tell him can play later together,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,mm umma ask vava also to come tell him can play later together,mm umma ask vava also to come tell him can play later together,split_group_5495404931375039015,train,True,original_clean,v3_public_manual_research_synthetic_row_003881,0,,0
v3_public_manual_research_synthetic_row_002142,v3_public_manual_research_synthetic_row_002142,"It's that time of the week again, ryan","It's that time of the week again, ryan","It's that time of the week again, ryan",ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,it s that time of the week again ryan,it s that time of the week again ryan,split_group_14536414588950177287,train,True,original_clean,v3_public_manual_research_synthetic_row_002142,0,,0
v3_public_manual_research_synthetic_row_001878,v3_public_manual_research_synthetic_row_001878,"Don't miss your chance to earn Mom her Mother's Day treat! Use your RCBC Premium Card at Paper Moon Cafe by 15 May 10:20 AM to qualify for FREE 3 Hokkaido Cupcakes (min. P500 spend) or a Small Mille Crepe (min. P50 spend). Redeem 12 May 3:45 PM at any store. Details at the RCBC Credit site, search MDPM. DT1251767S26","Don't miss your chance to earn Mom her Mother's Day treat! Use your RCBC Premium Card at Paper Moon Cafe by <DATE_TIME>:20 AM to qualify for FREE 3 Hokkaido Cupcakes (min. <AMOUNT> spend) or a Small Mille Crepe (min. <AMOUNT> spend). Redeem <DATE_TIME> <DATE_TIME> at any store. Details at the RCBC Credit site, search MDPM. DT1251767S26","Don't miss your chance to earn Mom her Mother's Day treat! Use your RCBC Premium Card at Paper Moon Cafe by <DATE_TIME>:20 AM to qualify for FREE 3 Hokkaido Cupcakes (min. <AMOUNT> spend) or a Small Mille Crepe (min. <AMOUNT> spend). Redeem <DATE_TIME> <DATE_TIME> at any store. Details at the RCBC Credit site, search MDPM. DT1251767S26",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00030. Brand=; synthetic values only.,don t miss your chance to earn mom her mother s day treat use your rcbc premium card at paper moon cafe by <date_time> 20 am to qualify for free 3 hokkaido cupcakes min <amount> spend or a small mille crepe min <amount> spend redeem <date_time> <date_time> at any store details at the rcbc credit site search mdpm dt1251767s26,don t miss your chance to earn mom her mother s day treat use your rcbc premium card at paper moon cafe by 15 may 10 20 am to qualify for free 3 hokkaido cupcakes min <AMOUNT> spend or a small mille crepe min <AMOUNT> spend redeem 12 may 3 45 pm at any store details at the rcbc credit site search mdpm dt1251767s26,split_group_1094709079865083043,train,True,original_clean,v3_public_manual_research_synthetic_row_001878,0,,0
v3_public_manual_research_synthetic_row_002456,v3_public_manual_research_synthetic_row_002456,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,Yes. They replied my mail. I'm going to the management office later. Plus will in to bank later also.or on wednesday.,ham,0,UCI SMS Spam Collection,SMS Spam Collection v.1,public_baseline,public_real,False,accepted,accepted,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,UCI spam is preserved for later smishing relabel review.,yes they replied my mail i m going to the management office later plus will in to bank later also or on wednesday,yes they replied my mail i m going to the management office later plus will in to bank later also or on wednesday,split_group_16931647632834421316,train,True,original_clean,v3_public_manual_research_synthetic_row_002456,0,,0
v3_public_manual_research_synthetic_row_007414,v3_public_manual_research_synthetic_row_007414,Big profit in crypto trading! Start today: http://bit.ly/BigProfit,Big profit in crypto trading! Start today: <URL>,Big profit in crypto trading! Start today: <URL>,smishing,1,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate hf_bengali_sms_smishing_english_smish_0253; source_url=https://huggingface.co/datasets/shariul-islam/bengali-sms-smishing-dataset; scam_category=other,big profit in crypto trading start today <url>,big profit in crypto trading start today <URL>,split_group_91636723262423318,train,True,original_clean,v3_public_manual_research_synthetic_row_007414,0,,0
v3_public_manual_research_synthetic_row_001881,v3_public_manual_research_synthetic_row_001881,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using P300. Keep using the Your telecom provider App to earn MORE points to redeem MORE rewards!. Standard rates may apply.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Your telecom provider App to earn MORE points to redeem MORE rewards!. Standard rates may apply.,Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. You have successfully redeemed ALL DATA 99 using <AMOUNT>. Keep using the Your telecom provider App to earn MORE points to redeem MORE rewards!. Standard rates may apply.,ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00159. Brand=Your telecom provider; synthetic values only.,awesome you can now enjoy 6 gb shareable data for all sites for 7 days with all data 99 you have successfully redeemed all data 99 using <amount> keep using the your telecom provider app to earn more points to redeem more rewards standard rates may apply,awesome you can now enjoy 6 gb shareable data for all sites for 7 days with all data 99 you have successfully redeemed all data 99 using <AMOUNT> keep using the your telecom provider app to earn more points to redeem more rewards standard rates may apply,split_group_11483932474653408643,train,True,original_clean,v3_public_manual_research_synthetic_row_001881,0,,0
v3_public_manual_research_synthetic_row_000223,v3_public_manual_research_synthetic_row_000223,Use verification code 695704 for Microsoft authentication. Use verification code 125610 for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,Use verification code <OTP> for Microsoft authentication. Use verification code <OTP> for Microsoft authentication.,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,otp_verification,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000224; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text,use verification code <otp> for microsoft authentication use verification code <otp> for microsoft authentication,use verification code <OTP> for microsoft authentication use verification code <OTP> for microsoft authentication,split_group_13846437780520542989,train,True,original_clean,v3_public_manual_research_synthetic_row_000223,0,,0
v3_public_manual_research_synthetic_row_001676,v3_public_manual_research_synthetic_row_001676,"1/2 27 Aug 6:00 PM:12: P50 loaded to 09981055033 from 28962676757 for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME> <DATE_TIME>:12: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>","1/2 <DATE_TIME> <DATE_TIME>:12: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,0,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_template,True,synthetic_ham_approved,approved_synthetic,manual_ph_service_templates,,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,Generated from approved manual service ham template service_ham_template_00128. Brand=Smart; synthetic values only.,1 2 <date_time> <date_time> 12 <amount> loaded to <phone> from <ref_num> for 1 year ref db80c7imss get more with promo load in the globe app 2 2 stay always connected manage your subscriptions and check out the smart app for bigger longer data no expiry offers and more <url>,1 2 27 aug 6 00 pm 12 <AMOUNT> loaded to <PHONE> from <NUM> for 1 year ref db80c7imss get more with promo load in the globe app 2 2 stay always connected manage your subscriptions and check out the smart app for bigger longer data no expiry offers and more <URL>,split_group_3371372185002577189,train,True,original_clean,v3_public_manual_research_synthetic_row_001676,0,,0
