final_row_id,source_final_row_id,message_raw,message_clean,model_text,normalized_label,label_id,source_name,dataset_name,source_group,data_origin,is_synthetic,label_status,review_status,service_category,scam_category,source_file,notes
v3_public_manual_research_synthetic_row_000001,v3_public_manual_research_synthetic_row_000001,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on tbplus88.com,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,TablePlus: You still have an active balance. Reactivate with just 10P to claim your 18P starter gift. See your 3 percent daily back. Only on <URL>,ham,0,manual_google_drive_ham,manually_curated_service_ham,manual_curated_ham,manual_real,False,accepted_manual_ham,approved,unsure,,drive_export/THESIS/CLEANED/cleaned_dataset.csv,merge_status=not_merged; merged_from_manual_ids=manual_ham_000001; merged_row_count=1; artifact_status=not_artifact; text_privacy_status=raw_ocr_extracted_text
v3_public_manual_research_synthetic_row_009103,v3_public_manual_research_synthetic_row_009103,We noticed an unauthorized access to your WELLS FARGO account from a blacklisted IP. please review your identity at :,We noticed an unauthorized access to your WELLS FARGO account from a blacklisted IP. please review your identity at:,We noticed an unauthorized access to your WELLS FARGO account from a blacklisted IP. please review your identity at:,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14563; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009104,v3_public_manual_research_synthetic_row_009104,"Update your profiIe to proceed with your refund of $30,560 AUD. CIick solmother.com/SecuredMYGo to complete the process",Update your profiIe to proceed with your refund of <AMOUNT> AUD. CIick <URL> to complete the process,Update your profiIe to proceed with your refund of <AMOUNT> AUD. CIick <URL> to complete the process,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017728; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009105,v3_public_manual_research_synthetic_row_009105,Mr ___ tried to call you regarding your HDFC bank Regalia card please revert ASAP Thanks,Mr ___ tried to call you regarding your HDFC bank Regalia card please revert ASAP Thanks,Mr ___ tried to call you regarding your HDFC bank Regalia card please revert ASAP Thanks,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14573; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009106,v3_public_manual_research_synthetic_row_009106,We detected an unusual activity on your centrelink Kindly visit mmopllc.com/Govlogin to verify yourself immediately,We detected an unusual activity on your centrelink Kindly visit <URL> to verify yourself immediately,We detected an unusual activity on your centrelink Kindly visit <URL> to verify yourself immediately,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017730; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009107,v3_public_manual_research_synthetic_row_009107,sign in and manage your security on your myGov account. Click on here solmother.com/SecuredMYGo,sign in and manage your security on your myGov account. Click on here <URL>,sign in and manage your security on your myGov account. Click on here <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017731; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009108,v3_public_manual_research_synthetic_row_009108,sign in and manage your myGov account. Click on here sevynluxe.com/Secured,sign in and manage your myGov account. Click on here <URL>,sign in and manage your myGov account. Click on here <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017733; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009109,v3_public_manual_research_synthetic_row_009109,Dear Customer your PaYtm Wallet KYC has been Suspended Please update your KYC Click in link and Activate your PaYtm Wallet,Dear Customer your PaYtm Wallet KYC has been Suspended Please update your KYC Click in link and Activate your PaYtm Wallet,Dear Customer your PaYtm Wallet KYC has been Suspended Please update your KYC Click in link and Activate your PaYtm Wallet,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14615; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009110,v3_public_manual_research_synthetic_row_009110,"Apple Inc, Il tuo iPhone 14 Pro Max e stato localizzato oggi controllare la posizione su: https://account-iCloud.us/h4Q FindMy Support.","Apple Inc, Il tuo iPhone 14 Pro Max e stato localizzato oggi controllare la posizione su: <URL> FindMy Support.","Apple Inc, Il tuo iPhone 14 Pro Max e stato localizzato oggi controllare la posizione su: <URL> FindMy Support.",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017734; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009111,v3_public_manual_research_synthetic_row_009111,"HSBC phishing alert: Do not click on any link in an email or SMS from untrusted sources. Be cautious while clicking such links or attachments as it can download malicious malwares on your device. Such malwares are intended to steal information from your device. Always verify the source i.e. email address or SMS sender details. HSBC will never send any link via an email or SMS to update or seek confidential information. Stay alert, stay safe.","HSBC phishing alert: Do not click on any link in an email or SMS from untrusted sources. Be cautious while clicking such links or attachments as it can download malicious malwares on your device. Such malwares are intended to steal information from your device. Always verify the source i.e. email address or SMS sender details. HSBC will never send any link via an email or SMS to update or seek confidential information. Stay alert, stay safe.","HSBC phishing alert: Do not click on any link in an email or SMS from untrusted sources. Be cautious while clicking such links or attachments as it can download malicious malwares on your device. Such malwares are intended to steal information from your device. Always verify the source i.e. email address or SMS sender details. HSBC will never send any link via an email or SMS to update or seek confidential information. Stay alert, stay safe.",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14627; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009112,v3_public_manual_research_synthetic_row_009112,"ATO: Congratulations! your pending refund has been approved and your balance is now $22,844.05. Visit: shinewep.com/au/MyGov to authorize",ATO: Congratulations! your pending refund has been approved and your balance is now <AMOUNT>. Visit: <URL> to authorize,ATO: Congratulations! your pending refund has been approved and your balance is now <AMOUNT>. Visit: <URL> to authorize,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017735; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009113,v3_public_manual_research_synthetic_row_009113,"We have detected suspicious activity in your ac-count. Please confirm device immediately, follow this link posb-bank.-com/sg/online-banking/?65___","We have detected suspicious activity in your ac-count. Please confirm device immediately, follow this link posb-bank.-com/sg/online-banking/?65___","We have detected suspicious activity in your ac-count. Please confirm device immediately, follow this link posb-bank.-com/sg/online-banking/?65___",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14649; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009114,v3_public_manual_research_synthetic_row_009114,validate your profile MyG0V information. Kindly visit shinewep.com/au/MyGov immediately. TO AVOID TAX MISFILE,validate your profile MyG0V information. Kindly visit <URL> immediately. TO AVOID TAX MISFILE,validate your profile MyG0V information. Kindly visit <URL> immediately. TO AVOID TAX MISFILE,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017737; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009115,v3_public_manual_research_synthetic_row_009115,"Your profile myg0v information has been updated, if you did not make this change visit to rectify solmother.com/SecuredMYGo","Your profile myg0v information has been updated, if you did not make this change visit to rectify <URL>","Your profile myg0v information has been updated, if you did not make this change visit to rectify <URL>",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017738; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009116,v3_public_manual_research_synthetic_row_009116,From ASB Bank: You have received an internal notification,From ASB Bank: You have received an internal notification,From ASB Bank: You have received an internal notification,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14660; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009117,v3_public_manual_research_synthetic_row_009117,[MyGov Alert]: Access to your account has been Iimited due to constant activity. Visit yes2healthylife.org/myGov,[MyGov Alert]: Access to your account has been Iimited due to constant activity. Visit <URL>,[MyGov Alert]: Access to your account has been Iimited due to constant activity. Visit <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017739; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009118,v3_public_manual_research_synthetic_row_009118,Scotiabank Alert Your client card starting with '4536' has been disabled for security Please secure your account below,Scotiabank Alert Your client card starting with '4536' has been disabled for security Please secure your account below,Scotiabank Alert Your client card starting with '4536' has been disabled for security Please secure your account below,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14661; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009119,v3_public_manual_research_synthetic_row_009119,Update your MyGov details to receive payment click: myaugov.co/login skyman,Update your MyGov details to receive payment click: <URL> skyman,Update your MyGov details to receive payment click: <URL> skyman,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017740; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009120,v3_public_manual_research_synthetic_row_009120,AXIS BANK Personal loan Starts @10.85% with Part Payment 0%,AXIS BANK Personal loan Starts @10.85% with Part Payment 0%,AXIS BANK Personal loan Starts @10.85% with Part Payment 0%,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14680; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009121,v3_public_manual_research_synthetic_row_009121,(MyGOV ALERT);New message in your myGov Inbox visit: yes2healthylife.org/myGov,(MyGOV ALERT);New message in your myGov Inbox visit: <URL>,(MyGOV ALERT);New message in your myGov Inbox visit: <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017741; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009122,v3_public_manual_research_synthetic_row_009122,"GMoney: Dear customer, you are qualified a 500,000NR cash loan. No mortgage. Register now you will get 10,000NR cash bonus. Click & Apply","GMoney: Dear customer, you are qualified a 500,000NR cash loan. No mortgage. Register now you will get 10,000NR cash bonus. Click & Apply","GMoney: Dear customer, you are qualified a 500,000NR cash loan. No mortgage. Register now you will get 10,000NR cash bonus. Click & Apply",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14697; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009123,v3_public_manual_research_synthetic_row_009123,Update your MyGov details to receive payment click: myaugov.co/login stainless,Update your MyGov details to receive payment click: <URL> stainless,Update your MyGov details to receive payment click: <URL> stainless,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017743; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009124,v3_public_manual_research_synthetic_row_009124,01/02:This is to inform your that out company now have new branches close to you and you can also signed up account with use online via here blogatl.com/key/,01/02:This is to inform your that out company now have new branches close to you and you can also signed up account with use online via here <URL>,01/02:This is to inform your that out company now have new branches close to you and you can also signed up account with use online via here <URL>,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017745; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009125,v3_public_manual_research_synthetic_row_009125,"Hello 9703XXXX99, Open Trading A/C and get benefits worth Rs. 85,255/- Click here to open A/C.","Hello 9703XXXX99, Open Trading A/C and get benefits worth Rs. 85,255/- Click here to open A/C.","Hello 9703XXXX99, Open Trading A/C and get benefits worth Rs. 85,255/- Click here to open A/C.",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14746; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009126,v3_public_manual_research_synthetic_row_009126,MY G0v: New action is required if this was not you visit gallymac.info/SecuredMYGo360 to cancel,MY G0v: New action is required if this was not you visit <URL> to cancel,MY G0v: New action is required if this was not you visit <URL> to cancel,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017749; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009127,v3_public_manual_research_synthetic_row_009127,Dear SBI user your SBI YONO Account will b...,Dear SBI user your SBI YONO Account will b...,Dear SBI user your SBI YONO Account will b...,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14761; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009128,v3_public_manual_research_synthetic_row_009128,Your Iost lPhone has been taken at an Authorised Reseller in Nairobi in custody. Confirm Ownership for delivery: https://findmyiphone-apple.support 43SPM 43SPM,Your Iost lPhone has been taken at an Authorised Reseller in Nairobi in custody. Confirm Ownership for delivery: <URL> 43SPM 43SPM,Your Iost lPhone has been taken at an Authorised Reseller in Nairobi in custody. Confirm Ownership for delivery: <URL> 43SPM 43SPM,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017755; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009129,v3_public_manual_research_synthetic_row_009129,"OCBC: There has been a login attempted from a new device. If this was NOT you, please follow the steps here: OC-Can","OCBC: There has been a login attempted from a new device. If this was NOT you, please follow the steps here: OC-Can","OCBC: There has been a login attempted from a new device. If this was NOT you, please follow the steps here: OC-Can",smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14770; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009130,v3_public_manual_research_synthetic_row_009130,iCloud Photo Library: Your photos are now shared with 'David iPhone 12'. To stop sharing visit: https://findmyiphone-apple.support Apple Support. 43SPM,iCloud Photo Library: Your photos are now shared with 'David iPhone 12'. To stop sharing visit: <URL> Apple Support. 43SPM,iCloud Photo Library: Your photos are now shared with 'David iPhone 12'. To stop sharing visit: <URL> Apple Support. 43SPM,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017756; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009131,v3_public_manual_research_synthetic_row_009131,RM0.00 CIMB: You've an incomplete Current/ Savings Account/-i online application. Complete your application now @,RM0.00 CIMB: You've an incomplete Current/ Savings Account/-i online application. Complete your application now @,RM0.00 CIMB: You've an incomplete Current/ Savings Account/-i online application. Complete your application now @,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14787; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009132,v3_public_manual_research_synthetic_row_009132,Your Iost lPhone has been taken at an Authorised Reseller in Nairobi in custody. Confirm Ownership for delivery: https://findmyiphone-apple.support 43SPM,Your Iost lPhone has been taken at an Authorised Reseller in Nairobi in custody. Confirm Ownership for delivery: <URL> 43SPM,Your Iost lPhone has been taken at an Authorised Reseller in Nairobi in custody. Confirm Ownership for delivery: <URL> 43SPM,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017757; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009133,v3_public_manual_research_synthetic_row_009133,Dear SBI User your SBI Y0N0 account has been suspended toda,Dear SBI User your SBI Y0N0 account has been suspended toda,Dear SBI User your SBI Y0N0 account has been suspended toda,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14791; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009134,v3_public_manual_research_synthetic_row_009134,Your refund is ready to be claimed and you have a pending profile update visit creativechatai.com/ to lodge claim.,Your refund is ready to be claimed and you have a pending profile update visit <URL> to lodge claim.,Your refund is ready to be claimed and you have a pending profile update visit <URL> to lodge claim.,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017771; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009135,v3_public_manual_research_synthetic_row_009135,Dear User Your SBI Y0N0 ACCOUNT will be suspended please up,Dear User Your SBI Y0N0 ACCOUNT will be suspended please up,Dear User Your SBI Y0N0 ACCOUNT will be suspended please up,smishing,1,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_14792; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking
v3_public_manual_research_synthetic_row_009136,v3_public_manual_research_synthetic_row_009136,"Kindly confirm you logged in your MYGOV profile in a new device, if not please visit gallymac.info/SecuredMYGo360 for your security","Kindly confirm you logged in your MYGOV profile in a new device, if not please visit <URL> for your security","Kindly confirm you logged in your MYGOV profile in a new device, if not please visit <URL> for your security",smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017774; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
v3_public_manual_research_synthetic_row_009137,v3_public_manual_research_synthetic_row_009137,{ALERT} : Verify suspicious activity on your MYGOV profile. Click here creativechatai.com/ To resolve,{ALERT}: Verify suspicious activity on your MYGOV profile. Click here <URL> To resolve,{ALERT}: Verify suspicious activity on your MYGOV profile. Click here <URL> To resolve,smishing,1,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,public_real,False,accepted,candidate,,,data\organized\campaign_family_quality\combined_public_thesis_sources_campaign_family_filtered.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_017775; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other
