removed_unified_id,removed_message_raw,removed_reason,replacement_candidate_id,replacement_message_raw,replacement_source_name,replacement_dataset_name,replacement_campaign_template_key,replacement_reason,duplicate_check_status,notes
replacement_imc25_english_smish_09675,"We notice that you left your EMI Moratorium request incomplete. To help us process it, kindly provide us your complete details.",weak_or_no_smishing_signal,ncsu_sms_phishing_062164,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ CAVXND",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > cavxnd,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027203,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ #!/#^",campaign_repeat_excluded,ncsu_sms_phishing_062168,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ DOsern",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > dosern,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_09900,Your ERupee debt are now have severe overdue. The company will contact your relatives to understand the reasons for the arrears and publicize your breach of contract to the banks.,weak_or_no_smishing_signal,ncsu_sms_phishing_062169,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ TUeshJ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > tueshj,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027205,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ 【【]{-",campaign_repeat_excluded,ncsu_sms_phishing_062176,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ aGMIAE",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > agmiae,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_10374,Your Business loan request has been accepted. Check your loan amount.,weak_or_no_smishing_signal,ncsu_sms_phishing_062180,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ fkzSPK",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > fkzspk,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_10405,"PAYTM
WE WELL HOLD YOUR PAYTM
AMOUNT AFTER
SOMETIME COMPLETE YOUR
PAYTM KYC
PAYTM OFFICE PH.",weak_or_no_smishing_signal,ncsu_sms_phishing_062183,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SbyiXd",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > sbyixd,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_10511,Congratulations your PAYTM A/C No. XXXXX can be Credited upto Rs. 5000 Register now,weak_or_no_smishing_signal,ncsu_sms_phishing_062185,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ YMVhYS",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ymvhys,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_10563,Your A/C XXXXXXX8734 will be credited with Rs.1 Crore after Confirmation,weak_or_no_smishing_signal,ncsu_sms_phishing_062189,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ espgtg",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > espgtg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027213,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ :@^#:",campaign_repeat_excluded,ncsu_sms_phishing_062191,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QDFTBu",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qdftbu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_10645,SBIUPI Confidential: Dont share if asked! 1o3EwUJP9e4p9XzdPAokto2qqN80sHrT6j5a7bwcXdYgaX%2Bjom2QNbAvLQsKbxMv%212231e13f150dc25db8bd6aed392396c4,weak_or_no_smishing_signal,ncsu_sms_phishing_062192,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ LkaCDy",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > lkacdy,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_10729,Rs. ... is Debited to A/c ... (Avlbl Bal Rs. ...,weak_or_no_smishing_signal,ncsu_sms_phishing_062195,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ seEgYS",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > seegys,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_11022,Congrats! Your SBI Credit_Card Application can be approved,weak_or_no_smishing_signal,ncsu_sms_phishing_062196,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ vjSIYl",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > vjsiyl,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027215,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ )【*..",campaign_repeat_excluded,ncsu_sms_phishing_062204,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ afWQuv",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > afwquv,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_11074,Good News..!! Your Loan Amount for Rs.70000.00 Is Successfully Approved Check Your Loan Status,weak_or_no_smishing_signal,ncsu_sms_phishing_062208,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ aNyFDb",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > anyfdb,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_11208,"Your Paysense Loan is CON-TINUOUSLY under DEFAULT, We request you to please clear the dues urgently to avoid DEFAULTER UPDATION in CIBIL.",weak_or_no_smishing_signal,ncsu_sms_phishing_062226,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ KWCbCo",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kwcbco,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027230,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ^*.#=",campaign_repeat_excluded,ncsu_sms_phishing_062228,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ rdxQxD",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > rdxqxd,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_11465,"Dear Customer, Get your pension information at your fingertips by registering yourself on new SBI PENSIONSERVA portal. It's simple and works on your android or iOS Mobile also. Please ignore if already registered.",weak_or_no_smishing_signal,ncsu_sms_phishing_062232,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ CXStTH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > cxstth,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_11469,Manage your small expenses in just 5-min. TrueBalance INSTANT LOAN in a few simple steps! Get cash up to Rs. 50k Now,weak_or_no_smishing_signal,ncsu_sms_phishing_062233,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ KcbQmi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kcbqmi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027231,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ]%.^)",campaign_repeat_excluded,ncsu_sms_phishing_062237,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ lihauz",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > lihauz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_11524,"Congratulations! Your E- Gift voucher from Citi India is here Dear Customer, Congratulations! You are now eligible for a complimentary Amazon E-Gift Voucher Rs.750/- based on your successful fulfillment of the minimum spend criteria. Order no MEEMI3199",weak_or_no_smishing_signal,ncsu_sms_phishing_062247,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ NJSQkq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > njsqkq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027237,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ -)(【#",campaign_repeat_excluded,ncsu_sms_phishing_062248,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ vGCxgq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > vgcxgq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_11847,Congratulations..!! Your Loan Amount for Rs.90000.00 is Successfully Approved Check Your Loan Status,weak_or_no_smishing_signal,ncsu_sms_phishing_062251,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ sciUAq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > sciuaq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_12510,ACTION REQUESTED! Coinbase@ makes digital currency easy! ...,weak_or_no_smishing_signal,ncsu_sms_phishing_062256,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ FrdMBZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > frdmbz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_12738,Please ensure your identity information is up to date. You must complete this below to continue banking with us.,weak_or_no_smishing_signal,ncsu_sms_phishing_062262,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ xZoBwI",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > xzobwi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027240,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ]}-[:",campaign_repeat_excluded,ncsu_sms_phishing_062264,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eTpmtW",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > etpmtw,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_12888,Citibank requires you to provide valid and up to date personal information. You must complete this below.,weak_or_no_smishing_signal,ncsu_sms_phishing_062272,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ YSyWeq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ysyweq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_13135,HDFCUPI sdU%2FdroABXI7TC4 hD8OMZITexRTP2Fao VltQoNoe7JcVPillhm7 Nqu8ofCHpOy6H,weak_or_no_smishing_signal,ncsu_sms_phishing_062274,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ KFTeBZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kftebz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_13160,HDFCUPI 07naizdOcFyt%2FFds1RRic2%BI%2Fq5f0I3305660D%3D1LICRcl1Knbh%2F0YO%2FwuG8kjD,weak_or_no_smishing_signal,ncsu_sms_phishing_062279,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ EuBheH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > eubheh,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027245,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *&{)[",campaign_repeat_excluded,ncsu_sms_phishing_062280,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ qaUpZi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qaupzi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_13491,"Acct: ******2520
Amt: NGN50,000.00 DR
Desc: //ZA-GUS-//PETER PATRICK OKWUDIRI//.
TRANSFER to KC GAMING
Avail Bal: NGN717.18",weak_or_no_smishing_signal,ncsu_sms_phishing_062284,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ CgZfOD",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > cgzfod,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_13532,Your GCash needs to be re-enabled due to multiple failed transactions. GCash portal:,weak_or_no_smishing_signal,ncsu_sms_phishing_062287,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ eeYbZG",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > eeybzg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_13755,"DEAR HDFC USER
Your HDFC Netbanking will be Block t...",weak_or_no_smishing_signal,ncsu_sms_phishing_062293,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ SZHKLQ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > szhklq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027250,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ 】%^#!",campaign_repeat_excluded,ncsu_sms_phishing_062294,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ ePIjBQ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > epijbq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_14128,"Acct:
Amt: NGN10.00 DR
Desc: NIP TRANSFER COMMISSION FOR REF TO A
Avail Bal: NGN4,318.93",weak_or_no_smishing_signal,ncsu_sms_phishing_062298,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ iaeBdO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > iaebdo,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14584,Dear User Your SBL Y0NO A/C has been suspending...,weak_or_no_smishing_signal,ncsu_sms_phishing_062301,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ WkkTfz",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > wkktfz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14598,"[Binance]A withdrawal has been requested from an unknown IP address. If this was not you, follow the steps here:",weak_or_no_smishing_signal,ncsu_sms_phishing_062302,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ RGrFgI",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > rgrfgi,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14634,"SBIUPI
dUeQXgGnOwVAzRzZ
LQZ7TidendmzUeaB
Bv9xzkv7iHOyQxDZ
hvQML1z1bqEBThqY!
fc280d68cadaaa15a21
2d61decf92abb5089
a9643773f09542991fd80812f69",weak_or_no_smishing_signal,ncsu_sms_phishing_062311,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ KenDvc",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kendvc,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027251,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ {=}]:",campaign_repeat_excluded,ncsu_sms_phishing_062312,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ oplPyN",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > oplpyn,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14757,"you are selected for loan upto 16,99,000/- Under MSME Scheme.",weak_or_no_smishing_signal,ncsu_sms_phishing_062315,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ topcFS",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > topcfs,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14765,Dear SBI user your SBI YONO A/c has been ...,weak_or_no_smishing_signal,ncsu_sms_phishing_062321,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ DHOnng",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > dhonng,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_imc25_english_smish_14776,"Your Yes loan is due,please repay it on time and avoid contacting your family!",weak_or_no_smishing_signal,ncsu_sms_phishing_062327,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ muLGTt",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > mulgtt,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14777,"Your KreditFund loan is due,please repay it on time and avoid contacting your family!",weak_or_no_smishing_signal,ncsu_sms_phishing_062332,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ taDPBZ",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > tadpbz,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14827,Your order will be delivered 21 Sep by DPD. Not going to be in?,weak_or_no_smishing_signal,ncsu_sms_phishing_062333,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ UfhApF",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > ufhapf,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
strict_replacement_ncsu_sms_phishing_027268,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ -【%@*",campaign_repeat_excluded,ncsu_sms_phishing_062345,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ MMSKDM",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > mmskdm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14834,We are only one drop away. We should be with you by 16:03 and will let you know if there are any problems. Tracking,weak_or_no_smishing_signal,ncsu_sms_phishing_062348,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ pSMjKi",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > psmjki,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14843,[RC No. GJ01NY6294] Dispatched on .27_Jan_2018 and can be tracked using Speed Post Tracking no. EG089278889IN. Thanks AHMEDABAD -Courtesy:MoRTH,weak_or_no_smishing_signal,ncsu_sms_phishing_062350,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ nULSrg",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > nulsrg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14876,ORDER #300849237SG. We need important in...,weak_or_no_smishing_signal,ncsu_sms_phishing_062351,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ gJBJxP",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > gjbjxp,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_14943,We've sent you a reminder regarding your item(lazada03) from our July-Draw(22/07).It's ready to be collected by you:,weak_or_no_smishing_signal,ncsu_sms_phishing_062352,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ FbUehq",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > fbuehq,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15061,"Dear Decathlon User,

Your recent online order will be slightly delayed due to operational constraints. We're trying our best with our courier partners to get your order delivered as soon as possible.

We apologize for the inconvenience and thank you for your co-operation.

Team Decathlon.",weak_or_no_smishing_signal,ncsu_sms_phishing_062353,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ KwhQQM",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > kwhqqm,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15083,Order confirmed: You can add more items until we start packing your Amazon Fresh order.,weak_or_no_smishing_signal,ncsu_sms_phishing_062354,"New TRXE
Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68


 DxTYNR",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > dxtynr,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15218,Your order PO08521477130884 has been delivered. Thank you for ordering with 1mg. Stay Healthy! Team 1mg,weak_or_no_smishing_signal,ncsu_sms_phishing_062355,"New TRXE
Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68


 MaIMsu",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > maimsu,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15256,"Sorry we missed you, there will be a £1.45 fee for redelivery. To arrange your redelivery please proceed via:",weak_or_no_smishing_signal,ncsu_sms_phishing_062356,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ MrRFSG",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > mrrfsg,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15270,EA774980313UK is ready to be dispatched. Please settle the 2.99 (GBP) shipping fee via:,weak_or_no_smishing_signal,ncsu_sms_phishing_062357,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ QJYkcA",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > qjykca,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15355,We have received your order and it is now ready to be forwarded to your address. Follow the instructions here: http://,weak_or_no_smishing_signal,ncsu_sms_phishing_062358,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ USpBbk",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > uspbbk,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15408,"Dear Consumer, Advance Payment of Rs. 911.50 for your Order No.78692 Received Successfully...",campaign_repeat_excluded,ncsu_sms_phishing_062359,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ FCufzr",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > fcufzr,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15429,Order confirmed: You can add more items until we START packing your order.,weak_or_no_smishing_signal,ncsu_sms_phishing_062360,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ oLAViM",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > olavim,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15483,Dear Customer: Your iPhone has been found. Check location at your mobile online here.,weak_or_no_smishing_signal,ncsu_sms_phishing_062361,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ RMuyEV",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > rmuyev,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
replacement_imc25_english_smish_15488,Thank you for placing FirstCry order number 20352690XVG148CDB8 please check mail,weak_or_no_smishing_signal,ncsu_sms_phishing_062362,"New TRXE~Login || www.usdtrxe.com || Username:Rom88 P***word:R66888 Balance:3,953,395.68~~~ heUqAl",SMS Phishing Dataset,wspr-ncsu/sms-phishing,new trxe login < > username rom88 p word r66888 balance < > heuqal,accepted,accepted,Raw-available SMS-like smishing replacement accepted.
