unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status,repair_status,final_strict_raw_eligible,exclusion_reason,content_quality_status,content_quality_flags,smishing_signal_score,non_smishing_reason,suggested_action,campaign_template_key,campaign_cluster_id,campaign_cluster_size,campaign_duplicate_status,is_campaign_representative,campaign_representative_reason,content_filter_status,content_filter_reason,content_replacement_candidate_id,removed_original_unified_id
replacement_imc25_english_smish_02996,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_02996,I sent money to the wrong person (single digit error).,I sent money to the wrong person (single digit error).,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_02996,gathered_imc25_english_smish_15369,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_02996; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=wrong number,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,54,10,False,needs_review,kept_strict_raw,True,,fail_obvious_non_smishing,abusive_or_reply_text;weak_actionable_signal,-6,"abusive/threatening reply to scammer, not smishing",remove,,,,,,,removed,"abusive/threatening reply to scammer, not smishing",,
replacement_imc25_english_smish_03237,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03237,HWforSNKRTEGHINMATH SCISST You are selected join our company and wage is 8700 RS.,HWforSNKRTEGHINMATH SCISST You are selected join our company and wage is 8700 RS.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03237,gathered_imc25_english_smish_15379,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03237; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,81,13,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,< > scisst you are selected join our company and wage is < > rs,camp_000042,2,campaign_representative,True,selected under max 1 per template cap,removed,weak_or_no_smishing_signal,,
strict_replacement_imc25_english_smish_03061,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_03061,High five NobuhleNombuso2! You've done all the 📩 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,High five NobuhleNombuso2! You've done all the 📩 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03061,replacement_imc25_english_smish_03263,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03263; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,136,24,False,needs_review,replaced_with_strict_raw_candidate,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,high five nobuhlenombuso2 you ve done all the slam the scam challenges woohoo i ve entered you into a daily draw to win data,camp_000010,5,campaign_representative,True,selected under max 2 per template cap,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03271,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03271,Your registered mobile number needs to be reupdate. Please reupdate here...,Your registered mobile number needs to be reupdate. Please reupdate here...,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03271,gathered_imc25_english_smish_15385,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03271; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,75,11,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03330,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03330,m! True Baraha!To celebrate the World Cup we prepare more events and BONUS up to 88888!!!,m! True Baraha!To celebrate the World Cup we prepare more events and BONUS up to 88888!!!,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03330,gathered_imc25_english_smish_15389,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03330; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,89,17,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03331,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03331,Money Paid Successfully ₹ 361.00 To BHOPAL SINGH From Paytm Postpaid,Money Paid Successfully ₹ 361.00 To BHOPAL SINGH From Paytm Postpaid,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03331,gathered_imc25_english_smish_15391,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03331; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,68,11,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03350,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03350,M. GCash is back on WPLUS: 100% Bonus! 77777.ykp,M. GCash is back on WPLUS: 100% Bonus! 77777.ykp,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03350,gathered_imc25_english_smish_15400,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03350; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,48,10,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03429,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03429,Your browsing history showed visits to unsecured websites. You now have (3) virus on your device. Clean your phone,Your browsing history showed visits to unsecured websites. You now have (3) virus on your device. Clean your phone,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03429,gathered_imc25_english_smish_15403,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03429; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,114,19,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_ncsu_sms_phishing_027053,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_027053,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ^:#】&","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,853,40.73ÙŠÐТ ^:#】&",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_027053,replacement_imc25_english_smish_03551,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03551; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,86,15,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,new trxm l0gin < > you login code < > total < > 73,camp_000001,140,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_03580,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03580,Thank you for submitting form on NVSP. Your form reference id is BXN866561538 ECI.,Thank you for submitting form on NVSP. Your form reference id is BXN866561538 ECI.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03580,gathered_imc25_english_smish_15425,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03580; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,82,14,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
gathered_imc25_english_smish_15427,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_15427,Amazon : Thank you for your purchase. We will inform you when its shipped. View your order and special rewards on,Amazon: Thank you for your purchase. We will inform you when its shipped. View your order and special rewards on,smishing_corpus_row,smishing,accepted,approved,True,original_unredacted,cleaned_from_raw,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row.,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,113,20,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_imc25_english_smish_03186,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_03186,High five NobuhleNombuso2! You've done all the 📦 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,High five NobuhleNombuso2! You've done all the 📦 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03186,replacement_imc25_english_smish_03602,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03602; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,136,24,False,needs_review,replaced_with_strict_raw_candidate,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,high five nobuhlenombuso2 you ve done all the slam the scam challenges woohoo i ve entered you into a daily draw to win data,camp_000010,5,campaign_repeat_excluded,False,excluded by max 2 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_03604,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03604,I bless your generosity my highest gratitude and appreciation for all the love and support you've shown me during my staying in BBT I'm so grateful❤️🙏🏼❤️🙏🏼,I bless your generosity my highest gratitude and appreciation for all the love and support you've shown me during my staying in BBT I'm so grateful❤️🙏🏼❤️🙏🏼,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03604,gathered_imc25_english_smish_15433,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03604; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,155,28,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03632,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03632,WIN A FREE TRIP FROM NAIROBI- A/RIVER BY SMS THE WORD NAUZA RANG' TO 999.,WIN A FREE TRIP FROM NAIROBI- A/RIVER BY SMS THE WORD NAUZA RANG' TO 999.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03632,gathered_imc25_english_smish_15438,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03632; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,73,16,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03639,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03639,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,Congratulations Sir you are eligible for a pre-approved loan from Bajaj Finance.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03639,gathered_imc25_english_smish_15442,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03639; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,80,13,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_ncsu_sms_phishing_027057,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_027057,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ #-^!】","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,853,40.73ÙŠÐТ #-^!】",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_027057,replacement_imc25_english_smish_03695,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03695; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,86,15,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,new trxm l0gin < > you login code < > total < > 73,camp_000001,140,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_imc25_english_smish_03685,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_03685,Don't get your heart broken by SMishing scams. The IRS will never text you.,Don't get your heart broken by SMishing scams. The IRS will never text you.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03685,replacement_imc25_english_smish_03718,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03718; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,75,15,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,action_request;government_theme,3,,keep,don t get your heart broken by smishing scams the irs will never text you,camp_000094,2,campaign_repeat_excluded,False,excluded by max 1 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_027059,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_027059,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *})[[","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,853,40.73ÙŠÐТ *})[[",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_027059,replacement_imc25_english_smish_03761,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03761; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=delivery,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,86,15,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,new trxm l0gin < > you login code < > total < > 73,camp_000001,140,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_03774,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03774,Please find attached confirmation of your appointment.  Omneshealthcare Community ENT Service,Please find attached confirmation of your appointment. Omneshealthcare Community ENT Service,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03774,gathered_imc25_english_smish_15459,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03774; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,93,11,False,needs_review,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
strict_replacement_imc25_english_smish_03764,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,strict_raw_replacement_91k_pool,imc25_english_smish_03764,High five NobuhleNombuso2! You've done all the 📧 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,High five NobuhleNombuso2! You've done all the 📧 Slam the Scam challenges. 🎉 Woohoo! 🎉 I've entered you into a daily draw to WIN data! ✋,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03764,replacement_imc25_english_smish_03811,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03811; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=review_sms_likeness; sms_likeness_status=needs_review.,136,24,False,needs_review,replaced_with_strict_raw_candidate,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,high five nobuhlenombuso2 you ve done all the slam the scam challenges woohoo i ve entered you into a daily draw to win data,camp_000010,5,campaign_repeat_excluded,False,excluded by max 2 per template cap,removed,campaign_repeat_excluded,,
strict_replacement_ncsu_sms_phishing_027061,SMS Phishing Dataset,wspr-ncsu/sms-phishing,strict_raw_replacement_91k_pool,ncsu_sms_phishing_027061,"New TRXM L0gin || www.usdtrxm.com || You Login code: trxn Total: 3,853,40.73ÙŠÐТ &.*]/","New TRXM L0gin || <URL> || You Login code: trxn Total: 3,853,40.73ÙŠÐТ &.*]/",phishing_messages_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Placeholder/anonymized raw row replaced by strict raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_027061,replacement_imc25_english_smish_03822,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03822; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,86,15,False,likely_sms,replaced_with_strict_raw_candidate,True,,pass_likely_smishing,account_payment_credential;action_request;url_or_domain,6,,keep,new trxm l0gin < > you login code < > total < > 73,camp_000001,140,campaign_repeat_excluded,False,excluded by max 3 per template cap,removed,campaign_repeat_excluded,,
replacement_imc25_english_smish_03898,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03898,Dear Customer address has been changed in A/c No XXXXX149880. If not requested please contact your branch.-SBI,Dear Customer address has been changed in A/c No XXXXX149880. If not requested please contact your branch.-SBI,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03898,gathered_imc25_english_smish_15473,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03898; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=banking,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,110,19,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,delivery_theme;weak_actionable_signal,0,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
replacement_imc25_english_smish_03938,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_03938,Your number can only be replaced by visiting the nearest Safaricom Shop/Care Desk with your ID or by calling Safaricom customer care.,Your number can only be replaced by visiting the nearest Safaricom Shop/Care Desk with your ID or by calling Safaricom customer care.,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_03938,gathered_imc25_english_smish_15481,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=delivery; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_03938; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=telecom,False,0,,pass_raw,Strict raw accepted after repair validation; original audit status=pass_raw; sms_likeness_status=likely_sms.,133,23,False,likely_sms,kept_strict_raw,True,,review_unclear_smishing,weak_actionable_signal,-1,weak or missing actionable smishing signal,manual_review,,,,,,,removed,weak_or_no_smishing_signal,,
