unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,contains_url,contains_email,contains_phone,notes,raw_placeholder_detected,raw_placeholder_count,raw_placeholder_types,raw_quality_status,raw_quality_notes,raw_length,token_count,long_message_flag,sms_likeness_status
replacement_imc25_english_smish_16311,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16311,Thank you for being vaccinated from <LOCATION>. We are crediting you 90.00$ CAD. Follow the instruction below:,Thank you for being vaccinated from <LOCATION>. We are crediting you 90.00$ CAD. Follow the instruction below:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16311,gathered_imc25_english_smish_16724,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16311; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,110,18,False,needs_review
replacement_imc25_english_smish_16318,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16318,"GET BOOSTED NOW
Every adult needs a <NRP> booster vaccine to protect against Omicron.
Get your COVID-19 vaccine or booster. See NHS website for details",GET BOOSTED NOW Every adult needs a <NRP> booster vaccine to protect against Omicron. Get your COVID-19 vaccine or booster. See NHS website for details,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16318,gathered_imc25_english_smish_16728,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16318; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,NRP,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,151,26,False,needs_review
replacement_imc25_english_smish_16320,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16320,"When you travel to the <LOCATION> you must quarantine and take 2 further coronavirus tests. Otherwise, you may be fined. The first test must be taken on or before day 2 after","When you travel to the <LOCATION> you must quarantine and take 2 further coronavirus tests. Otherwise, you may be fined. The first test must be taken on or before day 2 after",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16320,gathered_imc25_english_smish_16731,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16320; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,174,32,False,needs_review
replacement_imc25_english_smish_16405,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16405,"GET BOOSTED NOW
Every adult over 18 needs a <NRP> booster vaccine to protect against Omicron.
Get your COVID-19 vaccine or booster. See NHS website for details",GET BOOSTED NOW Every adult over 18 needs a <NRP> booster vaccine to protect against Omicron. Get your COVID-19 vaccine or booster. See NHS website for details,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16405,gathered_imc25_english_smish_16743,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16405; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,NRP,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,159,28,False,needs_review
replacement_imc25_english_smish_16442,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16442,Vaccine scam done in <LOCATION> and then Uddhav govt blame shortage.. Check next,Vaccine scam done in <LOCATION> and then Uddhav govt blame shortage.. Check next,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16442,gathered_imc25_english_smish_16749,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16442; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,80,13,False,needs_review
replacement_imc25_english_smish_16463,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16463,NHS: You are now eligible to apply for your NHS COVID pass. Failure to apply may result in a fine. Please apply for your covid pass via: <LOCATION>,NHS: You are now eligible to apply for your NHS COVID pass. Failure to apply may result in a fine. Please apply for your covid pass via: <LOCATION>,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16463,gathered_imc25_english_smish_16751,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16463; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,147,28,False,needs_review
replacement_imc25_english_smish_16520,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16520,Inland Revenue Authority of Singapore important information enclosed NR <US_DRIVER_LICENSE> failed try again https://,Inland Revenue Authority of Singapore important information enclosed NR <US_DRIVER_LICENSE> failed try again https://,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16520,gathered_imc25_english_smish_16776,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16520; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,117,16,False,needs_review
replacement_imc25_english_smish_16757,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16757,Warning: CoCT has issued a warning notice of recoveries via Pre-Paid Elect due to arrears on Acc. <US_PASSPORT>. Pls. contact <US_BANK_NUMBER> for Acc. Enquiries,Warning: CoCT has issued a warning notice of recoveries via Pre-Paid Elect due to arrears on Acc. <US_PASSPORT>. Pls. contact <US_BANK_NUMBER> for Acc. Enquiries,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16757,gathered_imc25_english_smish_16904,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16757; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,2,US_BANK_NUMBER;US_PASSPORT,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,161,28,False,needs_review
replacement_imc25_english_smish_16853,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16853,"CONGRATS UR NUMBER IS SELECTED AS WINNER OF 185,000 POUND IN THE U.N RELIEF FUND PROGRAM,EMAIL <LOCATION> YOUR NAME,ADDR,PHONE,AGE TO EMAIL: <EMAIL_ADDRESS>","CONGRATS UR NUMBER IS SELECTED AS WINNER OF 185,000 POUND IN THE U.N RELIEF FUND PROGRAM,EMAIL <LOCATION> YOUR NAME,ADDR,PHONE,AGE TO EMAIL: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16853,gathered_imc25_english_smish_16951,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=government; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16853; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,156,29,False,needs_review
replacement_imc25_english_smish_16928,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16928,"[Indiana Department of Workforce Labor]A direct deposit of $3,240.00 has been deposited to your <LOCATION> Uplink to review press",[Indiana Department of Workforce Labor]A direct deposit of <AMOUNT> has been deposited to your <LOCATION> Uplink to review press,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16928,gathered_imc25_english_smish_16997,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16928; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,129,22,False,needs_review
replacement_imc25_english_smish_16943,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16943,Pres Trump: Do you agree the <LOCATION> should require voter ID to vote in our Elections? I'll look for your answer in 1HR! Take the survey:,Pres Trump: Do you agree the <LOCATION> should require voter ID to vote in our Elections? I'll look for your answer in 1HR! Take the survey:,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16943,gathered_imc25_english_smish_17007,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16943; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=government,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,140,27,False,needs_review
replacement_imc25_english_smish_16985,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16985,YOUR MOBILE NO HAS GOT YOU 3CRORE 8LAKH RUPEES FROM COCA-COLA COMPANY <LOCATION>. TO RECEIVE SEND YOUR NAME AGE GENDER MOBILE NUMBER ADDRESS,YOUR MOBILE NO HAS GOT YOU 3CRORE 8LAKH RUPEES FROM COCA-COLA COMPANY <LOCATION>. TO RECEIVE SEND YOUR NAME AGE GENDER MOBILE NUMBER ADDRESS,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16985,gathered_imc25_english_smish_17067,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16985; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,140,24,False,needs_review
replacement_imc25_english_smish_16987,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16987,"Open Tender for <NRP>,kindly call <US_BANK_NUMBER> or send your CC/CK & basic details to <EMAIL_ADDRESS> for info","Open Tender for <NRP>,kindly call <US_BANK_NUMBER> or send your CC/CK & basic details to <EMAIL_ADDRESS> for info",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16987,gathered_imc25_english_smish_17077,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16987; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,3,EMAIL_ADDRESS;NRP;US_BANK_NUMBER,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,113,21,False,likely_sms
replacement_imc25_english_smish_16988,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16988,My name is theresa & I have $7.3 million Dollars to transfer to you for charity work to help the poor ones in <LOCATION>. CONTACT me now: <EMAIL_ADDRESS>,My name is theresa & I have <AMOUNT> million Dollars to transfer to you for charity work to help the poor ones in <LOCATION>. CONTACT me now: <EMAIL_ADDRESS>,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16988,gathered_imc25_english_smish_17088,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16988; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,153,29,False,needs_review
replacement_imc25_english_smish_16993,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16993,"Congratulations!! GRANT WORK has creative financing proposal for you, please Contact your Claims Representative at <EMAIL_ADDRESS> for details.","Congratulations!! GRANT WORK has creative financing proposal for you, please Contact your Claims Representative at <EMAIL_ADDRESS> for details.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16993,gathered_imc25_english_smish_17090,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16993; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,143,19,False,needs_review
replacement_imc25_english_smish_16996,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_16996,"Dear Subscriber, U just interacted with <LOCATION>.If U r satisfied with the interaction, please type Y, if Not type N and reply toll free to this message.","Dear Subscriber, U just interacted with <LOCATION>.If U r satisfied with the interaction, please type Y, if Not type N and reply toll free to this message.",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_16996,gathered_imc25_english_smish_17098,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_16996; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,155,28,False,likely_sms
replacement_imc25_english_smish_17034,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17034,"*Clinic Address is.* Could you you trnsct with me in a trnsction from <LOCATION> to your country? for more details, pls reach me here:","*Clinic Address is.* Could you you trnsct with me in a trnsction from <LOCATION> to your country? for more details, pls reach me here:",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17034,gathered_imc25_english_smish_17152,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17034; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,134,24,False,needs_review
replacement_imc25_english_smish_17035,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17035,"Job Vacancy Noification AT CHEVRON OIL COMPANY LONDON ENGLAND <LOCATION>, Send your CV through this e-mail:<EMAIL_ADDRESS>","Job Vacancy Noification AT CHEVRON OIL COMPANY LONDON ENGLAND <LOCATION>, Send your CV through this e-mail:<EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17035,gathered_imc25_english_smish_17161,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17035; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,122,19,False,needs_review
replacement_imc25_english_smish_17036,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17036,"YOUR M0BILE NUMBER HAVE GOT $350,000 USD FROM <LOCATION> PROMO TO RECEIVE THE FUND, SEND YOUR NAME/ADDRESS/M0BILE NO/AGE/JOB/ TO: <EMAIL_ADDRESS>","YOUR M0BILE NUMBER HAVE GOT <AMOUNT> USD FROM <LOCATION> PROMO TO RECEIVE THE FUND, SEND YOUR NAME/ADDRESS/M0BILE NO/AGE/JOB/ TO: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17036,gathered_imc25_english_smish_17174,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17036; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,145,26,False,needs_review
replacement_imc25_english_smish_17063,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17063,It would interest me if you could partner with me in a deal with me?. Please contact me on my email ID: <EMAIL_ADDRESS>,It would interest me if you could partner with me in a deal with me?. Please contact me on my email ID: <EMAIL_ADDRESS>,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17063,gathered_imc25_english_smish_17210,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17063; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,EMAIL_ADDRESS,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,119,24,False,needs_review
replacement_imc25_english_smish_17069,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17069,"YOUR MOBILE NO HAS GOT 4CRORE 65LAKH RUPEES FROM LAND ROVER CAR COMPANY <LOCATION>. TO GET FUNDS SEND NAME,MOBILE NO,AGE, OCCUPTION,ADDRESS TO:<EMAIL_ADDRESS>","YOUR MOBILE NO HAS GOT 4CRORE 65LAKH RUPEES FROM LAND ROVER CAR COMPANY <LOCATION>. TO GET FUNDS SEND NAME,MOBILE NO,AGE, OCCUPTION,ADDRESS TO:<EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17069,gathered_imc25_english_smish_17216,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17069; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,158,27,False,needs_review
replacement_imc25_english_smish_17085,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17085,"Could you partner with me in a deal from U K to <LOCATION>?. For more details, please contact me on my email ID: <EMAIL_ADDRESS>
Could you partner with me in a deal from U K to <LOCATION>?. For more details, please contact me on my email ID: <EMAIL_ADDRESS>","Could you partner with me in a deal from U K to <LOCATION>?. For more details, please contact me on my email ID: <EMAIL_ADDRESS> Could you partner with me in a deal from U K to <LOCATION>?. For more details, please contact me on my email ID: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17085,gathered_imc25_english_smish_17222,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17085; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,4,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,257,50,False,needs_review
replacement_imc25_english_smish_17092,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17092,"Your Updated Zero Cost Prescription Benefit
MEMBER#:UXAAXX00923
GROUP:UXAAXX  BIN:<US_DRIVER_LICENSE>
PCN:RXCUT  Present info at pharmacy for immediate use",Your Updated Zero Cost Prescription Benefit MEMBER#:UXAAXX00923 GROUP:UXAAXX BIN:<US_DRIVER_LICENSE> PCN:RXCUT Present info at pharmacy for immediate use,smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17092,gathered_imc25_english_smish_17225,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17092; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,1,US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,155,23,False,likely_sms
replacement_imc25_english_smish_17108,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17108,"From Mrs Charity,I want to transfer my fund $13.5m USD to you on charity name to help poor people in your country <LOCATION>, Contact me here:<EMAIL_ADDRESS>","From Mrs Charity,I want to transfer my fund <AMOUNT>m USD to you on charity name to help poor people in your country <LOCATION>, Contact me here:<EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17108,gathered_imc25_english_smish_17229,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17108; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;LOCATION,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,157,30,False,needs_review
replacement_imc25_english_smish_17124,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_17124,"YOUR CELL NUMBER HAS EMERGE WINNER OF 90LAKH & GALAXY <US_DRIVER_LICENSE> PHONE IN SAMSUNG GALAXY IAP CONTEST, SEND YOUR NAME,ADD,JOB,SEX,CEL NO,TO:<EMAIL_ADDRESS>","YOUR CELL NUMBER HAS EMERGE WINNER OF 90LAKH & GALAXY <US_DRIVER_LICENSE> PHONE IN SAMSUNG GALAXY IAP CONTEST, SEND YOUR NAME,ADD,JOB,SEX,CEL NO,TO:<EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,True,original_unredacted,cleaned_from_raw,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_17124,gathered_imc25_english_smish_17232,false,false,false,original_source=Smishing-Dataset-IMC25; scam_category=others; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_17124; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=others,True,2,EMAIL_ADDRESS;US_DRIVER_LICENSE,fail_placeholder_anonymized,message_raw contains angle-bracket placeholder/anonymized tokens.,163,29,False,needs_review
