augmentation_id,original_final_row_id,variant_index,perturbation_level,perturbation_techniques,num_chars_changed,changed_token_count,achieved_perturbation_rate,quality_status,label_preserved,seed,notes
aug_train_v3_public_manual_research_synthetic_row_006111_v3,v3_public_manual_research_synthetic_row_006111,3,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,77,16,0.9277,pass,True,2679212719,numeric_otp_variation:numeric_sequences=2 | urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | homoglyph_substitution:homoglyph_chars=1 | url_variation:no_url_found | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_009575_v1,v3_public_manual_research_synthetic_row_009575,1,20,homoglyph_substitution;spacing_punctuation_case_noise,9,5,0.0647,pass,True,514229234,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=3 | url_variation:no_url_found
aug_train_v3_public_manual_research_synthetic_row_007005_v1,v3_public_manual_research_synthetic_row_007005,1,20,separator_injection;spacing_punctuation_case_noise;homoglyph_substitution,43,5,0.4175,pass,True,796371281,institution_substitution:no_context_safe_institution_swap | separator_injection:separator_keyword=update | spacing_punctuation_case_noise:noise_edits=3 | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_009257_v1,v3_public_manual_research_synthetic_row_009257,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;homoglyph_substitution,31,8,0.287,pass,True,1548444612,leetspeak_obfuscation:leet_chars=4 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3 | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006498_v1,v3_public_manual_research_synthetic_row_006498,1,20,url_variation;leetspeak_obfuscation;homoglyph_substitution,46,3,0.3333,pass,True,2474142408,url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=3 | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_007517_v1,v3_public_manual_research_synthetic_row_007517,1,20,leetspeak_obfuscation;url_variation;separator_injection,47,3,0.2938,pass,True,3262449250,leetspeak_obfuscation:leet_chars=3 | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld | separator_injection:separator_keyword=account
aug_train_v3_public_manual_research_synthetic_row_009232_v1,v3_public_manual_research_synthetic_row_009232,1,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,32,2,0.2712,pass,True,4029143772,urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | homoglyph_substitution:homoglyph_chars=1 | url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007031_v1,v3_public_manual_research_synthetic_row_007031,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,84,7,0.6364,pass,True,2831762788,separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=3 | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_009648_v1,v3_public_manual_research_synthetic_row_009648,1,20,homoglyph_substitution;spacing_punctuation_case_noise,11,3,0.1594,pass,True,874280992,homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=3 | leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase
aug_train_v3_public_manual_research_synthetic_row_008338_v1,v3_public_manual_research_synthetic_row_008338,1,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,106,15,0.955,pass,True,3985177186,separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2 | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_009762_v1,v3_public_manual_research_synthetic_row_009762,1,20,separator_injection;leetspeak_obfuscation;homoglyph_substitution,57,14,0.7808,pass,True,3319967980,separator_injection:separator_keyword=password | numeric_otp_variation:no_digit_sequence | url_variation:no_url_found | urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=2 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_009762_v2,v3_public_manual_research_synthetic_row_009762,2,20,separator_injection;homoglyph_substitution;spacing_punctuation_case_noise,58,14,0.7945,pass,True,3681573056,separator_injection:separator_keyword=password | homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010525_v1,v3_public_manual_research_synthetic_row_010525,1,20,spacing_punctuation_case_noise;homoglyph_substitution,74,4,0.4744,pass,True,3733485374,urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=3 | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | homoglyph_substitution:homoglyph_chars=2 | institution_substitution:no_context_safe_institution_swap | url_variation:no_url_found | leetspeak_obfuscation:leet_chars=0
aug_train_v3_public_manual_research_synthetic_row_007444_v1,v3_public_manual_research_synthetic_row_007444,1,20,homoglyph_substitution;spacing_punctuation_case_noise;leetspeak_obfuscation,118,16,0.8676,pass,True,2855231526,homoglyph_substitution:homoglyph_chars=2 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=3 | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_010047_v1,v3_public_manual_research_synthetic_row_010047,1,20,spacing_punctuation_case_noise;urgency_paraphrasing;leetspeak_obfuscation,106,3,0.8154,pass,True,1313395543,separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=3 | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:urgency_phrase=\burgent\b | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_009472_v1,v3_public_manual_research_synthetic_row_009472,1,20,leetspeak_obfuscation;url_variation;separator_injection,125,2,0.9615,pass,True,3873873228,leetspeak_obfuscation:leet_chars=2 | url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=verify
aug_train_v3_public_manual_research_synthetic_row_010515_v1,v3_public_manual_research_synthetic_row_010515,1,20,urgency_paraphrasing;url_variation;homoglyph_substitution,109,4,0.7786,pass,True,429521825,urgency_paraphrasing:urgency_phrase=\burgent\b | url_variation:url_domain_changed_to_safe_invalid_tld | numeric_otp_variation:no_digit_sequence | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006541_v1,v3_public_manual_research_synthetic_row_006541,1,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,12,5,0.0769,pass,True,1904569314,urgency_paraphrasing:no_urgency_phrase | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:numeric_sequences=2 | homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007181_v1,v3_public_manual_research_synthetic_row_007181,1,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,7,4,0.0603,pass,True,3726167983,numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=3 | homoglyph_substitution:homoglyph_chars=1 | separator_injection:no_separator_keyword | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007181_v2,v3_public_manual_research_synthetic_row_007181,2,20,institution_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,114,5,0.9828,pass,True,3827188291,institution_substitution:institution_swap=DHL | leetspeak_obfuscation:leet_chars=4 | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_005356_v1,v3_public_manual_research_synthetic_row_005356,1,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,94,4,0.8393,pass,True,2020659149,leetspeak_obfuscation:leet_chars=2 | urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | homoglyph_substitution:homoglyph_chars=1 | institution_substitution:no_context_safe_institution_swap | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_005954_v1,v3_public_manual_research_synthetic_row_005954,1,20,institution_substitution;separator_injection;homoglyph_substitution,78,4,0.4845,pass,True,1880426375,institution_substitution:institution_swap=DHL | separator_injection:separator_keyword=update | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_008734_v1,v3_public_manual_research_synthetic_row_008734,1,20,separator_injection;leetspeak_obfuscation;homoglyph_substitution,26,4,0.2261,pass,True,3477767291,url_variation:no_url_found | separator_injection:separator_keyword=login | urgency_paraphrasing:no_urgency_phrase | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=4 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_009651_v1,v3_public_manual_research_synthetic_row_009651,1,20,separator_injection;homoglyph_substitution;spacing_punctuation_case_noise,84,24,0.7778,pass,True,136092743,separator_injection:separator_keyword=account | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_009651_v2,v3_public_manual_research_synthetic_row_009651,2,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,48,12,0.4444,pass,True,4151850781,leetspeak_obfuscation:leet_chars=2 | homoglyph_substitution:homoglyph_chars=1 | url_variation:no_url_found | separator_injection:no_separator_keyword | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:no_digit_sequence | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_006603_v1,v3_public_manual_research_synthetic_row_006603,1,20,leetspeak_obfuscation;spacing_punctuation_case_noise;url_variation,86,11,0.2886,pass,True,1239077534,leetspeak_obfuscation:leet_chars=2 | spacing_punctuation_case_noise:noise_edits=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_007054_v1,v3_public_manual_research_synthetic_row_007054,1,20,separator_injection;homoglyph_substitution;leetspeak_obfuscation,27,3,0.2109,pass,True,1295555971,separator_injection:separator_keyword=secure | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=2
aug_train_v3_public_manual_research_synthetic_row_010123_v1,v3_public_manual_research_synthetic_row_010123,1,20,url_variation;spacing_punctuation_case_noise;homoglyph_substitution,53,2,1.0392,pass,True,275294162,separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:no_digit_sequence | url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006747_v1,v3_public_manual_research_synthetic_row_006747,1,20,homoglyph_substitution;spacing_punctuation_case_noise;url_variation,85,3,1.0625,pass,True,2164227649,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_005709_v1,v3_public_manual_research_synthetic_row_005709,1,20,homoglyph_substitution;url_variation;spacing_punctuation_case_noise,308,5,0.6696,pass,True,3950112596,separator_injection:no_separator_keyword | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=6 | leetspeak_obfuscation:leet_chars=0 | url_variation:url_domain_changed_to_safe_invalid_tld | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007949_v1,v3_public_manual_research_synthetic_row_007949,1,20,spacing_punctuation_case_noise;leetspeak_obfuscation;homoglyph_substitution,91,11,0.9785,pass,True,502702490,spacing_punctuation_case_noise:noise_edits=2 | leetspeak_obfuscation:leet_chars=2 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_010343_v1,v3_public_manual_research_synthetic_row_010343,1,20,leetspeak_obfuscation;homoglyph_substitution;url_variation,33,3,0.2519,pass,True,48053313,institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=4 | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_010538_v1,v3_public_manual_research_synthetic_row_010538,1,20,leetspeak_obfuscation;numeric_otp_variation;homoglyph_substitution,13,3,0.0681,pass,True,778285998,leetspeak_obfuscation:leet_chars=2 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=2 | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006306_v1,v3_public_manual_research_synthetic_row_006306,1,20,spacing_punctuation_case_noise;numeric_otp_variation;url_variation,82,3,0.5541,pass,True,244728102,spacing_punctuation_case_noise:noise_edits=3 | institution_substitution:no_context_safe_institution_swap | numeric_otp_variation:numeric_sequences=1 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_008972_v1,v3_public_manual_research_synthetic_row_008972,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,130,4,1.0317,pass,True,3203475174,spacing_punctuation_case_noise:noise_edits=3 | homoglyph_substitution:homoglyph_chars=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_008972_v2,v3_public_manual_research_synthetic_row_008972,2,20,spacing_punctuation_case_noise;homoglyph_substitution;leetspeak_obfuscation,52,5,0.4127,pass,True,3711078898,spacing_punctuation_case_noise:noise_edits=2 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=1
aug_train_v3_public_manual_research_synthetic_row_007600_v1,v3_public_manual_research_synthetic_row_007600,1,20,url_variation;separator_injection;spacing_punctuation_case_noise,43,10,0.2905,pass,True,2938051624,urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | separator_injection:separator_keyword=account | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_010544_v1,v3_public_manual_research_synthetic_row_010544,1,20,homoglyph_substitution;leetspeak_obfuscation;numeric_otp_variation,10,6,0.0392,pass,True,2820822601,homoglyph_substitution:homoglyph_chars=3 | leetspeak_obfuscation:leet_chars=2 | numeric_otp_variation:numeric_sequences=2
aug_train_v3_public_manual_research_synthetic_row_007644_v1,v3_public_manual_research_synthetic_row_007644,1,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,47,12,0.4653,pass,True,3825831159,homoglyph_substitution:homoglyph_chars=1 | leetspeak_obfuscation:leet_chars=4 | urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_008526_v1,v3_public_manual_research_synthetic_row_008526,1,20,numeric_otp_variation;homoglyph_substitution;url_variation,41,3,0.3228,pass,True,1863982072,leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:numeric_sequences=1 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_006898_v1,v3_public_manual_research_synthetic_row_006898,1,20,homoglyph_substitution;spacing_punctuation_case_noise;url_variation,97,13,0.7462,pass,True,2250046883,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=3 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_005891_v1,v3_public_manual_research_synthetic_row_005891,1,20,spacing_punctuation_case_noise;homoglyph_substitution;separator_injection,140,9,0.9459,pass,True,1097166706,spacing_punctuation_case_noise:noise_edits=2 | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | url_variation:no_url_found | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=update
aug_train_v3_public_manual_research_synthetic_row_009164_v1,v3_public_manual_research_synthetic_row_009164,1,20,separator_injection;homoglyph_substitution;numeric_otp_variation,11,3,0.1146,pass,True,676324159,separator_injection:separator_keyword=login | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_005726_v1,v3_public_manual_research_synthetic_row_005726,1,20,numeric_otp_variation;url_variation;homoglyph_substitution,187,6,0.542,pass,True,3335739505,separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=2 | url_variation:url_domain_changed_to_safe_invalid_tld | homoglyph_substitution:homoglyph_chars=5
aug_train_v3_public_manual_research_synthetic_row_005726_v2,v3_public_manual_research_synthetic_row_005726,2,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,10,7,0.029,pass,True,1644303731,homoglyph_substitution:homoglyph_chars=5 | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=1 | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006328_v1,v3_public_manual_research_synthetic_row_006328,1,20,spacing_punctuation_case_noise;homoglyph_substitution;url_variation,63,4,0.9265,pass,True,3483267581,spacing_punctuation_case_noise:noise_edits=3 | leetspeak_obfuscation:leet_chars=0 | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | numeric_otp_variation:no_digit_sequence | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_009533_v1,v3_public_manual_research_synthetic_row_009533,1,20,spacing_punctuation_case_noise;numeric_otp_variation;homoglyph_substitution,87,18,0.8529,pass,True,306647989,institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=2 | url_variation:no_url_found | numeric_otp_variation:numeric_sequences=1 | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_008238_v1,v3_public_manual_research_synthetic_row_008238,1,20,separator_injection;homoglyph_substitution;spacing_punctuation_case_noise,84,22,0.6829,pass,True,2140373591,separator_injection:separator_keyword=account | homoglyph_substitution:homoglyph_chars=2 | numeric_otp_variation:no_digit_sequence | leetspeak_obfuscation:leet_chars=0 | url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007808_v1,v3_public_manual_research_synthetic_row_007808,1,20,urgency_paraphrasing;separator_injection;spacing_punctuation_case_noise,75,16,0.7732,pass,True,541153685,institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:urgency_phrase=\burgent\b | separator_injection:separator_keyword=verify | leetspeak_obfuscation:leet_chars=0 | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007227_v1,v3_public_manual_research_synthetic_row_007227,1,20,homoglyph_substitution;separator_injection;spacing_punctuation_case_noise,64,4,0.5378,pass,True,2667105307,homoglyph_substitution:homoglyph_chars=2 | numeric_otp_variation:no_digit_sequence | separator_injection:separator_keyword=account | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_007951_v1,v3_public_manual_research_synthetic_row_007951,1,20,separator_injection;urgency_paraphrasing;homoglyph_substitution,30,2,0.4762,pass,True,2174755028,separator_injection:separator_keyword=secure | urgency_paraphrasing:urgency_phrase=\burgent\b | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_006779_v1,v3_public_manual_research_synthetic_row_006779,1,20,url_variation;urgency_paraphrasing;leetspeak_obfuscation,129,4,1.0403,pass,True,3036461922,url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:urgency_phrase=\burgent\b | institution_substitution:no_context_safe_institution_swap | leetspeak_obfuscation:leet_chars=4
aug_train_v3_public_manual_research_synthetic_row_009125_v1,v3_public_manual_research_synthetic_row_009125,1,20,homoglyph_substitution;spacing_punctuation_case_noise;numeric_otp_variation,74,17,0.7872,pass,True,1575518499,urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=1 | spacing_punctuation_case_noise:noise_edits=3 | institution_substitution:no_context_safe_institution_swap | url_variation:no_url_found | numeric_otp_variation:numeric_sequences=2
aug_train_v3_public_manual_research_synthetic_row_010503_v1,v3_public_manual_research_synthetic_row_010503,1,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,74,6,0.5481,pass,True,4075395679,urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=4 | url_variation:no_url_found | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_010503_v2,v3_public_manual_research_synthetic_row_010503,2,20,homoglyph_substitution;leetspeak_obfuscation;spacing_punctuation_case_noise,107,22,0.7926,pass,True,1930823,urgency_paraphrasing:no_urgency_phrase | url_variation:no_url_found | institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | leetspeak_obfuscation:leet_chars=4 | numeric_otp_variation:no_digit_sequence | separator_injection:no_separator_keyword | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_010503_v3,v3_public_manual_research_synthetic_row_010503,3,20,leetspeak_obfuscation;homoglyph_substitution;spacing_punctuation_case_noise,93,18,0.6889,pass,True,331302846,urgency_paraphrasing:no_urgency_phrase | leetspeak_obfuscation:leet_chars=4 | url_variation:no_url_found | homoglyph_substitution:homoglyph_chars=2 | institution_substitution:no_context_safe_institution_swap | separator_injection:no_separator_keyword | numeric_otp_variation:no_digit_sequence | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_007177_v1,v3_public_manual_research_synthetic_row_007177,1,20,spacing_punctuation_case_noise;url_variation;homoglyph_substitution,80,10,0.8696,pass,True,2766895003,separator_injection:no_separator_keyword | leetspeak_obfuscation:leet_chars=0 | spacing_punctuation_case_noise:noise_edits=2 | institution_substitution:no_context_safe_institution_swap | url_variation:url_domain_changed_to_safe_invalid_tld | homoglyph_substitution:homoglyph_chars=1
aug_train_v3_public_manual_research_synthetic_row_009244_v1,v3_public_manual_research_synthetic_row_009244,1,20,url_variation;separator_injection;spacing_punctuation_case_noise,83,4,0.6385,pass,True,403136201,url_variation:url_domain_changed_to_safe_invalid_tld | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=account | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_009244_v2,v3_public_manual_research_synthetic_row_009244,2,20,homoglyph_substitution;spacing_punctuation_case_noise;url_variation,81,5,0.6231,pass,True,1160002831,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | spacing_punctuation_case_noise:noise_edits=2 | url_variation:url_domain_changed_to_safe_invalid_tld
aug_train_v3_public_manual_research_synthetic_row_008033_v1,v3_public_manual_research_synthetic_row_008033,1,20,spacing_punctuation_case_noise;homoglyph_substitution;numeric_otp_variation,73,4,0.6636,pass,True,2069513210,leetspeak_obfuscation:leet_chars=0 | url_variation:no_url_found | spacing_punctuation_case_noise:noise_edits=2 | homoglyph_substitution:homoglyph_chars=2 | urgency_paraphrasing:no_urgency_phrase | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=1
aug_train_v3_public_manual_research_synthetic_row_008116_v1,v3_public_manual_research_synthetic_row_008116,1,20,numeric_otp_variation;homoglyph_substitution;spacing_punctuation_case_noise,18,6,0.1146,pass,True,3967956172,numeric_otp_variation:numeric_sequences=1 | institution_substitution:no_context_safe_institution_swap | urgency_paraphrasing:no_urgency_phrase | homoglyph_substitution:homoglyph_chars=2 | spacing_punctuation_case_noise:noise_edits=3
aug_train_v3_public_manual_research_synthetic_row_006631_v1,v3_public_manual_research_synthetic_row_006631,1,20,url_variation;leetspeak_obfuscation;homoglyph_substitution,55,4,0.3846,pass,True,1080142069,urgency_paraphrasing:no_urgency_phrase | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4 | homoglyph_substitution:homoglyph_chars=2
aug_train_v3_public_manual_research_synthetic_row_006735_v1,v3_public_manual_research_synthetic_row_006735,1,20,homoglyph_substitution;numeric_otp_variation;spacing_punctuation_case_noise,228,38,0.8476,pass,True,1183935811,homoglyph_substitution:homoglyph_chars=3 | leetspeak_obfuscation:leet_chars=0 | separator_injection:no_separator_keyword | numeric_otp_variation:numeric_sequences=2 | spacing_punctuation_case_noise:noise_edits=2
aug_train_v3_public_manual_research_synthetic_row_006486_v1,v3_public_manual_research_synthetic_row_006486,1,20,homoglyph_substitution;url_variation;separator_injection,34,8,0.2267,pass,True,2985905544,institution_substitution:no_context_safe_institution_swap | homoglyph_substitution:homoglyph_chars=2 | url_variation:url_domain_changed_to_safe_invalid_tld | separator_injection:separator_keyword=verify
aug_train_v3_public_manual_research_synthetic_row_007138_v1,v3_public_manual_research_synthetic_row_007138,1,20,separator_injection;url_variation;leetspeak_obfuscation,35,1,0.493,pass,True,1501115114,separator_injection:separator_keyword=secure | url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=3
aug_train_v3_public_manual_research_synthetic_row_007138_v2,v3_public_manual_research_synthetic_row_007138,2,20,url_variation;leetspeak_obfuscation;separator_injection,35,5,0.493,pass,True,3996655949,url_variation:url_domain_changed_to_safe_invalid_tld | leetspeak_obfuscation:leet_chars=4 | urgency_paraphrasing:no_urgency_phrase | separator_injection:separator_keyword=login
