unified_id,source_name,dataset_name,source_group,source_row_id,message_raw,message_clean,source_label,normalized_label,label_status,review_status,raw_text_available,raw_text_status,cleaning_status,raw_lookup_status,raw_lookup_notes,contains_url,contains_email,contains_phone,contains_otp,contains_amount,contains_account_hint,service_category,institution_type,source_file,reviewer_notes,data_origin,is_synthetic,synthetic_template_id,template_basis,research_source_id,synthetic_template_family_id,generation_method,notes
synthetic_research_service_ham_000956,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000956,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on https://example.com/account for MORE SURPRISES!. Check your official account for details.","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Smart App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!. Check your official account for details.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,False,False,False,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00158,manual_template,,manual_service_ham_template_00158,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00158. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000957,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000957,"1/2 12 May 3:45 PM:30: P100 loaded to 09397842124 from 69850308316 for 1 year. Ref:BJH13863R9. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track","1/2 <DATE_TIME> <DATE_TIME>:30: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BJH13863R9. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00137,manual_template,,manual_service_ham_template_00137,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00137. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000958,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000958,"LBC DELIVERY! TN: 09984268013, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing Your courier Philippines! Stay safe and have a great day ahead.","LBC DELIVERY! TN: <PHONE>, Rider: THRIX PUAL A TAN. Your COD amount is 308.79. You can pay by cash or conveniently online when the rider arrives. Please note that a photo proof of delivery is required. Thank you for choosing Your courier Philippines! Stay safe and have a great day ahead.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,True,False,False,False,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00072,manual_template,,manual_service_ham_template_00072,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00072. Brand=LBC; synthetic values only.
synthetic_research_service_ham_000959,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000959,"1/2 15 May 10:20 AM:14: P500 loaded to 09171344756 from 678128342513 for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/account","1/2 <DATE_TIME>:20 AM:14: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:DC4OE6TEAW. Get MORE with PROMO LOAD in the Globe App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00130,manual_template,,manual_service_ham_template_00130,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00130. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000960,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000960,"Purchase your Korea concert tickets using your Your bank Mastercard credit card and get up to PHP 2,450.75 CASHBACK! Search ""Up to P50 CASHBACK with Beyond Borders"" on the BPI website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002.","Purchase your Korea concert tickets using your Your bank Mastercard credit card and get up to <AMOUNT> CASHBACK! Search ""Up to <AMOUNT> CASHBACK with Beyond Borders"" on the BPI website to learn more. Promo runs from 1/16/6 to 3/15/26. T&Cs apply. DTI244590. CCPD26-002.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00016,manual_template,,manual_service_ham_template_00016,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00016. Brand=BPI; synthetic values only.
synthetic_research_service_ham_000961,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000961,Hi Ka-Your courier! We will deliver your shipment today. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks. Keep this message for your records.,Hi Ka-Your courier! We will deliver your shipment <DATE_TIME>. Provide authorization & ID if not around. Photo may be taken as proof of delivery. Thanks. Keep this message for your records.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00077,manual_template,,manual_service_ham_template_00077,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00077. Brand=Your courier; synthetic values only.
synthetic_research_service_ham_000962,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000962,"1/2 today:25: PHP 1,250.00 loaded to 09982431990 from 5106712294 for 1 year. Ref:ALT572I6NT. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy P500 and get a total of P100 Load valid for 30 days. Get NOW at https://example.com/track C",1/2 <DATE_TIME>:25: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:ALT572I6NT. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy <AMOUNT> and get a total of <AMOUNT> Load valid for 30 days. Get NOW at <URL> C,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00135,manual_template,,manual_service_ham_template_00135,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00135. Brand=Your telecom provider; synthetic values only.
synthetic_research_service_ham_000963,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000963,Use verification code 14743 for Maya authentication. Use verification code 5861 for Your bank authentication. Use official channels for help.,Use verification code <OTP> for Maya authentication. Use verification code <OTP> for Your bank authentication. Use official channels for help.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,True,False,False,manual_ph_service_templates,Microsoft,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00094,manual_template,,manual_service_ham_template_00094,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00094. Brand=Maya; synthetic values only.
synthetic_research_service_ham_000964,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000964,Maya] DO NOT SHARE: Use your SECRET one-time PIN 19425 to activate BDO Mobile Key on your SM-S938B. This message is for your information.,Maya] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate BDO Mobile Key on your SM-S938B. This message is for your information.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,True,False,False,manual_ph_service_templates,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00086,manual_template,,manual_service_ham_template_00086,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00086. Brand=BDO; synthetic values only.
synthetic_research_service_ham_000965,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000965,"Your MCC card 561855384036 was used at WALTER AI for USD 23.00. If you did not make this, call 389898644008 to avoid further unauthorized transactions. No reply is needed.","Your MCC card <REF_NUM> was used at WALTER AI for USD 23.00. If you did not make this, call <REF_NUM> to avoid further unauthorized transactions. No reply is needed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00064,manual_template,,manual_service_ham_template_00064,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00064. Brand=; synthetic values only.
synthetic_research_service_ham_000966,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000966,"1/2 tomorrow:12: P50 loaded to 09390879211 from 75164150873569 for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com","1/2 <DATE_TIME>:12: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref: DB80C7IMSS. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Stay always connected! Manage your subscriptions and check out the Your telecom provider App for Bigger & Longer Data, No Expiry offers and MORE! <URL>",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00128,manual_template,,manual_service_ham_template_00128,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00128. Brand=Your telecom provider; synthetic values only.
synthetic_research_service_ham_000967,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000967,"Race to Monza with your RCBC Visa Credit Card! Earn raffle entries for a minimum spend of P300 from today-tomorrow fora chance to win a Race Experience for 2, plus watch party access. For more info and to register, search VCARB on the RCBC Credit website. DTI#247198. Use official channels for help.","Race to Monza with your RCBC Visa Credit Card! Earn raffle entries for a minimum spend of <AMOUNT> from <DATE_TIME>-<DATE_TIME> fora chance to win a Race Experience for 2, plus watch party access. For more info and to register, search VCARB on the RCBC Credit website. DTI#247198. Use official channels for help.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00044,manual_template,,manual_service_ham_template_00044,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00044. Brand=; synthetic values only.
synthetic_research_service_ham_000968,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000968,15 May 10:20 AM at 12 May 3:45 PM Easy 10% cashback with GCash! Just use GCash in stores or when shopping online in the next 7 days. Check your GCash Messages now to know more!. Use official channels for help.,<DATE_TIME>:20 AM at <DATE_TIME> <DATE_TIME> Easy 10% cashback with GCash! Just use GCash in stores or when shopping online in the next 7 days. Check your GCash Messages now to know more!. Use official channels for help.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,False,manual_ph_service_templates,Maya,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00080,manual_template,,manual_service_ham_template_00080,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00080. Brand=GCash; synthetic values only.
synthetic_research_service_ham_000969,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000969,"1/2 today:42: PHP 1,250.00 loaded to 09986736611 from 912068724473 for 1 year. Ref:CCTZIANIGE. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! https://example.com/track C","1/2 <DATE_TIME>:42: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:CCTZIANIGE. Get MORE with PROMO LOAD in the Smart App! 2/2 Stay always connected! Manage your subscriptions and check out the Smart App for Bigger & Longer Data, No Expiry offers and MORE! <URL> C",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00144,manual_template,,manual_service_ham_template_00144,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00144. Brand=Smart; synthetic values only.
synthetic_research_service_ham_000970,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000970,"MayaRewards ) Nice! You received a P100 voucher from GCash. Use It for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. This message is for your information.","MayaRewards ) Nice! You received a <AMOUNT> voucher from GCash. Use It for your load, bills, shopping, and more. Tap 'Vouchers' on the app to claim your gift before it expires!. This message is for your information.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,False,manual_ph_service_templates,Maya,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00081,manual_template,,manual_service_ham_template_00081,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00081. Brand=GCash; synthetic values only.
synthetic_research_service_ham_000971,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000971,"We'd like to remind you that the payment for your card ending in 09646060325181 is due on 04/06. Your minimum amount due is PHP 1,250.00. Your statement balance is P500. If you have already paid prior to receiving this message, thank you for your payment. Please check your app for details.","We'd like to remind you that the payment for your card ending in <REF_NUM> is due on 04/06. Your minimum amount due is <AMOUNT>. Your statement balance is <AMOUNT>. If you have already paid prior to receiving this message, thank you for your payment. Please check your app for details.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00058,manual_template,,manual_service_ham_template_00058,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00058. Brand=; synthetic values only.
synthetic_research_service_ham_000972,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000972,Your e-wallet] DO NOT SHARE: Use your SECRET one-time PIN 93309 to activate Your bank Mobile Key on your SM-S938B. Standard rates may apply.,Your e-wallet] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate Your bank Mobile Key on your SM-S938B. Standard rates may apply.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,True,False,False,manual_ph_service_templates,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00086,manual_template,,manual_service_ham_template_00086,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00086. Brand=Your bank; synthetic values only.
synthetic_research_service_ham_000973,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000973,"Your supplementary, BOBBY A BARCE with Card ending in 64275893271969 has spent P100 at Pru Life of U.K. on 03/16 15 May 10:20 AM. If you have concerns, call 09396675807. Your service record has been updated.","Your supplementary, BOBBY A BARCE with Card ending in <REF_NUM> has spent <AMOUNT> at Pru Life of U.K. on 03/16 <DATE_TIME>:20 AM. If you have concerns, call <PHONE>. Your service record has been updated.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,True,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00068,manual_template,,manual_service_ham_template_00068,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00068. Brand=; synthetic values only.
synthetic_research_service_ham_000974,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000974,"Your supplementary, BOBBY A BARCE with Card ending in 6374869328113 has spent P500 at Pru Life of U.K. on 03/16 today. If you have concerns, call 09398069821. Please disregard if already completed.","Your supplementary, BOBBY A BARCE with Card ending in <REF_NUM> has spent <AMOUNT> at Pru Life of U.K. on 03/16 <DATE_TIME>. If you have concerns, call <PHONE>. Please disregard if already completed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,True,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00068,manual_template,,manual_service_ham_template_00068,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00068. Brand=; synthetic values only.
synthetic_research_service_ham_000975,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000975,"We'd like to remind you that the due date for your card ending in 9011879680 is on 04/13. Your minimum amount due is PHP 1,250.00. Your total statement balance is P300. If you have already paid prior to receiving this message, thank you for your payment. Standard rates may apply.","We'd like to remind you that the due date for your card ending in <REF_NUM> is on 04/13. Your minimum amount due is <AMOUNT>. Your total statement balance is <AMOUNT>. If you have already paid prior to receiving this message, thank you for your payment. Standard rates may apply.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,True,True,manual_ph_service_templates,Unknown,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00056,manual_template,,manual_service_ham_template_00056,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00056. Brand=; synthetic values only.
synthetic_research_service_ham_000976,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000976,"ENDING 15 May 10:20 AM! Drop by The Your bank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. Please disregard if already completed.","ENDING <DATE_TIME>:20 AM! Drop by The Your bank Travel Fair at the Glorietta Activity Center, OAM to 8PM to enjoy exclusive deals on: - Airlines - Hotel Accommodations - Cruises - Travel Agencies - Other Travel-Related Merchants T&Cs apply. DTI244768. CCPD26-01. Please disregard if already completed.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,False,False,True,manual_ph_service_templates,Metrobank,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00009,manual_template,,manual_service_ham_template_00009,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00009. Brand=Your bank; synthetic values only.
synthetic_research_service_ham_000977,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000977,Maya] DO NOT SHARE: Use your SECRET one-time PIN 683616 to activate GCash Mobile Key on your SM-S918B. Check your official account for details.,Maya] DO NOT SHARE: Use your SECRET one-time PIN <OTP> to activate GCash Mobile Key on your SM-S918B. Check your official account for details.,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,False,False,False,True,False,True,manual_ph_service_templates,BPI,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00085,manual_template,,manual_service_ham_template_00085,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00085. Brand=GCash; synthetic values only.
synthetic_research_service_ham_000978,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000978,"1/2 12 May 3:45 PM:04: P300 loaded to 09391510443 from 20513190630 for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy PHP 2,450.75 and get a total of P500 Load valid for 30 days. Get NOW at https://example.com/account",1/2 <DATE_TIME> <DATE_TIME>:04: <AMOUNT> loaded to <PHONE> from <REF_NUM> for 1 year. Ref:BC63E9IT6R. Get MORE with PROMO LOAD in the Your telecom provider App! 2/2 Get MORE Load for less with the all NEW PROMO LOAD! Buy <AMOUNT> and get a total of <AMOUNT> Load valid for 30 days. Get NOW at <URL>,ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,True,False,True,True,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00124,manual_template,,manual_service_ham_template_00124,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00124. Brand=Your telecom provider; synthetic values only.
synthetic_research_service_ham_000979,service_ham_template_generator,synthetic_service_ham_research_backed,synthetic_ham_template,synthetic_research_row_000979,"Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Globe App! Click ""Don't Miss Out"" NOW on https://example.com for MORE SURPRISES!. This confirms your request.","Awesome! You can now enjoy 6 GB SHAREABLE DATA FOR ALL SITES for 7 days with ALL DATA 99. Get EXCLUSIVE promos every week JUST FOR YOU with just a tap on the Globe App! Click ""Don't Miss Out"" NOW on <URL> for MORE SURPRISES!. This confirms your request.",ham,ham,synthetic_ham_candidate,generated_needs_review,True,synthetic_generated_raw,cleaned_from_synthetic_raw,not_applicable_synthetic,not applicable; synthetic template row,True,False,False,False,False,False,manual_ph_service_templates,Smart,C:\Users\Lenovo\OneDrive\Documents\Coding\Some other\Thesis Data Source research\smishing-source-hunt\data\final_dataset_build\interim\service_ham_template_patterns.csv,,synthetic_template,True,service_ham_template_00158,manual_template,,manual_service_ham_template_00158,research_and_manual_template_slot_sampling,Generated from approved manual service ham template service_ham_template_00158. Brand=Globe; synthetic values only.
