final_row_id,split,normalized_label,data_origin,is_synthetic,source_name,dataset_name,normalized_message_key,normalized_raw_message_key,split_group_key
v3_public_manual_research_synthetic_row_009973,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your appie pay waiiet on this device has been de activated you can re enable your waiiet by visiting <url>,your appie pay waiiet on this device has been de activated you can re enable your waiiet by visiting <URL>,split_group_12445130517092249621
v3_public_manual_research_synthetic_row_009974,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,r1 your code is <OTP> do not share it with anyone if you do not recognise this visit <url>,r1 your code is <OTP> do not share it with anyone if you do not recognise this visit <URL>,split_group_15991002765483327054
v3_public_manual_research_synthetic_row_009975,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected firsthorizon id <OTP> online verification click the following link to confirm your account <url>,email protected firsthorizon id <OTP> online verification click the following link to confirm your account <URL>,split_group_14903642174744136475
v3_public_manual_research_synthetic_row_009976,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected firsthorizon id <OTP> online verification click the following link to confirm your account <url>,email protected firsthorizon id <OTP> online verification click the following link to confirm your account <URL>,split_group_14903642174744136475
v3_public_manual_research_synthetic_row_009977,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,optus we have had a problem with your current payment information please visit <url> to avoid a restriction of your service,optus we have had a problem with your current payment information please visit <URL> to avoid a restriction of your service,split_group_10452146629794345637
v3_public_manual_research_synthetic_row_009980,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<NUM> binance according to local regulations please update web3 0 before april 11 otherwise the account will be frozen <url>,<NUM> binance according to local regulations please update web3 0 before april 11 otherwise the account will be frozen <URL>,split_group_16154378609638461423
v3_public_manual_research_synthetic_row_009981,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,m t your one time passcode is <OTP> if you did not request this code visit and validate steps as follows at <url>,m t your one time passcode is <OTP> if you did not request this code visit and validate steps as follows at <URL>,split_group_275701464063986071
v3_public_manual_research_synthetic_row_009982,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,a payment of 387 62 has been attempted on 13 04 at 09 15am from a new device if this was not you please cancel via <url>,a payment of 387 62 has been attempted on 13 04 at 09 15am from a new device if this was not you please cancel via <URL>,split_group_4116792660126907875
v3_public_manual_research_synthetic_row_009983,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,a payment of 387 62 has been attempted on 13 04 at 09 15am from a new device if this was not you please cancel via <url>,a payment of 387 62 has been attempted on 13 04 at 09 15am from a new device if this was not you please cancel via <URL>,split_group_4116792660126907875
v3_public_manual_research_synthetic_row_009984,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,we have received a request to clearyour account and alldata will bedeleted if it is not you please log into <url> to cancel thisreq,we have received a request to clearyour account and alldata will bedeleted if it is not you please log into <URL> to cancel thisreq,split_group_2932335280063743188
v3_public_manual_research_synthetic_row_009985,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your need verification due to violation of the telegram usage policy login <url> to unblock or the account will be canceled after 2,your need verification due to violation of the telegram usage policy login <URL> to unblock or the account will be canceled after 2,split_group_9093134090134684391
v3_public_manual_research_synthetic_row_009986,train,smishing,public_real,False,SmishX,yizhu-joy/SmishX,instagram hello someone tried to log into your instagram account if it was you please confirm your iden y â click on the link <url>,instagram hello someone tried to log into your instagram account if it was you please confirm your iden y â click on the link <URL>,split_group_8172829570541740427
v3_public_manual_research_synthetic_row_009987,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to <amount> free bonus <url> 40xwr 14days maxwd<amount> t c apply stop msg call <phone>,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c apply stop msg call <NUM> <NUM>,split_group_13383784223232302806
v3_public_manual_research_synthetic_row_009990,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,our system indicates that you are eligible for this payment please submit a claim as soon as possible for your <NUM> 88 aud refund here <url>,our system indicates that you are eligible for this payment please submit a claim as soon as possible for your <NUM> 88 aud refund here <URL>,split_group_11212537267297672060
v3_public_manual_research_synthetic_row_009991,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,you need verification due to violation of the telegram usage policy log in to <url> to unblock or the account will be canceled after 24 hours,you need verification due to violation of the telegram usage policy log in to <URL> to unblock or the account will be canceled after 24 hours,split_group_17151764961852143104
v3_public_manual_research_synthetic_row_009992,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,modern mammals welcome to modern mammals enjoy 10 off your first purchase with the code smsmw2dc977 shop now at <url> text stop to opt out,modern mammals welcome to modern mammals enjoy 10 off your first purchase with the code smsmw2dc977 shop now at <URL> text stop to opt out,split_group_745874494264010947
v3_public_manual_research_synthetic_row_009993,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> your account has been updated the temporary login code is n8b53f remaining 3 936 752 72ùšðт please keep it safe and log in as soon as possible,<URL> your account has been updated the temporary login code is n8b53f remaining 3 936 752 72ùšðт please keep it safe and log in as soon as possible,split_group_760450623092658032
v3_public_manual_research_synthetic_row_009994,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> your account has been updated the temporary login code is n8b53f remaining 3 936 752 72ùšðт please keep it safe and log in as soon as possible,<URL> your account has been updated the temporary login code is n8b53f remaining 3 936 752 72ùšðт please keep it safe and log in as soon as possible,split_group_760450623092658032
v3_public_manual_research_synthetic_row_009995,train,smishing,public_real,False,SmishX,yizhu-joy/SmishX,hello someone tried to log into your instagram account if it was you please confirm your iden y â click on the link <url> instag,hello someone tried to log into your instagram account if it was you please confirm your iden y â click on the link <URL> instag,split_group_5375599682573609618
v3_public_manual_research_synthetic_row_009996,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,important alert dear the incometax_department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19 150inr,important alert dear the incometax_department requires you to click the link below to submit a formal request for the payment of your unclaimed and overdue tax refund of 19 150inr,split_group_4768044795993936345
v3_public_manual_research_synthetic_row_009998,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,hello <phone> <url> reply stop to opt out,hello <NUM> <URL> reply stop to opt out,split_group_9342452064479107430
v3_public_manual_research_synthetic_row_009999,train,smishing,public_real,False,Bengali SMS Smishing Dataset,shariul-islam/bengali-sms-smishing-dataset,court summons issued settle <NUM> tk to avoid arrest <url>,court summons issued settle <NUM> tk to avoid arrest <URL>,split_group_8102655377291704052
v3_public_manual_research_synthetic_row_010000,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac nt login rom88 p ord r66888 usa1ble <phone> kkiu,<URL> ac nt login rom88 p ord r66888 usa1ble <NUM> 28 kkiu,split_group_4796269145898474770
v3_public_manual_research_synthetic_row_010002,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac nt login rom88 p ord r66888 usa1ble <phone> nlhq,<URL> ac nt login rom88 p ord r66888 usa1ble <NUM> 28 nlhq,split_group_8246545862421810114
v3_public_manual_research_synthetic_row_010003,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,paypal we ve permanently limited your account please click link below to verify,paypal we ve permanently limited your account please click link below to verify,split_group_14318230251573781102
v3_public_manual_research_synthetic_row_010004,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> ac unt login rom88 pa ord r66888 usab1le <phone> vvlr,<URL> ac unt login rom88 pa ord r66888 usab1le <NUM> 28 vvlr,split_group_9550916355115435394
v3_public_manual_research_synthetic_row_010005,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,hi tomğÿtm ğÿ ğÿtm ğÿ ğÿ <phone> <url> ğÿ reply stop to opt out,hi tomğÿtm ğÿ ğÿtm ğÿ ğÿ <NUM> <URL> ğÿ reply stop to opt out,split_group_13291375899597804263
v3_public_manual_research_synthetic_row_010006,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your hdfc net banking account will be blocked today please update,dear customer your hdfc net banking account will be blocked today please update,split_group_13262524932868761665
v3_public_manual_research_synthetic_row_010007,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your product sold confirm the sale and receive your money <url>,your product sold confirm the sale and receive your money <URL>,split_group_8802854323119674765
v3_public_manual_research_synthetic_row_010010,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <phone> ùšðт,<URL> a ount login rom88 p word r66888 avai1lable <NUM> 19 ùšðт,split_group_1067525953491824412
v3_public_manual_research_synthetic_row_010011,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<url> a ount login rom88 p word r66888 avai1lable <phone> ùšðт,<URL> a ount login rom88 p word r66888 avai1lable <NUM> 19 ùšðт,split_group_1067525953491824412
v3_public_manual_research_synthetic_row_010012,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your sbi account has been blocked please update your kyc in click here link,dear customer your sbi account has been blocked please update your kyc in click here link,split_group_14814875983595514132
v3_public_manual_research_synthetic_row_010013,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your sbi account has been blocked please update your kyc in click here link,dear customer your sbi account has been blocked please update your kyc in click here link,split_group_14814875983595514132
v3_public_manual_research_synthetic_row_010014,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your track from usps is still awaiting your payment complete the actions here <url>,your track from usps is still awaiting your payment complete the actions here <URL>,split_group_16183705414680688027
v3_public_manual_research_synthetic_row_010015,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your sbi bank account has been blocked please update your kyc in click here link,dear customer your sbi bank account has been blocked please update your kyc in click here link,split_group_15523643803126996980
v3_public_manual_research_synthetic_row_010017,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,boa your account is limited please follow the link to securely update your personal information,boa your account is limited please follow the link to securely update your personal information,split_group_1216697889919076187
v3_public_manual_research_synthetic_row_010018,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected t <NUM> huntington we restricted your access temporarily visit <url>,email protected t <NUM> huntington we restricted your access temporarily visit <URL>,split_group_5019846332942104563
v3_public_manual_research_synthetic_row_010019,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear user your hdfc netbanking will be suspended today please update your pan card no click here link,dear user your hdfc netbanking will be suspended today please update your pan card no click here link,split_group_2499020386433340080
v3_public_manual_research_synthetic_row_010020,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,7656817187hi dd check out what s new here <url> <phone> reply stop to opt out,7656817187hi dd check out what s new here <URL> <NUM> reply stop to opt out,split_group_10688474930936755455
v3_public_manual_research_synthetic_row_010021,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your state bank a c has been suspended please update your kyc immediately click here link,dear customer your state bank a c has been suspended please update your kyc immediately click here link,split_group_2156586384112132128
v3_public_manual_research_synthetic_row_010022,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,rwdgiant hi edward start earning the 750 bonus continue here <url> reply stop to cancel,rwdgiant hi edward start earning the 750 bonus continue here <URL> reply stop to cancel,split_group_14143350059985981988
v3_public_manual_research_synthetic_row_010025,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your appie waiiet has been suspended you can re enable contactiess payments via <url>,your appie waiiet has been suspended you can re enable contactiess payments via <URL>,split_group_7483133651275583016
v3_public_manual_research_synthetic_row_010026,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your package arrives at the cyprus post office <url> delivery <url> cyprus post office,your package arrives at the cyprus post office <URL> delivery <URL> cyprus post office,split_group_15581933805411462961
v3_public_manual_research_synthetic_row_010027,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,apple your apple pay has been temporarily suspended please visit <url> to confirm your details,apple your apple pay has been temporarily suspended please visit <URL> to confirm your details,split_group_13266647549313076825
v3_public_manual_research_synthetic_row_010028,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your package arrives at the cyprus post office <url> delivery <url> cyprus post office,your package arrives at the cyprus post office <URL> delivery <URL> cyprus post office,split_group_15581933805411462961
v3_public_manual_research_synthetic_row_010029,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear a c holder your sbi bank documents has expired a c will be blocked your updete document by net banking visit,dear a c holder your sbi bank documents has expired a c will be blocked your updete document by net banking visit,split_group_1882766928822065333
v3_public_manual_research_synthetic_row_010030,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,bendigo bank your account has been suspended please visit banking bendigobank log in cc bendigo security team,bendigo bank your account has been suspended please visit banking bendigobank log in cc bendigo security team,split_group_10461668803696266852
v3_public_manual_research_synthetic_row_010031,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your state bank of india account will be suspended please re kyc verification update click here link,dear customer your state bank of india account will be suspended please re kyc verification update click here link,split_group_6785132878100465450
v3_public_manual_research_synthetic_row_010032,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,update your profiie to proceed with your refund of <amount> aud ciick <url> to complete the process,update your profiie to proceed with your refund of 36 560 aud ciick <URL> to complete the process,split_group_10490030055769448698
v3_public_manual_research_synthetic_row_010033,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear user your sbi y0n0 account will be suspended please update your pan card immediately click here link thank you sbi,dear user your sbi y0n0 account will be suspended please update your pan card immediately click here link thank you sbi,split_group_6021390124505451946
v3_public_manual_research_synthetic_row_010034,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your h d f c net banking account will be suspended today please update your pan card click here to link,dear customer your h d f c net banking account will be suspended today please update your pan card click here to link,split_group_5484577940697345211
v3_public_manual_research_synthetic_row_010035,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,bdo advisory your account has been blocked we need to verify your account to continue our services click here to verify,bdo advisory your account has been blocked we need to verify your account to continue our services click here to verify,split_group_3578013922676474031
v3_public_manual_research_synthetic_row_010036,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,hi severn trent here your bill of <amount> is overdue you can pay online now at s <url> or call us on <phone>,hi severn trent here your bill of 135 04 is overdue you can pay online now at s <URL> or call us on <NUM> 500 500,split_group_6628250276881976597
v3_public_manual_research_synthetic_row_010037,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,id email protected urgent caseid td15 access locked please validate by clicking the following link <url>,id email protected urgent caseid td15 access locked please validate by clicking the following link <URL>,split_group_15050797759678758551
v3_public_manual_research_synthetic_row_010038,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your parcei is on hold due to incorrect address provided to update your info and redeliver your parcel <url>,your parcei is on hold due to incorrect address provided to update your info and redeliver your parcel <URL>,split_group_6734707589474748468
v3_public_manual_research_synthetic_row_010039,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <url>,eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <URL>,split_group_15909875444583943375
v3_public_manual_research_synthetic_row_010040,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,email protected new login ip <phone> we now need to confirm some of your information <url> thank you,email protected new login ip 127 206 155 1 we now need to confirm some of your information <URL> thank you,split_group_10087200724248024887
v3_public_manual_research_synthetic_row_010041,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,hi madam sir you will receive a free random bonus of 8 to 188 please send a message to the following account to claim it,hi madam sir you will receive a free random bonus of 8 to 188 please send a message to the following account to claim it,split_group_5809797015917430478
v3_public_manual_research_synthetic_row_010047,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,td email protected urgent td id05121 td bank 51 urgent access locked recover your access by clicking <url>,td email protected urgent td id05121 td bank 51 urgent access locked recover your access by clicking <URL>,split_group_18102921867561875490
v3_public_manual_research_synthetic_row_010048,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,123eflow you owe 3 20 eur for your journey in <NUM> please pay immediately to avoid anypenalties <url>,123eflow you owe 3 20 eur for your journey in <NUM> please pay immediately to avoid anypenalties <URL>,split_group_4159740736389163819
v3_public_manual_research_synthetic_row_010050,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your phone ldhas been restricted tofully restore your services please visithttps <url> to confirm your details,your phone ldhas been restricted tofully restore your services please visithttps <URL> to confirm your details,split_group_8991582717456911590
v3_public_manual_research_synthetic_row_010051,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,999eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <url>,999eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <URL>,split_group_9020069296965436554
v3_public_manual_research_synthetic_row_010052,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,998eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <url>,998eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <URL>,split_group_3016939700432576515
v3_public_manual_research_synthetic_row_010053,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,877eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <url>,877eflow your travel costs due to <NUM> are 3 20 eur please pay immediately to avoid any charges <URL>,split_group_11512496037414959804
v3_public_manual_research_synthetic_row_010054,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi user your sbi yono a c has been blocked please update your pan card click here to login your net banking update your pan no,dear sbi user your sbi yono a c has been blocked please update your pan card click here to login your net banking update your pan no,split_group_13929240453435420736
v3_public_manual_research_synthetic_row_010055,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,id 5a94w971 your security code is <OTP> your code expires in 10 minutes please don t reply 3 3p3o0tedb qi lv ocu id 3thmvqljv,id 5a94w971 your security code is <OTP> your code expires in 10 minutes please don t reply 3 3p3o0tedb qi lv ocu id 3thmvqljv,split_group_8223415868746506519
v3_public_manual_research_synthetic_row_010057,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,<amount> has been awarded to beth the only thing we require is that you confirm your phone number claim or cash out <url>,500 01 has been awarded to beth the only thing we require is that you confirm your phone number claim or cash out <URL>,split_group_15455725498106591118
v3_public_manual_research_synthetic_row_010058,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <url>,eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <URL>,split_group_12910522664205565030
v3_public_manual_research_synthetic_row_010059,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi user your sbi yono account has been blocked please reset your pan card click here to login your pan number <url>,dear sbi user your sbi yono account has been blocked please reset your pan card click here to login your pan number <URL>,split_group_3211062717118850370
v3_public_manual_research_synthetic_row_010060,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi user your sbi yono a c has been blocked please update your pan card click here to login your net banking update your pan numbar,dear sbi user your sbi yono a c has been blocked please update your pan card click here to login your net banking update your pan numbar,split_group_7202034818080674014
v3_public_manual_research_synthetic_row_010061,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,12eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <url>,12eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <URL>,split_group_10405703889719533603
v3_public_manual_research_synthetic_row_010062,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear customer your atm card has been blocked by state bank due to non verification yet if you want to keep using your atm card us call me,dear customer your atm card has been blocked by state bank due to non verification yet if you want to keep using your atm card us call me,split_group_17868177297769940246
v3_public_manual_research_synthetic_row_010063,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,123eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <url>,123eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <URL>,split_group_16252963012827976759
v3_public_manual_research_synthetic_row_010064,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,312eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <url>,312eflow 3 20 eur for your travel and expenses due to <NUM> please pay immediately to avoid any charges <URL>,split_group_8495696030489371380
v3_public_manual_research_synthetic_row_010065,train,smishing,public_real,False,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,dear sbi user your sbi yono account has been blocked please update your pan card click here to login your net banking update your pan number,dear sbi user your sbi yono account has been blocked please update your pan card click here to login your net banking update your pan number,split_group_12275979267281225326
v3_public_manual_research_synthetic_row_010067,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to <amount> free bonus <url> 40xwr 14days maxwd<amount> t c s apply stop msg text pw,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c s apply stop msg text pw,split_group_12650216443049622111
v3_public_manual_research_synthetic_row_010068,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,hi severn trent here we ve noticed you ve not paid your bill of <amount> you can pay online now at s <url> or call us on <phone>,hi severn trent here we ve noticed you ve not paid your bill of 135 04 you can pay online now at s <URL> or call us on <NUM> 500 500,split_group_8888454031033600281
v3_public_manual_research_synthetic_row_010070,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to 10 free bonus <url> 40xwr 14days maxwd 50 t c s apply stop msg text pwstop,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c s apply stop msg text pwstop,split_group_15629033345395644325
v3_public_manual_research_synthetic_row_010071,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to <amount> free bonus <url> 40xwr 14days maxwd<amount> t c s apply stop msg text pwstop,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c s apply stop msg text pwstop,split_group_15629033345395644325
v3_public_manual_research_synthetic_row_010072,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,u s p s order <NUM> delivery we need to update your shipping and pay fee for delivery please visit <url>,u s p s order <NUM> delivery we need to update your shipping and pay fee for delivery please visit <URL>,split_group_15165187616186991148
v3_public_manual_research_synthetic_row_010074,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,logistics service your item ips081447296fr cannot be delivered log in <url> and youneed to enter a detailed address before re shipping,logistics service your item ips081447296fr cannot be delivered log in <URL> and youneed to enter a detailed address before re shipping,split_group_10852770712008948167
v3_public_manual_research_synthetic_row_010075,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,bendigo at 10 35 28 on 04 05 22 you added a new payee onto your online service if this was not you cancel via <url> immediately c,bendigo at 10 35 28 on 04 05 22 you added a new payee onto your online service if this was not you cancel via <URL> immediately c,split_group_13342833008128939630
v3_public_manual_research_synthetic_row_010076,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,logistics service your item ips081447296fr cannot be delivered log in <url> and you need to enter a detailed address before re shipping,logistics service your item ips081447296fr cannot be delivered log in <URL> and you need to enter a detailed address before re shipping,split_group_11611123079914819181
v3_public_manual_research_synthetic_row_010077,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,netbank a new payee has been added 25 april <NUM> if this wasn t you go to <url> immediately your account has been flagged,netbank a new payee has been added 25 april <NUM> if this wasn t you go to <URL> immediately your account has been flagged,split_group_6832665904318763644
v3_public_manual_research_synthetic_row_010078,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,bendigo at 10 35 28 on 04 05 22 you added a new payee onto your online service if this was not you cancel via <url> immediately r,bendigo at 10 35 28 on 04 05 22 you added a new payee onto your online service if this was not you cancel via <URL> immediately r,split_group_4492652716345814055
v3_public_manual_research_synthetic_row_010080,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to <amount> free bonus <url> 40xwr 14days maxwd<amount> t c s apply stop msg text pwstop to <NUM>,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c s apply stop msg text pwstop to <NUM>,split_group_17069460177281190185
v3_public_manual_research_synthetic_row_010081,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to <amount> free bonus <url> 40xwr 14days maxwd<amount> t c s apply stop msg text pwstop to <NUM>,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c s apply stop msg text pwstop to <NUM>,split_group_17069460177281190185
v3_public_manual_research_synthetic_row_010082,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,dhl messages awb <NUM> requires payment of customs duties 06 12 22 customs status updated dublin ireland <url>,dhl messages awb <NUM> requires payment of customs duties 06 12 22 customs status updated dublin ireland <URL>,split_group_5980250464174987365
v3_public_manual_research_synthetic_row_010083,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,quote received you have email from limohive if not email email protected <url> or chat live at <url> or call <phone>,quote received you have email from limohive if not email email protected <URL> or chat live at <URL> or call 1 800 708 <NUM>,split_group_10899716924646751943
v3_public_manual_research_synthetic_row_010084,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,begin your pocketwin adventure today with an up to <amount> free bonus <url> 40xwr 14days maxwd<amount> t c apply stop msg call 441,begin your pocketwin adventure today with an up to 10 free bonus <URL> 40xwr 14days maxwd 50 t c apply stop msg call 441,split_group_8804510767450976695
v3_public_manual_research_synthetic_row_010086,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,your apple pay has been suspended due to unusual activity please validate your details to lift your restrictions <url>,your apple pay has been suspended due to unusual activity please validate your details to lift your restrictions <URL>,split_group_11691395724551376423
v3_public_manual_research_synthetic_row_010087,train,smishing,public_real,False,SMS Phishing Dataset,wspr-ncsu/sms-phishing,open receivesms cc we have attempted to deliver your package but there is an unpaid customs charge follow the instructions here <url> c 2022dhi ex,open receivesms cc we have attempted to deliver your package but there is an unpaid customs charge follow the instructions here <URL> c 2022dhi ex,split_group_13249371710562311548
