unified_id,source_name,dataset_name,source_group,source_row_id,message_text,source_label,normalized_label,label_status,review_status,contains_url,contains_email,contains_phone,source_file,notes,normalized_text_key,duplicate_cluster_id,duplicate_cluster_size,is_dedup_representative,duplicate_cluster_sources,duplicate_cluster_labels,message_raw,message_clean,raw_text_available,raw_text_status,cleaning_status,redaction_detected_in_raw,raw_lookup_status,raw_lookup_notes,replacement_status,replacement_candidate_id,original_replaced_unified_id,final_dataset_eligible,exclusion_reason
replacement_imc25_english_smish_19883,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19883,"Remember us? Your local radio and TV broadcasters! It's been a while, but we appreciate your support! To continue to get updates, confirm by replying SUBSCRIBE.",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19883; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,error dear customer your card requires additional identification click on the link for quick completion <url>sez,,1,true,Smishing-Dataset-IMC25,smishing,"Remember us? Your local radio and TV broadcasters! It's been a while, but we appreciate your support! To continue to get updates, confirm by replying SUBSCRIBE.","Remember us? Your local radio and TV broadcasters! It's been a while, but we appreciate your support! To continue to get updates, confirm by replying SUBSCRIBE.",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19883,gathered_imc25_english_smish_13826,True,
replacement_ncsu_sms_phishing_049700,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049700,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ wxeHO",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049700; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear hdfc user your bank account has blocked <date time> please update your pan card no immediately via link,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ wxeHO","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ wxeHO",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049700,gathered_imc25_english_smish_13828,True,
replacement_imc25_english_smish_19890,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19890,CONGRATULATIONS! You Won KSH 9760 on multibet (BET ID 3260) BET:2356 1#1#X Amount KSH 500 Pos. Win: 2900 Bal :16766 CONGRATULATIONS! You Won KSH 2900 on multibet (BET ID 2356) BET:1324 1#1 Amount KSH 900 Pos. Win: 5760 Bal :18766 CONGRATULATIONS! You Won KSH 2900 on multibet (BET ID 2356) CONGRATULATIONS! You Won KSH 5760 on multibet (BET ID 2356),smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19890; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear hdfc user your hdfc netbanking will be block <date time> please click on the link and update your pan no immediatley <url>,dup_000696,2,false,Smishing-Dataset-IMC25,smishing,"CONGRATULATIONS! You Won KSH 9760 on multibet (BET ID 3260)
BET:2356
1#1#X Amount KSH 500 Pos.
Win: 2900 Bal :16766
CONGRATULATIONS! You Won KSH 2900 on multibet (BET ID 2356)
BET:1324
1#1 Amount KSH 900 Pos.
Win: 5760 Bal :18766
CONGRATULATIONS! You Won KSH 2900 on multibet (BET ID 2356)
CONGRATULATIONS! You Won KSH 5760 on multibet (BET ID 2356)",CONGRATULATIONS! You Won KSH 9760 on multibet (BET ID 3260) BET:2356 1#1#X Amount KSH 500 Pos. Win: 2900 Bal :16766 CONGRATULATIONS! You Won KSH 2900 on multibet (BET ID 2356) BET:1324 1#1 Amount KSH 900 Pos. Win: 5760 Bal :18766 CONGRATULATIONS! You Won KSH 2900 on multibet (BET ID 2356) CONGRATULATIONS! You Won KSH 5760 on multibet (BET ID 2356),True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19890,gathered_imc25_english_smish_13830,True,
replacement_ncsu_sms_phishing_049701,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049701,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ GVbKx",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049701; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,your apple pay has been temporarily suspended please visit <url> to verify your details,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ GVbKx","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ GVbKx",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049701,gathered_imc25_english_smish_13831,True,
replacement_imc25_english_smish_19897,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19897,"UR NUMBER HAS WON 4CR, 50LAK IN COKE MOBILE ADVERT,SEND NAME,ADRES,AGE, PHONE NO, VIA EMAIL: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19897; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,trusted novus your phone number has not been confirmed please confirm your current contact details <date time> via <url>,,1,true,Smishing-Dataset-IMC25,smishing,"UR NUMBER HAS WON 4CR, 50LAK IN COKE MOBILE ADVERT,SEND NAME,ADRES,AGE, PHONE NO, VIA EMAIL: <EMAIL_ADDRESS>","UR NUMBER HAS WON 4CR, 50LAK IN COKE MOBILE ADVERT,SEND NAME,ADRES,AGE, PHONE NO, VIA EMAIL: <EMAIL_ADDRESS>",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19897,gathered_imc25_english_smish_13834,True,
replacement_ncsu_sms_phishing_049702,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049702,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ mBppq",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049702; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,customer id7616zvs unauthorized account data access when <date time> <date time> device mozilla firefox windows 10 desktop near different from the current ip <phone number> for security reasons we can t verify in your amazon app please update your account information here,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ mBppq","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ mBppq",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049702,gathered_imc25_english_smish_13837,True,
replacement_imc25_english_smish_19898,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19898,WELCOME: you're subscribed to SMS at <AMOUNT>/month. Please click to unsubscribe.,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19898; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,ptsb you have an outgoing payment of <num> 99 to the online merchant hickleys if this was not you please verify yourself at <url>,,1,true,Smishing-Dataset-IMC25,smishing,WELCOME: you're subscribed to SMS at $50/month. Please click to unsubscribe.,WELCOME: you're subscribed to SMS at <AMOUNT>/month. Please click to unsubscribe.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19898,gathered_imc25_english_smish_13838,True,
replacement_ncsu_sms_phishing_049703,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049703,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ QYSZA",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049703; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,lloyds alert you have successfully paired a new device on <date time> at 17 37pm if this was not you visit <url> whatever you ve done with this number please stop,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99       ~~~ QYSZA","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remainingvalue 3,852,287.99 ~~~ QYSZA",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049703,gathered_imc25_english_smish_13839,True,
replacement_imc25_english_smish_19904,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19904,"Congratulations! Your <AMOUNT> Tesco voucher is reserved, click here to get yours:",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19904; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,call <date time> card temporarily locked id rvntilyiw,,1,true,Smishing-Dataset-IMC25,smishing,"Congratulations! Your €500 Tesco voucher is reserved, click here to get yours:","Congratulations! Your <AMOUNT> Tesco voucher is reserved, click here to get yours:",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19904,gathered_imc25_english_smish_13841,True,
replacement_ncsu_sms_phishing_049704,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049704,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ myDIm",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049704; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,santander a device was paired on your account through mobile banking on 28 01 if you do not recognise this please visit <url>,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ myDIm","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ myDIm",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049704,gathered_imc25_english_smish_13842,True,
replacement_imc25_english_smish_19923,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19923,SHRI KRISHNA PRASADAM LTD ( BSE CODE- <US_DRIVER_LICENSE> ) MAKE HIGH EVERY DAY. TODAY HIGH 36.30 DON'T MISS IT >>>> BUY 5000 QTY OF SKP @ 36.30 FOR 100% SURE TGT 46,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19923; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,your <named entity> access has been restricted due to some unusual activity please visit <url> do not reply to this sms,,1,true,Smishing-Dataset-IMC25,smishing,SHRI KRISHNA PRASADAM LTD ( BSE CODE- <US_DRIVER_LICENSE> ) MAKE HIGH EVERY DAY. TODAY HIGH 36.30 DON'T MISS IT >>>> BUY 5000 QTY OF SKP @ 36.30 FOR 100% SURE TGT 46,SHRI KRISHNA PRASADAM LTD ( BSE CODE- <US_DRIVER_LICENSE> ) MAKE HIGH EVERY DAY. TODAY HIGH 36.30 DON'T MISS IT >>>> BUY 5000 QTY OF SKP @ 36.30 FOR 100% SURE TGT 46,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19923,gathered_imc25_english_smish_13843,True,
replacement_ncsu_sms_phishing_049705,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049705,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ JbTGT",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049705; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,rm0 00 m3u dear m3u users your account has been suspended log on to <url>ine to complete the validation process please make verification in <date time> to avoid service interruption,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ JbTGT","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ JbTGT",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049705,gathered_imc25_english_smish_13848,True,
gathered_imc25_english_smish_13849,Smishing-Dataset-IMC25,Gathered approved smishing 7k,gathered_approved_smishing,imc25_english_smish_13849,Dear User Your SBI Account Will Be Blocked Today Please update your PanCard Thank You SBI Click here,smishing_corpus_row,smishing,accepted,approved,false,false,false,data\final\approved_smishing_messages.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row.,dear user your sbi account will be blocked today please update your pancard thank you sbi click here,,1,true,Smishing-Dataset-IMC25,smishing,Dear User Your SBI Account Will Be Blocked Today Please update your PanCard Thank You SBI Click here,Dear User Your SBI Account Will Be Blocked Today Please update your PanCard Thank You SBI Click here,True,original_unredacted,cleaned_from_raw,False,found_in_source_archive,Selected gathered final `message_raw` as the least-redacted available text.,kept_original_raw_available,,,False,duplicate_against_raw_required_dataset
replacement_imc25_english_smish_19924,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19924,Congratulations !! Your mobile number has won the sum of $ <US_DRIVER_LICENSE> contact us for claim the amount.,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19924; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,boi we have noticed unusual activity on your account to prevent a block being placed please visit <url>,,1,true,Smishing-Dataset-IMC25,smishing,Congratulations !! Your mobile number has won the sum of $ <US_DRIVER_LICENSE> contact us for claim the amount.,Congratulations !! Your mobile number has won the sum of $ <US_DRIVER_LICENSE> contact us for claim the amount.,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19924,gathered_imc25_english_smish_13850,True,
replacement_ncsu_sms_phishing_049706,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049706,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fpvMq",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049706; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear user your sbi account will be blocked <date time> due to incomplete kyc for the updating pan card no follow link <url> thanks,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fpvMq","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ fpvMq",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049706,gathered_imc25_english_smish_13851,True,
replacement_imc25_english_smish_19945,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19945,CONGRATULATIONS! You have been selected to receive a 250 euro Supervalu voucher! Click here to see if you qualify: Claim your voucher now!,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19945; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear sbi user your yono account will be blocked <date time> due to incomplete kyc click on the link to update your pan card details,,1,true,Smishing-Dataset-IMC25,smishing,CONGRATULATIONS! You have been selected to receive a 250 euro Supervalu voucher! Click here to see if you qualify: Claim your voucher now!,CONGRATULATIONS! You have been selected to receive a 250 euro Supervalu voucher! Click here to see if you qualify: Claim your voucher now!,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19945,gathered_imc25_english_smish_13855,True,
replacement_ncsu_sms_phishing_049707,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049707,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ iXVdT",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049707; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear sbi user your yono netbanking acccount will be blocked <date time> please submit your pan card right now click here url,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ iXVdT","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ iXVdT",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049707,gathered_imc25_english_smish_13856,True,
replacement_imc25_english_smish_19957,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19957,YOUR MOBILE NUMBER HAVE WON <AMOUNT> US DOLLAR FROM USA BMW CONTEST FOR CLAIM SEND YOUR NAME ADDRESS CONTACT NO AGE OCCUPATION TO: <EMAIL_ADDRESS>,smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19957; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,dear sbi user your sbi yono account will be hold <date time> please click here on the link update your pan card number thank,,1,true,Smishing-Dataset-IMC25,smishing,"YOUR MOBILE NUMBER HAVE WON $472,500 US DOLLAR FROM USA BMW CONTEST FOR CLAIM SEND YOUR NAME ADDRESS CONTACT NO AGE OCCUPATION TO: <EMAIL_ADDRESS>",YOUR MOBILE NUMBER HAVE WON <AMOUNT> US DOLLAR FROM USA BMW CONTEST FOR CLAIM SEND YOUR NAME ADDRESS CONTACT NO AGE OCCUPATION TO: <EMAIL_ADDRESS>,True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19957,gathered_imc25_english_smish_13858,True,
replacement_ncsu_sms_phishing_049708,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049708,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ VOwJa",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049708; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear sbi user your yono account will be blocked <date time> due to incomplete kyc please open link and update your pan card,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ VOwJa","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ VOwJa",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049708,gathered_imc25_english_smish_13859,True,
replacement_imc25_english_smish_19966,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,raw_recovery_91k_pool,imc25_english_smish_19966,"YOUR MOBILE NO. HAVE WON 1,000,000 POUNDS=(RS.10 CRORE) FROM SAMSUNG MOBILE DRAW TO CLAIM SEND YOUR NAME/AGE/ADDRES/ MOBILE No, EMAIL: <EMAIL_ADDRESS>",smishing_corpus_row,smishing,accepted,candidate,false,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate imc25_english_smish_19966; source_url=https://github.com/reportsmishing/Smishing-Dataset-IMC25; scam_category=spam,your <named entity> will be <location> click <url> to update now and keep active on the <otp> server,,1,true,Smishing-Dataset-IMC25,smishing,"YOUR MOBILE NO. HAVE WON 1,000,000 POUNDS=(RS.10 CRORE) FROM SAMSUNG MOBILE DRAW TO CLAIM SEND YOUR NAME/AGE/ADDRES/ MOBILE No, EMAIL: <EMAIL_ADDRESS>","YOUR MOBILE NO. HAVE WON 1,000,000 POUNDS=(RS.10 CRORE) FROM SAMSUNG MOBILE DRAW TO CLAIM SEND YOUR NAME/AGE/ADDRES/ MOBILE No, EMAIL: <EMAIL_ADDRESS>",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,imc25_english_smish_19966,gathered_imc25_english_smish_13861,True,
replacement_ncsu_sms_phishing_049709,SMS Phishing Dataset,wspr-ncsu/sms-phishing,raw_recovery_91k_pool,ncsu_sms_phishing_049709,"[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ DZnNj",phishing_messages_row,smishing,accepted,candidate,true,false,false,data\organized\raw_recovery\collected_smishing_candidates_raw_classified.csv,original_source=Smishing-Dataset-IMC25; scam_category=banking; strict-clean approved gathered smishing row. | raw_recovery: source candidate ncsu_sms_phishing_049709; source_url=https://github.com/wspr-ncsu/sms-phishing; scam_category=other,dear customer your rbl credit card points worth rs <otp> will expire by <url>ndle redeem your points in cash by click here <url> lipiexpo,,1,true,Smishing-Dataset-IMC25,smishing,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining
value 3,852,287.99 ~~~ DZnNj","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: LV#288 remaining value 3,852,287.99 ~~~ DZnNj",True,original_unredacted,cleaned_from_raw,False,replaced_from_91k_pool,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.,replaced_with_raw_available_candidate,ncsu_sms_phishing_049709,gathered_imc25_english_smish_13864,True,
