old_unified_id,old_message_clean,replacement_candidate_id,replacement_message_raw,replacement_message_clean,replacement_source_name,replacement_dataset_name,match_method,duplicate_check_status,replacement_status,notes
gathered_imc25_english_smish_14838,Hi! Your Order 0037512167_1 from LimeRoad will be picked by <NAMED_ENTITY>. <PHONE>) <DATE_TIME>. Please keep the item(s) ready. You can also Track/ Reschedule/ Download Acknowledgement slip for your pickup at <URL>,ncsu_sms_phishing_050012,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ Jvicp","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ Jvicp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14839,<DATE_TIME> is Confirmed. After Delivery Please Share your Valuable Feedback on <URL> For Help Call <PHONE>.,imc25_english_smish_00549,"PAYE customers – end of year process 2023
After recalculation, revenue will return the amount of €850","PAYE customers – end of year process 2023 After recalculation, revenue will return the amount of <AMOUNT>",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14840,From Yodel. Your parcel has been delivered. To be entered in our prize draw please rate our service at <URL>,ncsu_sms_phishing_050013,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ CXZqR","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ CXZqR",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14841,"Welcome to Dear sir Congratulation You are product order FLIPKART company At home online shopping Your name to open the bumper draw TATA SAFARI 12,60000 The charge of your REGISTRATION Service payThis is valid for <DATE_TIME> please call-<PHONE>",imc25_english_smish_00573,Your Prick Will Get So Big That She'll Choke On It!,Your Prick Will Get So Big That She'll Choke On It!,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14844,"Dear sir Congratulation You are product Order flipkart online shopping company At flipkart shopping tv-show the results are out in Flipkart Your name to open the luky drw you-win-1st-prize-tata safari carRS=12,59,999 This is valid for <DATE_TIME> information company helpline no=<PHONE>",ncsu_sms_phishing_050014,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ DzlCf","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ DzlCf",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14845,"Your order for Honor Play (Navy Blue, 6GB + 64<LOCATION>) is cancelled. If you have already paid, refund will be initiated shortly. Details: <URL> Refund success on )EMI on BFL card (ending with 5273: 23999.0 INR. Please contact us for details at <URL>",imc25_english_smish_00574,We found Rent to Own homes near you Easy approval From $425 to 735,We found Rent to Own homes near you Easy approval From <AMOUNT> to 735,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14847,Congratulations you've won your mystery box this <DATE_TIME> - please use this link to schedule the delivery ->,ncsu_sms_phishing_050015,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ mQJKI","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ mQJKI",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14852,"Dear customer, You have (1) Package from Samsung! Ref. ROYAL-009-GalaxyS9 Last reminder to pick it up >> <URL>",imc25_english_smish_00630,"Oooh, I know I can get you what you need if we look at both Auto & Property. 7 min call & you'll be set... Type ""Call Now"" to talk or reply STOP to opt-out","Oooh, I know I can get you what you need if we look at both Auto & Property. 7 min call & you'll be set... Type ""Call Now"" to talk or reply STOP to opt-out",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14855,"<NAMED_ENTITY>, you've won our mystery box this <DATE_TIME> - please use this link to schedule the delivery.",ncsu_sms_phishing_050016,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ Jvicp","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ Jvicp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14858,you've won our mystery box this <DATE_TIME> - please use this link to schedule the delivery.,imc25_english_smish_00655,Lots of students just joined Georgia State University's official community on ZeeMee. The group chat is wild! Come check it out!,Lots of students just joined Georgia State University's official community on ZeeMee. The group chat is wild! Come check it out!,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14862,"Welcome to Dear sir Congratulation You are product order FLIP-KART company At home online shopping Your name to open the DHANTERAS bumper draw TATA SAFARI 12,60000 The charge of your REGISTRATION Service pay This is valid for <DATE_TIME> please call-<UK_NHS>",ncsu_sms_phishing_050017,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ CXZqR","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ CXZqR",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14863,"Congrats, Your Product Order FLIPKART Pvt. Ltd. At FLIPKART MARKETING T.V Show Your Name Come To Open Lucky Draw Contest And You Are The Winner Of Tata Saafari (12,60000). Contact - <UK_NHS>,<PHONE>. More Information - <URL>",imc25_english_smish_00656,Inbound friend solicitation from WetSara002. Respond now:,Inbound friend solicitation from WetSara002. Respond now:,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14864,Dear Customer Congratulation! You are product order <LOCATION> company. Your name to open the luky draw (TATA SAFARI CAR) cost RS=<US_DRIVER_LICENSE> Rupees. The charge of your REGISTRATION Service payment. This is valid for <DATE_TIME>. contact customer care <PHONE>,ncsu_sms_phishing_050020,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ lATlK","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ lATlK",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14866,"Hi dear customer. Your refund for <URL> will be processed, please update your payment information - <URL>",imc25_english_smish_00663,", 100% PURE CBD INFUSED GUMMIES is powerful & natural. Reduce pain, & anxiety Get yours now!",", 100% PURE CBD INFUSED GUMMIES is powerful & natural. Reduce pain, & anxiety Get yours now!",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14869,Your parcel has been sent out. Please check and accept <URL>,ncsu_sms_phishing_050034,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ nMczO","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ nMczO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14871,DEAR AMAZON BUYER. YOU AMAZON ORDER WILL GET IN 3 <URL>T CASHBACK OF RS.99 TO 149 FOR GIVING 4 OR 5 STAR SELLER RATING TO KNK-MPL FROM ABOVE LINK <URL> IT IS NOT ANY BRIBE ONLY OFFER AND FOR POSITIVE SELLER RATERS ONLY. CASHBACK WILL GET IN <DATE_TIME>. REGARDS.,imc25_english_smish_00666,"YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE","YOUR CLOUD IS FULL! All files will be deleted if you dont react soon. You, As a loyal customer gets 50GB extra for FREE",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14873,Congratulation you are winner of <LOCATION> company online shopping you won 1st prize Tata nexon car or amount <AMOUNT>/- plz you have pay government services tax <AMOUNT>) in state bank of <LOCATION> date <DATE_TIME> deposit details helpline number <PHONE>,ncsu_sms_phishing_050046,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ zXTxX","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ zXTxX",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14875,AusPost: Your delivery from APL Pty Limited is unlikely to arrive <DATE_TIME>. We'll deliver it as soon as possible. See options at <URL>,imc25_english_smish_00685,"Dear. You are invited to join the ""<NRP>"" analysis group and earn in the investment plan and earn 1K-10K usd a day.","Dear. You are invited to join the ""<NRP>"" analysis group and earn in the investment plan and earn 1K-10K usd a day.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14877,"Your parcel: <US_BANK_NUMBER> will not ship from the distribution center, due to outstanding shipping costs. Track your package: <URL>",ncsu_sms_phishing_050047,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ JIhEx","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ JIhEx",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14878,We are having problems delivering your package <URL>,imc25_english_smish_00692,"Your direct deposit information was updated. If you did not initiate this change, please contact your HR or Payroll representative for more information.","Your direct deposit information was updated. If you did not initiate this change, please contact your HR or Payroll representative for more information.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14881,"Hi Sesona, please confirm your credentials for delivery <DATE_TIME>, otherwise your package will be returned to the sender: <URL>",ncsu_sms_phishing_050048,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ LJFlp","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ LJFlp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14888,"Hi <NAMED_ENTITY>, We have tried to contact you regarding your reward from Woolworths. Click to claim: <URL> DLD",imc25_english_smish_00702,"Hey, I really like your profile and your posts, and if you let me, I would make such an amazing mural out of it! If you don't mind one of your post could be my inspiring muse for an art project i'm working on for a client. You will totally get paid for it as well as a bonus also get credits.","Hey, I really like your profile and your posts, and if you let me, I would make such an amazing mural out of it! If you don't mind one of your post could be my inspiring muse for an art project i'm working on for a client. You will totally get paid for it as well as a bonus also get credits.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14890,"Your Royalmail parcel is waiting for delivery. Please confirm the settlement of 2,99 (GBP) on the following link: <URL>",ncsu_sms_phishing_050049,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ UvObB","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ UvObB",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14891,"Payment FAILED for order ANKLE BRAC.... To convert it to COD at no extra cost, click <URL> kHHdPvdLQ1dlxeJG6zRLvi4_mE",imc25_english_smish_00710,YOU turned Auto-Scan OFF on your device! 3 Malicious files have been found! Enable Auto-Scan now,YOU turned Auto-Scan OFF on your device! 3 Malicious files have been found! Enable Auto-Scan now,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14893,Dear customer congratulations! Your order number Win the first prize that is Mahindra XUV 500 ( <AMOUNT>) in lucky draw valid for <DATE_TIME> from our Flipkart online shopping .Registration charge 3500. WhatsApp no-<PHONE> applied for more enquiry our helpline <DATE_TIME>,ncsu_sms_phishing_050050,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ nMczO","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ nMczO",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14894,Package detained in terminal: <URL>,imc25_english_smish_00713,"/ - / HOME DEPOT
We have a WINNER: <LOCATION>",/ - / HOME DEPOT We have a WINNER: <LOCATION>,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14901,<URL> Congratulations Your name have been selected for one assured gift. 1. Dell Inspiron 2. Sony <LOCATION> led smart TV 40 inch 3. LG refrigerator double door 420 liter 4. Apple iphone 7plus 5. Voltas ac 1.5 ton For further details call on <DATE_TIME>,ncsu_sms_phishing_050051,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ TvGnl","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ TvGnl",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14904,Thanks for your order. Your token number is <URL>,imc25_english_smish_00723,"To earn, simply respond! Yes, let us know what you think. Costco will get you back up to $100 for each participation.","To earn, simply respond! Yes, let us know what you think. Costco will get you back up to <AMOUNT> for each participation.",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14905,Dear customer Congratulation you are winner of Flipkart company online shopping you win first prize Tata Safari car and amount <AMOUNT>/-plz you have pay government services tax ) in state bank of <LOCATION> date <DATE_TIME> deposit details helpline number,ncsu_sms_phishing_050052,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ZsyTa","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ ZsyTa",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14907,"! Congrats! Your Product Order FLIPKART LTD At FLIPKART MARKETING T.V Show Your Name Come To Open Lucky Draw Contest And You Are The Winner Of ( Tata Saafari) which cost is Rs. 12,60000. Helpline No. <UK_NHS>, <URL>r More Information You Can Visit Our Website - <URL>",imc25_english_smish_00731,"(NFLXID#) <US_DRIVER_LICENSE> #YOUR'SUBSCRIPTION' is on ""H0ID"",""Renew_your_bill _now!!","(NFLXID#) <US_DRIVER_LICENSE> #YOUR'SUBSCRIPTION' is on ""H0ID"",""Renew_your_bill _now!!",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14908,You have a message from SingPost! Your name is on the list since <DATE_TIME>. See more and confirm: <URL>,ncsu_sms_phishing_050053,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ eStCc","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ eStCc",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14909,Amazon Courtesy! Your account has been accessced from new location confirm <URL>,imc25_english_smish_00765,"(NETFLX) We have failed 3 times to extend your sub,fix your bill now > :","(NETFLX) We have failed 3 times to extend your sub,fix your bill now >:",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14910,Your parcel: <PHONE> will not ship from distribution center due to unverified shipping address. Track your package: <URL>,ncsu_sms_phishing_050054,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ RuwKH","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ RuwKH",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14912,2nd reminder: you have (1) Tesco package waiting since <DATE_TIME>. Please check and confirm: <URL>,imc25_english_smish_00771,"You have an attached secure message.
NAVY FCU CUSTOMER SERVICE#<US_BANK_NUMBER>
NFCU-MESSAGE#<US_BANK_NUMBER>.pdf
Additional media content is included. Please check the message in detail",You have an attached secure message. NAVY FCU CUSTOMER SERVICE#<US_BANK_NUMBER> NFCU-MESSAGE#<US_BANK_NUMBER>.pdf Additional media content is included. Please check the message in detail,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14914,Dear Customer Congratulation! You are product order PAYTM MALL company .At home shopping t v screen show. Your name to open the lucky draw (SAFARI CAR) cost RS=<US_DRIVER_LICENSE> The charge of your REGISTRATION Service payment. This is valid for <DATE_TIME>. Immediately contact customer care <PHONE>,ncsu_sms_phishing_050056,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ zXTxX","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ zXTxX",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14915,Package detained in terminal: <URL> Looks Like Youre Lost The page you're looking for is no longer available.,imc25_english_smish_00788,"Dear 02055666420friend, Bitcoin Trading Study Group :","Dear 02055666420friend, Bitcoin Trading Study Group:",Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14917,Your parcel: <PHONE> will not ship from distribution center due to outstanding shipping costs. Track your package: <URL>,ncsu_sms_phishing_050057,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ JIhEx","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ JIhEx",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14918,UPS: 1ZA612Y5DK98347469 from <DATE_TIME> INC is scheduled for delivery <DATE_TIME> by <DATE_TIME>. Sign Req'd. Not home? Redirect my parcel: <URL> Reply STOP to stop future alerts.,imc25_english_smish_00799,This giveaway is oprahs largest ever| Discount#EX455123150,This giveaway is oprahs largest ever| Discount#EX455123150,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14919,"DEAR customer, Congratulations your booking order is very lucky for lucky draw contest and you have won 1st prize TATA SAFARI (RS-12,50,000) I hope you have always shop with <URL> details please CONTACT <LOCATION> <PHONE>, Thanks.",ncsu_sms_phishing_050058,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ LJFlp","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ LJFlp",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14921,"Out for Delivery: FurnCentral Engineered... with tracking ID FMPP0385312696 from <URL>, will be delivered <DATE_TIME> by an EKART Service Partner (call <US_BANK_NUMBER>).",imc25_english_smish_00891,Earn up to $100 in Walmart Store Value. Please finish survey to earn rewards,Earn up to <AMOUNT> in Walmart Store Value. Please finish survey to earn rewards,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14922,We want to send a Package with ID: 89AF92nu to you. Confirm your address here <URL>,ncsu_sms_phishing_050059,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining
value 3,834,187.78 ~~~ UvObB","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remaining value 3,834,187.78 ~~~ UvObB",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14924,"Out for Delivery: Mi LED Smart TV 4A Pro... with tracking ID FMPP0315948685 from <URL>, will be delivered <DATE_TIME> by an EKART Wish Master (call <US_BANK_NUMBER>, PIN 105).",imc25_english_smish_00921,Put A decal of FIJI WATER on your Vehicle and Receive 500USD Weekly,Put A decal of FIJI WATER on your Vehicle and Receive 500USD Weekly,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14926,"Welcome to Hero, Your HF DELUXE received. Est. Delivery time-01:09PM on <DATE_TIME>. <URL>st- Rs. 700. Pls call <NAMED_ENTITY> PARTUR@<PHONE> for support",ncsu_sms_phishing_050061,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ KQFef","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ KQFef",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14927,"Your parcel: <REF_NUM> will not ship from the distribution center, due to out-standing shipping costs. Track your package: <URL>",imc25_english_smish_00929,No More Gym! No More Dieting! It's time to easily drop your excess weight and hit your goals with this revolutionary new keto pill. Just take 1 before bed and it'll work while you sleep. Get Your Exclusive Bottles Before They Sell Out,No More Gym! No More Dieting! It's time to easily drop your excess weight and hit your goals with this revolutionary new keto pill. Just take 1 before bed and it'll work while you sleep. Get Your Exclusive Bottles Before They Sell Out,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14928,Hi there are some problems when delivering your package to on <DATE_TIME>. <URL>,ncsu_sms_phishing_050062,"[ usdtferc.com ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78       ~~~ QZnfy","[ <URL> ] Dear Lisa, the account has been reset for you, the new login code: Av8d68 remainingvalue 3,834,187.78 ~~~ QZnfy",SMS Phishing Dataset,wspr-ncsu/sms-phishing,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
gathered_imc25_english_smish_14931,Your Subscribe&Save order for <DATE_TIME> delivery is shipping soon. You can make changes by <DATE_TIME> at <URL> Payment is pending for 1 of your <DATE_TIME> Subscribe&Save orders. Pay Rs. 253.65 by <DATE_TIME> at <URL> to avoid cancellation.,imc25_english_smish_00943,Dear user. You are invited to join the <NRP> analysis group and earn in the investment plan and earn 1K-10K usd a day.,Dear user. You are invited to join the <NRP> analysis group and earn in the investment plan and earn 1K-10K usd a day.,Smishing-Dataset-IMC25,reportsmishing/Smishing-Dataset-IMC25,replacement_pool,accepted,replaced_with_raw_available_candidate,Redacted-only gathered row replaced by raw-available smishing candidate from 91k pool.
